"c_nation","d_year","lo_partkey","lo_revenue","lo_supplycost"
"CANADA",1996,197756,5053322,111225
"CANADA",1996,633744,754969,100662
"BRAZIL",1994,628356,3698841,77059
"BRAZIL",1994,496910,3985400,114413
"ARGENTINA",1997,559684,6883969,104619
"BRAZIL",1996,277963,7907430,116457
"CANADA",1995,417113,3914342,61805
"CANADA",1995,1649,5272176,93038
"ARGENTINA",1994,196194,4342779,77411
"ARGENTINA",1994,345748,3874456,107623
"UNITED STATES",1992,174519,2839634,95610
"CANADA",1997,499104,4517112,66184
"BRAZIL",1995,390629,782422,103176
"PERU",1992,611956,6565738,112075
"UNITED STATES",1996,491195,2960680,71170
"UNITED STATES",1996,310956,5487762,118016
"CANADA",1997,45764,683904,102585
"CANADA",1997,593635,1806397,103716
"BRAZIL",1997,547210,5068990,75431
"ARGENTINA",1995,140427,1743294,88045
"ARGENTINA",1995,162737,1058241,107983
"UNITED STATES",1995,28919,8500386,110874
"UNITED STATES",1993,448021,176358,58140
"ARGENTINA",1993,85722,160525,102463
"CANADA",1992,589698,1358629,107260
"CANADA",1992,177317,3443945,83658
"ARGENTINA",1993,245717,638476,99762
"BRAZIL",1993,33204,2052646,68232
"BRAZIL",1993,447940,4791540,113275
"CANADA",1993,483859,8314848,110569
"UNITED STATES",1993,597765,6504688,111764
"CANADA",1994,163572,793251,98134
"UNITED STATES",1996,744149,2634386,71586
"UNITED STATES",1996,280607,2238501,95255
"CANADA",1998,28728,4204755,99403
"ARGENTINA",1997,358554,6587225,96752
"BRAZIL",1996,594253,5011695,80833
"PERU",1995,113181,1665881,71650
"UNITED STATES",1992,237756,965431,101624
"ARGENTINA",1993,555831,9060461,113208
"BRAZIL",1994,364386,6137965,87022
"BRAZIL",1993,613374,4634424,77240
"PERU",1997,529152,4218996,70867
"CANADA",1997,256083,4887785,62344
"CANADA",1994,516058,4618329,64441
"CANADA",1994,574467,5814311,92486
"PERU",1996,678687,7671983,99939
"ARGENTINA",1992,199984,3413559,125038
"CANADA",1992,624418,1622937,80542
"BRAZIL",1996,215645,2106850,93637
"ARGENTINA",1993,182521,1327714,96211
"UNITED STATES",1996,195209,3881299,78252
"UNITED STATES",1996,77169,2771414,68769
"UNITED STATES",1996,20322,1475876,74539
"ARGENTINA",1992,647366,1401323,78799
"ARGENTINA",1992,109615,7398473,97476
"UNITED STATES",1995,725080,3464331,66303
"PERU",1993,305374,2620784,82761
"PERU",1993,470314,3155500,77057
"UNITED STATES",1998,530584,4746806,96873
"BRAZIL",1994,544817,4404995,111707
"BRAZIL",1992,470675,3482195,98739
"UNITED STATES",1994,118511,5047383,91770
"UNITED STATES",1994,441120,1143865,63666
"CANADA",1993,691743,797966,104082
"CANADA",1993,799314,5876418,84796
"BRAZIL",1994,314904,7591128,115133
"BRAZIL",1994,585424,2867860,90564
"BRAZIL",1994,434816,4254419,105047
"BRAZIL",1994,585615,989743,102035
"ARGENTINA",1995,366845,1284749,114709
"ARGENTINA",1995,752582,5224021,98073
"UNITED STATES",1994,420026,1907136,56760
"UNITED STATES",1994,769199,3479831,76089
"UNITED STATES",1998,793240,4246273,79992
"CANADA",1994,273539,3630048,90751
"BRAZIL",1993,686386,5026918,82341
"BRAZIL",1993,77023,2576051,60001
"ARGENTINA",1997,96837,4654260,110029
"ARGENTINA",1997,118815,8343835,110028
"ARGENTINA",1994,590161,4733062,75068
"CANADA",1993,400160,2417119,63608
"ARGENTINA",1995,53069,1022060,61323
"ARGENTINA",1995,592628,633180,103236
"PERU",1994,383659,4056865,104558
"PERU",1994,682159,207683,68467
"ARGENTINA",1993,357978,4255156,122157
"BRAZIL",1995,603709,6545827,96760
"BRAZIL",1995,100773,8343814,106426
"UNITED STATES",1994,395418,3163006,90804
"BRAZIL",1993,76596,4423695,94355
"UNITED STATES",1997,769361,3223963,85819
"BRAZIL",1994,248664,4289649,96759
"CANADA",1998,11572,2510200,89014
"CANADA",1998,727131,5558880,69486
"UNITED STATES",1995,298708,4710464,102401
"BRAZIL",1996,50085,1115816,62104
"ARGENTINA",1994,485554,5733209,92371
"ARGENTINA",1994,601741,7334700,98562
"ARGENTINA",1994,655293,4078065,74895
"ARGENTINA",1994,781246,663605,79632
"ARGENTINA",1993,155871,4734319,115612
"UNITED STATES",1995,109853,5603452,111771
"CANADA",1994,177001,1303302,64680
"BRAZIL",1995,183608,2309034,101496
"BRAZIL",1995,293434,6306341,85645
"CANADA",1992,719609,1211656,97714
"CANADA",1992,63513,2777315,88590
"CANADA",1992,255515,2735130,88230
"CANADA",1992,733513,3096052,92788
"PERU",1996,577374,1830152,87081
"PERU",1996,712747,6898063,105582
"BRAZIL",1997,669209,353451,70690
"BRAZIL",1997,785535,1729073,97230
"BRAZIL",1997,84940,3772882,115496
"UNITED STATES",1993,643336,4283096,76758
"UNITED STATES",1993,782491,5414275,94407
"UNITED STATES",1995,213206,1535528,67151
"UNITED STATES",1995,143656,2687146,101979
"ARGENTINA",1995,652530,1267537,88950
"ARGENTINA",1995,665298,4042432,75795
"PERU",1995,536279,3093468,78915
"CANADA",1997,488223,5460089,72672
"ARGENTINA",1998,723942,7313185,117954
"BRAZIL",1997,180522,3769127,96151
"PERU",1993,103932,5813597,116155
"PERU",1993,375126,5138348,72066
"PERU",1993,726390,5438822,84981
"CANADA",1998,550736,536013,107202
"PERU",1994,527936,5897621,117834
"CANADA",1997,611275,3302492,71174
"BRAZIL",1996,724487,3754441,90687
"UNITED STATES",1996,137830,1087077,112069
"ARGENTINA",1995,223343,5128636,75979
"PERU",1998,65837,5365222,108169
"PERU",1998,396205,4548960,78071
"PERU",1994,206619,1884116,91536
"PERU",1994,632269,2738804,72073
"ARGENTINA",1995,223496,5365634,85168
"ARGENTINA",1995,449219,3548961,70091
"UNITED STATES",1995,493591,3172309,95074
"UNITED STATES",1995,524767,3424015,107504
"UNITED STATES",1995,174001,2021000,64500
"ARGENTINA",1997,13288,1783900,72076
"PERU",1994,546975,6737137,121317
"ARGENTINA",1992,787502,5035440,95368
"ARGENTINA",1994,22892,7068996,108893
"ARGENTINA",1994,734189,5288900,73389
"CANADA",1998,645397,4164000,80541
"ARGENTINA",1997,340361,4621652,84081
"ARGENTINA",1997,446545,2013552,89491
"ARGENTINA",1996,25,4129289,55501
"ARGENTINA",1996,736481,3974201,91047
"ARGENTINA",1996,425563,4420963,89312
"UNITED STATES",1994,723786,5733288,108585
"UNITED STATES",1996,29782,318391,102706
"UNITED STATES",1997,100588,4289166,95314
"PERU",1993,481697,6415876,100720
"CANADA",1994,168364,6259413,85941
"CANADA",1994,86993,5045014,118799
"PERU",1996,11761,7192868,100365
"UNITED STATES",1992,432106,1961971,62284
"CANADA",1993,630394,246330,79461
"PERU",1998,258345,2757846,78199
"PERU",1998,612689,941770,96099
"UNITED STATES",1993,290973,6970094,117837
"UNITED STATES",1993,54419,652369,82404
"BRAZIL",1992,465523,6786071,89310
"CANADA",1994,513561,1417086,94472
"BRAZIL",1995,312683,1678713,101740
"CANADA",1993,654867,4326846,109309
"PERU",1997,304431,4306260,86125
"ARGENTINA",1997,695511,1476350,90388
"CANADA",1993,715668,3798269,101017
"CANADA",1995,654741,5256701,101742
"CANADA",1995,605659,2972778,93877
"UNITED STATES",1997,59850,6450305,108591
"UNITED STATES",1997,290796,1213223,107206
"UNITED STATES",1997,206987,9280453,113638
"PERU",1994,650727,1832037,100661
"PERU",1994,758534,5924100,95550
"UNITED STATES",1993,21337,810364,75499
"UNITED STATES",1992,620102,4323356,61324
"UNITED STATES",1995,435047,4666559,58921
"UNITED STATES",1997,286125,1813331,66666
"UNITED STATES",1997,87460,781628,86847
"UNITED STATES",1997,117556,298974,94413
"UNITED STATES",1996,624254,3382669,70693
"UNITED STATES",1996,629799,1173828,103725
"UNITED STATES",1996,219855,5226903,106490
"UNITED STATES",1992,552407,5836060,87562
"UNITED STATES",1998,581296,2914303,82636
"CANADA",1998,624566,3362635,89431
"CANADA",1998,402025,3361302,55620
"BRAZIL",1996,314567,4412524,94893
"PERU",1992,780230,5240800,78612
"PERU",1992,104757,3963937,105705
"PERU",1992,738656,2414833,101677
"ARGENTINA",1993,573606,5643388,100774
"CANADA",1996,490756,4541498,104803
"CANADA",1998,406095,92098,60064
"CANADA",1998,380641,4434918,103297
"UNITED STATES",1992,152229,5780864,76873
"UNITED STATES",1997,307660,4669420,100059
"UNITED STATES",1997,367408,6447454,88523
"PERU",1996,668197,212059,69909
"PERU",1996,301853,1817743,111290
"ARGENTINA",1993,270660,489195,97839
"BRAZIL",1996,524054,4802623,64681
"BRAZIL",1996,630172,523516,66128
"BRAZIL",1996,95395,2002161,83423
"BRAZIL",1997,531634,4287280,99936
"UNITED STATES",1992,436053,4050077,59341
"UNITED STATES",1992,273373,123865,80781
"UNITED STATES",1992,176012,400387,65280
"CANADA",1997,189895,9725961,119093
"CANADA",1997,355987,5699886,122578
"CANADA",1995,523933,2183911,117414
"ARGENTINA",1998,179944,7012952,121436
"ARGENTINA",1998,538581,4923462,97173
"BRAZIL",1995,101210,5156120,72672
"UNITED STATES",1995,708913,1037815,115312
"CANADA",1997,679904,6552099,113032
"CANADA",1997,744976,3528561,121256
"CANADA",1995,536737,494865,106422
"CANADA",1995,127203,5724120,73812
"CANADA",1995,474880,2544867,111291
"ARGENTINA",1993,716303,3634588,79156
"ARGENTINA",1993,501081,214247,64923
"CANADA",1992,112984,2196678,119818
"CANADA",1992,509351,4440117,81619
"CANADA",1992,645710,3114334,99340
"BRAZIL",1993,569063,2737272,67922
"PERU",1992,208954,4241914,111776
"PERU",1992,679207,4302238,71170
"ARGENTINA",1997,111944,9388512,117356
"CANADA",1992,647927,3027947,112493
"PERU",1995,177629,6621685,102397
"BRAZIL",1996,308139,3406946,68827
"BRAZIL",1996,518821,345882,110388
"UNITED STATES",1997,47440,5219549,83246
"CANADA",1992,308604,3668642,96755
"BRAZIL",1994,48132,2488619,64807
"BRAZIL",1994,224817,2536060,104508
"PERU",1996,556257,4640954,78793
"PERU",1996,208715,7876568,97422
"UNITED STATES",1997,371137,5142966,72487
"BRAZIL",1992,496270,1013000,75975
"ARGENTINA",1994,607326,5683000,73997
"CANADA",1996,244417,2106085,81684
"UNITED STATES",1996,405771,3018150,100605
"UNITED STATES",1996,701455,6216000,87385
"BRAZIL",1994,373282,2317511,81316
"BRAZIL",1994,125336,626211,81679
"BRAZIL",1994,113957,561720,118257
"PERU",1992,694451,3945996,86725
"PERU",1993,438729,6453999,100062
"UNITED STATES",1993,504064,3912230,64082
"UNITED STATES",1993,599307,5926063,84376
"CANADA",1995,741711,5496404,105160
"ARGENTINA",1997,376211,4286376,77232
"ARGENTINA",1997,566407,813305,88402
"BRAZIL",1995,555792,2494489,110866
"UNITED STATES",1995,50496,4534746,86789
"BRAZIL",1993,498059,4570597,63421
"UNITED STATES",1997,16699,7755312,96941
"PERU",1993,451154,3719867,66307
"PERU",1993,205243,4340309,68893
"CANADA",1993,574641,8238407,102937
"PERU",1993,796356,3659846,87139
"PERU",1993,301046,3620629,62821
"PERU",1993,391861,9471322,117171
"ARGENTINA",1994,565883,2728404,116931
"PERU",1992,772315,4578024,83236
"PERU",1992,282308,6193392,77417
"BRAZIL",1995,464799,7788808,105826
"PERU",1997,519933,7464022,117174
"CANADA",1992,80461,4013024,86487
"CANADA",1992,589924,6367951,120834
"BRAZIL",1996,760771,6403763,109904
"UNITED STATES",1993,148804,4090982,111168
"UNITED STATES",1993,134843,3064634,112670
"CANADA",1993,532713,4448018,104741
"PERU",1994,604820,1726514,103487
"ARGENTINA",1993,409812,5165370,103307
"ARGENTINA",1993,622766,320858,101323
"ARGENTINA",1995,281940,7303334,115315
"ARGENTINA",1997,437835,7904959,106368
"ARGENTINA",1996,531429,1921886,87624
"BRAZIL",1994,740079,637852,67142
"UNITED STATES",1998,286788,7496628,106486
"CANADA",1995,448314,3597526,75737
"UNITED STATES",1997,163090,3839789,69185
"UNITED STATES",1992,99723,8103674,103363
"UNITED STATES",1994,104554,2783570,93513
"UNITED STATES",1992,473621,1435140,95676
"UNITED STATES",1992,144144,3175898,71288
"UNITED STATES",1992,474946,3576753,115255
"UNITED STATES",1992,757590,6820898,98853
"UNITED STATES",1992,8036,3143619,56641
"UNITED STATES",1992,646863,7166926,108589
"CANADA",1993,724031,3418200,63300
"CANADA",1992,544889,1218331,116031
"CANADA",1995,431955,3549315,113215
"BRAZIL",1992,9693,1218044,96161
"BRAZIL",1992,498257,2918409,75313
"ARGENTINA",1997,648055,972929,60181
"CANADA",1997,421107,4067084,61684
"CANADA",1992,718662,3129333,100837
"ARGENTINA",1992,493187,4326466,70809
"ARGENTINA",1993,294022,4673646,60960
"ARGENTINA",1993,387337,3076531,85459
"UNITED STATES",1995,452013,1719612,57899
"PERU",1997,67634,960978,96097
"PERU",1992,737870,1076021,114470
"BRAZIL",1992,277583,1596463,93634
"BRAZIL",1992,529082,3679830,66663
"UNITED STATES",1992,436331,2068249,76038
"PERU",1995,296375,665109,82281
"BRAZIL",1992,155409,5564720,87864
"BRAZIL",1992,748328,1585486,82577
"ARGENTINA",1993,691731,4091412,103362
"ARGENTINA",1993,318539,4635179,93451
"UNITED STATES",1997,434006,2707142,56398
"ARGENTINA",1997,92046,1951515,62282
"PERU",1998,575408,1637651,89002
"PERU",1994,496686,6101325,100959
"PERU",1994,281233,5417849,72853
"PERU",1994,273323,4600604,77778
"BRAZIL",1993,540203,1734236,74590
"BRAZIL",1992,757715,652346,106360
"CANADA",1993,738832,1633208,112248
"CANADA",1993,693423,4946033,84983
"UNITED STATES",1993,664876,8392389,110450
"ARGENTINA",1997,51262,4193026,72795
"ARGENTINA",1992,317268,1371361,77115
"UNITED STATES",1996,213737,2172347,99043
"UNITED STATES",1996,207812,4113761,103188
"PERU",1997,50593,3917631,92615
"UNITED STATES",1994,327839,9055943,112009
"CANADA",1995,630783,4654545,102825
"UNITED STATES",1993,647120,709614,64025
"UNITED STATES",1993,135121,4463779,69367
"PERU",1994,552055,1977155,66421
"PERU",1994,426592,5952794,91114
"ARGENTINA",1994,721379,4842375,84020
"CANADA",1997,20302,2933520,73338
"CANADA",1997,700154,3116124,69247
"CANADA",1997,275658,7284400,98018
"UNITED STATES",1993,777631,6005729,102516
"UNITED STATES",1995,8191,4281345,65951
"UNITED STATES",1995,52080,3436826,61924
"UNITED STATES",1995,102622,5556200,97477
"ARGENTINA",1993,517365,265409,82940
"UNITED STATES",1996,745147,5602917,71526
"PERU",1995,66192,1540392,69491
"CANADA",1997,650590,6038995,92433
"BRAZIL",1993,372631,6356206,102217
"BRAZIL",1993,393999,5766159,125578
"UNITED STATES",1996,126980,3323558,120418
"UNITED STATES",1996,542599,4182720,98494
"ARGENTINA",1995,798065,116303,69781
"ARGENTINA",1995,269127,5151717,65766
"ARGENTINA",1995,7632,4729743,92377
"CANADA",1997,354188,4382375,74530
"BRAZIL",1992,536488,3051968,91467
"PERU",1995,367638,614023,102337
"BRAZIL",1996,790912,761094,120172
"ARGENTINA",1992,787386,4272715,88401
"PERU",1992,468488,2097302,87387
"PERU",1992,265454,4936812,85166
"PERU",1993,57008,2841925,57900
"PERU",1993,531943,3483758,118495
"ARGENTINA",1992,332362,4238824,83661
"ARGENTINA",1992,193506,7602423,95970
"PERU",1993,105273,2643462,76696
"ARGENTINA",1997,251578,3670944,91773
"ARGENTINA",1997,116411,1781407,85644
"PERU",1992,104642,4312550,98798
"BRAZIL",1994,376619,3784579,101736
"BRAZIL",1994,401451,3395951,81145
"CANADA",1994,196258,6104959,81255
"CANADA",1994,248227,669869,70512
"ARGENTINA",1993,316599,1308619,96934
"CANADA",1996,106408,5204992,84864
"ARGENTINA",1998,621502,5958645,85408
"ARGENTINA",1998,767335,1318162,84138
"CANADA",1997,737114,111654,69064
"CANADA",1992,544154,3642315,71887
"BRAZIL",1998,461659,7007604,97237
"BRAZIL",1998,696995,8888125,119517
"BRAZIL",1998,341385,6572712,85582
"CANADA",1998,23623,4410960,92797
"PERU",1994,949,3268843,110996
"UNITED STATES",1994,714835,8324100,110988
"ARGENTINA",1995,436424,4162824,81624
"ARGENTINA",1996,257051,3895066,60482
"ARGENTINA",1996,139942,3234526,118916
"ARGENTINA",1996,35785,2264546,103246
"UNITED STATES",1996,19174,1279008,65590
"CANADA",1992,130711,4279381,104502
"BRAZIL",1994,357512,2401335,94170
"BRAZIL",1994,699345,6587119,80658
"BRAZIL",1994,626782,8121688,102525
"PERU",1992,738024,1699184,63719
"BRAZIL",1992,418173,3179611,65469
"PERU",1995,69999,6092055,118139
"PERU",1995,505618,6137170,97415
"PERU",1997,156631,1856393,101257
"ARGENTINA",1997,638736,2743158,100482
"ARGENTINA",1997,485287,1709917,76335
"PERU",1997,185488,4097341,94408
"PERU",1997,791234,5378986,79512
"PERU",1997,580696,2929728,106600
"PERU",1997,541332,1647972,82398
"BRAZIL",1995,659447,133608,84384
"BRAZIL",1995,109039,4380765,62881
"CANADA",1997,477543,2455639,91231
"UNITED STATES",1993,124179,111894,72190
"UNITED STATES",1993,676211,2018206,71230
"UNITED STATES",1993,267793,5578151,105646
"ARGENTINA",1995,160319,5406895,82758
"PERU",1997,268861,2212288,109791
"BRAZIL",1997,353803,7937777,111407
"UNITED STATES",1992,136703,7405902,104382
"ARGENTINA",1996,235066,2136240,60063
"ARGENTINA",1996,469223,1824066,71532
"ARGENTINA",1996,473938,3957653,114714
"PERU",1997,746266,4070537,78733
"CANADA",1994,713182,4241587,71709
"CANADA",1994,44591,6206854,92135
"CANADA",1993,580438,2459824,91104
"CANADA",1998,193679,5998715,106360
"CANADA",1998,548927,3912282,118554
"CANADA",1998,237468,4525549,84327
"BRAZIL",1997,699179,816451,70688
"BRAZIL",1997,733116,1728216,68944
"CANADA",1996,689600,584961,95374
"CANADA",1997,549315,1903184,81857
"CANADA",1997,327730,3234204,105463
"CANADA",1997,144821,5410878,111949
"ARGENTINA",1995,188163,910844,75069
"BRAZIL",1992,204619,3961360,91416
"BRAZIL",1997,81018,4845198,59940
"ARGENTINA",1992,343723,1904513,106002
"ARGENTINA",1992,715267,589825,76933
"ARGENTINA",1992,691373,125519,81860
"ARGENTINA",1992,674907,7452205,112912
"ARGENTINA",1995,605125,2595826,61805
"ARGENTINA",1995,303988,5776713,119518
"UNITED STATES",1997,72099,2099336,64265
"ARGENTINA",1992,764963,6290638,121675
"ARGENTINA",1995,65183,4519236,68890
"BRAZIL",1993,33071,3084503,60244
"CANADA",1994,642608,1411018,93034
"CANADA",1994,544316,6265495,81617
"UNITED STATES",1992,397765,7711785,111765
"UNITED STATES",1992,215825,2428429,104448
"UNITED STATES",1993,256903,3463115,111593
"UNITED STATES",1993,201505,827016,84389
"UNITED STATES",1994,515674,912411,101379
"UNITED STATES",1994,525113,5025805,68285
"BRAZIL",1996,358645,4579357,102217
"BRAZIL",1997,297964,7416171,117717
"BRAZIL",1995,50181,4891222,67870
"CANADA",1998,522377,1074700,83961
"ARGENTINA",1995,98670,4355228,100120
"ARGENTINA",1995,733371,1544774,84260
"PERU",1996,74674,5481827,98920
"PERU",1996,418737,4867787,99342
"PERU",1995,705470,6869648,88526
"UNITED STATES",1994,686823,333001,108587
"UNITED STATES",1994,359655,4286600,102878
"CANADA",1992,153582,7610353,98134
"PERU",1998,589441,3519966,91825
"PERU",1998,329544,2870118,94411
"UNITED STATES",1992,459527,6200191,89190
"ARGENTINA",1994,612448,6266048,81624
"ARGENTINA",1994,364880,5717917,116692
"ARGENTINA",1997,162333,5007839,83719
"PERU",1993,683397,927601,82821
"PERU",1993,410086,2271016,59763
"UNITED STATES",1992,788492,6827587,94827
"UNITED STATES",1992,173194,1094852,76031
"ARGENTINA",1997,281829,177459,108648
"BRAZIL",1992,44376,2915376,79222
"CANADA",1996,64312,1818741,76578
"PERU",1996,113399,4194798,84743
"PERU",1996,289739,6161158,103723
"CANADA",1994,790984,3817908,124497
"UNITED STATES",1993,788444,5363435,91944
"UNITED STATES",1993,201692,1835919,95620
"UNITED STATES",1993,225776,1703461,102105
"BRAZIL",1993,553463,3715278,90986
"ARGENTINA",1994,330062,1763660,65523
"ARGENTINA",1994,137876,363635,114832
"UNITED STATES",1996,677912,8708567,113392
"CANADA",1998,331252,4388680,76994
"CANADA",1998,565540,6640430,96331
"UNITED STATES",1998,473938,4588584,114714
"UNITED STATES",1998,663708,4460015,100300
"UNITED STATES",1998,475140,2404198,66907
"UNITED STATES",1994,10092,1635410,60125
"BRAZIL",1994,8356,1069640,75861
"BRAZIL",1994,424881,1200896,108351
"ARGENTINA",1996,607131,1322539,62286
"CANADA",1994,318188,2304990,72370
"CANADA",1994,297662,3784002,99579
"BRAZIL",1992,11810,783423,103308
"BRAZIL",1992,210334,5487451,74659
"ARGENTINA",1994,751236,5027803,77232
"BRAZIL",1992,748709,5062089,105460
"UNITED STATES",1997,510069,107904,64742
"UNITED STATES",1997,718430,1054435,86904
"CANADA",1996,53511,1391284,87870
"CANADA",1996,725698,7337620,103419
"CANADA",1992,576403,2920296,88762
"CANADA",1992,199052,1116518,69063
"BRAZIL",1996,410605,3034191,90934
"BRAZIL",1996,235514,6058910,86970
"UNITED STATES",1994,182557,7230415,98373
"UNITED STATES",1994,230646,5871370,94597
"PERU",1992,660562,7012773,91351
"UNITED STATES",1995,513536,4295241,92970
"UNITED STATES",1995,185259,399242,80655
"BRAZIL",1996,668737,496358,102342
"BRAZIL",1996,155905,6018002,117654
"BRAZIL",1996,294800,2333227,107687
"CANADA",1994,433225,5167888,69492
"ARGENTINA",1998,738347,2083506,83118
"PERU",1993,719586,4656095,96333
"PERU",1993,169305,3985470,82458
"PERU",1993,701763,2156500,105883
"PERU",1993,116070,1737712,65164
