"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1997,402634,555445,7427079,90025
1997,402634,157179,1349897,74170
1993,464513,622155,1090045,64627
1995,466298,479536,431920,90930
1995,763568,316636,6213851,99157
1995,763568,89788,4222227,106666
1995,763568,259039,4598876,59881
1994,175009,158675,6858398,104020
1994,162884,466945,7307358,114715
1993,544828,145094,2619907,68345
1993,544828,193736,7789160,109783
1993,544828,105652,324899,99459
1998,521464,799320,3122438,85157
1994,84136,268997,9147704,117958
1995,733666,798195,1082374,77589
1994,700058,470546,1801625,90991
1994,700058,768391,840591,87561
1998,499913,457616,616847,94415
1998,499913,378568,7351845,98793
1993,530668,121763,5366773,107085
1993,530668,736216,5296721,75130
1997,298964,243966,7410606,114597
1995,882124,390859,4816104,116990
1994,677890,482169,1531016,69068
1994,677890,608396,3391336,78261
1994,187645,707379,2555024,83180
1994,187645,107305,3224321,78738
1994,187645,669430,542967,83964
1993,602570,282194,2953387,70570
1993,602570,333190,3104430,73390
1996,583570,565073,3642898,68283
1996,583570,560671,2929951,103899
1996,744124,784415,6612265,89962
1997,31744,329996,5267548,121558
1997,31744,627070,3027013,59822
1993,98675,590910,5294354,120053
1993,629500,181509,289471,95430
1996,500503,748166,4529919,72847
1996,500503,18388,3056929,78382
1996,500503,10004,3135020,54840
1996,443344,199007,4755800,66360
1996,443344,700653,5655380,99217
1996,443344,659459,4765891,85105
1996,443344,313721,2187469,104082
1992,153596,30990,1290905,115259
1993,282659,99006,4112460,60300
1993,282659,780303,4830378,82996
1996,298346,643860,1149039,108229
1994,396133,644208,829562,69130
1994,396133,586817,531157,114227
1992,492835,383618,6585192,102096
1992,492835,252737,6691291,101383
1997,607537,308412,4408921,85224
1992,345748,471226,225073,71832
1992,345748,107623,4539646,97837
1995,149572,472133,1784752,66306
1995,149572,739101,2394147,68404
1997,136393,126235,998894,75673
1997,136393,43111,2477158,63246
1997,136393,550121,2213379,70266
1996,406484,288510,4045950,89910
1996,773764,781899,1261807,118851
1996,773764,196371,2509202,88042
1998,290650,781667,1328958,104917
1992,650575,697622,7307590,97175
1995,111728,665930,2441919,113754
1995,469615,681624,5664521,96335
1995,469615,38310,2089670,74898
1997,694937,461995,1328782,117418
1997,694937,130208,3224272,74292
1992,289816,584246,5319549,79813
1994,345389,82923,4252107,114355
1993,398107,650586,5310316,92193
1998,368357,403282,2133468,71115
1998,368357,546784,7458516,109845
1995,565409,417323,4666008,74418
1995,565409,524662,2403462,101198
1993,623938,136913,555724,116994
1994,608981,5430,1255304,80125
1994,608981,398704,6781719,108161
1997,225595,596087,4353660,70983
1997,225595,20179,4739621,65950
1997,225595,49068,1611023,61023
1995,757612,630740,310752,100242
1992,212843,319727,3086436,104802
1992,212843,39618,2929864,93456
1994,849035,400090,2252409,59404
1995,215332,543631,6108977,100476
1993,174901,636642,3521878,94716
1993,174901,165916,3963820,118914
1992,134098,113540,4219414,93212
1994,182662,237499,5349451,86188
1997,806098,561797,535325,111526
1994,646298,452396,4185340,80902
1994,428875,127683,5234680,102640
1993,337918,752389,6497605,86481
1993,337918,588580,5285998,100113
1996,367939,229083,2541307,60724
1996,367939,587369,677198,87380
1992,678970,723837,8844382,111648
1992,678970,303562,1709580,93933
1995,405913,36333,4272564,76159
1995,405913,349521,6030758,94230
1995,108458,399188,1513711,77230
1997,179224,766543,5688008,96570
1997,179224,711863,2909736,112489
1995,814435,761930,7457673,119514
1995,98266,743660,3075052,102217
1996,33320,581168,5812248,74948
1992,199402,231088,299606,61144
1992,199402,137095,1086806,67925
1997,638155,706093,2967462,65943
1997,638155,102394,4069080,83783
1998,147280,683556,5791674,92371
1998,147280,710506,5968825,90988
1994,307207,665714,4891228,100780
1994,307207,45162,3758808,66429
1997,796295,437888,2746093,109551
1995,325498,670217,1709539,71230
1993,538594,35580,4827122,90934
1995,33421,625083,3153180,60483
1992,90109,671476,2292744,86846
1993,651913,490604,5051629,95674
1992,119255,737856,3272520,113629
1998,4292,683960,7919570,116635
1992,532753,123498,2405475,91289
1997,750070,128954,9617307,118977
1993,246811,15135,860056,63007
1993,246811,679518,6374772,89848
1993,246811,114884,4887717,113932
1996,550718,579173,4736883,75129
1994,302738,68368,5715611,80181
1994,302738,398197,4616021,77710
1995,847957,326174,5703160,72009
1995,109636,106125,720523,67867
1995,348824,259004,1921165,57779
1992,82855,69961,4130323,115857
1992,82855,552216,4971304,76091
1993,231302,641793,3197162,104085
1993,389416,200072,3586901,58323
1998,85448,62354,5031089,78981
1998,607945,97125,4488480,67327
1995,802393,185289,5483377,82456
1995,802393,413670,3103954,95019
1998,218924,607068,4024923,58501
1993,247414,214132,3046301,62767
1992,641887,415590,5480274,90334
1993,783401,606935,6896073,110514
1996,509350,60286,4152604,74776
1998,745334,468302,4207167,76216
1992,524447,373310,3524648,82998
1994,668666,579886,2919302,117951
1994,857563,179365,4253640,86661
1994,857563,106831,5241491,110269
1994,857563,293585,4066396,94714
1998,435463,100016,2514624,60960
1998,435463,165904,549602,118194
1998,435463,335814,5734380,110988
1998,435463,17504,1792511,85290
1995,100030,92920,1601114,114775
1995,3733,2854,3710467,105411
1997,527596,780036,4664880,66960
1996,481903,374044,1301386,67081
1992,210809,761749,1448568,108642
1992,210809,39477,1236578,84988
1998,657694,546956,4566680,120175
1997,626288,167804,2815187,112308
1996,97615,475297,604328,76336
1992,803722,652620,3577642,94355
1995,278579,192771,885290,111826
1992,272602,678750,1540289,103723
1994,634897,365711,653825,106602
1994,634897,91097,4352360,65285
1997,293671,7173,2268357,64810
1995,878041,532644,7712452,100597
1995,827684,145463,1448121,90507
1995,827684,796365,4208630,87679
1995,827684,63017,4609967,58800
1992,473050,54699,7454834,99221
1994,847739,690522,1905737,90749
1996,310708,3440,2273100,80606
1995,243742,620033,4299936,57180
1995,243742,188578,5013042,99994
1996,657308,466754,6015672,103243
1997,477482,192009,4659432,66060
1997,570791,72201,5126884,70392
1993,650672,82234,817306,72973
1993,650672,115426,3891834,86485
1993,650672,142819,744724,111708
1992,835661,358409,6277494,88043
1992,62611,714445,411553,87564
1992,62611,488420,3757611,84504
1992,62611,68438,5442884,84385
1996,177092,131490,4433621,91289
1997,80440,345296,370193,80476
1996,142951,65105,4479438,64206
1994,310559,493509,1766916,90148
1992,158800,167567,2402803,98073
1992,158800,285782,1431893,106066
1997,440675,197255,5660518,81135
1997,440675,339,3093367,74359
1996,609988,428325,5537079,75198
1995,170986,441611,7064284,93155
1996,38926,743174,2519479,73028
1992,815570,274634,579103,96517
1992,815570,489881,7700459,112251
1997,269545,545024,3112928,64140
1993,512930,489345,4816895,80059
1993,512930,267072,3768670,62343
1992,610634,701105,3257376,66364
1996,626041,405252,1796020,69433
1993,848845,333198,2491908,73870
1993,848845,515398,2798472,84802
1993,848845,684883,2013542,112071
1993,848845,138648,4078295,101198
1993,608884,205587,4432932,89554
1994,444806,413476,4440682,83367
1994,444806,484442,6503048,85585
1996,440914,300416,3186900,84984
1997,265378,388055,3470269,68582
1994,411025,679830,3029605,108588
1994,411025,432574,1355895,90393
1996,226745,186029,4087663,66901
1996,226745,157987,9030631,122698
1996,226745,86435,6618178,85285
1996,443401,533184,3468906,73029
1992,212410,261127,4059738,65286
1996,569161,624217,564884,68470
1997,283325,650389,4805587,80361
1997,283325,675876,4131455,111110
1997,283325,247233,2714506,70813
1995,836024,499371,493326,82221
1995,836024,122767,3124920,107385
1994,223933,4996,361188,114059
1993,582622,373429,4056507,90144
1993,582622,661591,6786239,93153
1996,107249,267552,2461654,91172
1992,728818,777821,5126733,113927
1992,728818,407948,7020945,111355
1994,414544,244709,6644526,99221
1995,334816,712770,2709764,106964
1995,334816,316895,4731903,114712
1995,79958,288482,4367295,88228
1995,149546,79896,853529,112553
1995,149546,395450,4886681,92726
1995,149546,347876,4380629,115431
1995,149546,348899,7853852,116872
1993,619468,734588,5782768,97353
1993,619468,605060,955379,57901
1993,619468,462815,3377801,106667
1995,185893,270309,2793969,76757
1996,375322,738156,888425,71647
1996,375322,585146,3701977,73867
1996,375322,517086,304444,66183
1996,809801,258296,4670938,75256
1996,809801,366446,6895168,90745
1996,809801,59265,1002668,73455
1996,809801,708217,1497169,73510
1995,510703,661985,7554166,116817
1994,52756,483829,3625600,108768
1995,164752,701834,4831825,110148
1995,164752,511752,2224063,105823
1995,164752,204362,2045155,75981
1996,577340,777514,4686908,95488
1996,440374,63975,4940495,116338
1996,440374,789615,6818320,102274
1996,440374,644530,6033654,88470
1997,647252,138811,1564939,110988
1992,60770,67094,207973,63665
1994,75295,765092,2520076,69423
1994,75295,499397,3041293,83782
1993,66739,121933,5939077,117295
1995,259208,570158,2763292,73687
1997,592810,781383,5119367,87861
1997,592810,689022,3896355,60659
1997,592810,97663,7087696,99639
1993,832397,342306,6474488,80897
1997,480961,208000,3718219,54479
1997,480961,453599,2130126,93154
1997,480961,422243,954315,69913
1994,610852,656770,3246271,103604
1994,610852,722969,3708973,119515
1996,342028,751334,6720090,83118
1996,342028,463989,8173137,117177
1996,342028,30329,1794531,75559
1996,342028,125244,1534511,76154
1996,147436,273431,3746992,84265
1996,147436,731362,2382594,83599
1993,226792,786873,5885399,117590
1995,749456,143923,6372820,118015
1995,749456,283168,103603,69069
1997,602384,460675,1913710,98139
1996,159040,645604,4208632,92974
1997,875093,422595,2739213,91054
1997,875093,612248,4298578,69612
1992,775738,66054,791558,61203
1992,775738,559786,1790387,110745
1992,424207,128262,2183119,77415
1997,614029,624005,3424183,55738
1994,575575,493134,1421285,67626
1993,458896,413920,1155357,110034
1995,546103,342763,5422667,108345
1996,831971,402933,4268490,110154
1996,831971,707529,6571567,92189
1995,525706,781364,141642,86719
1993,227503,429893,8385202,109372
1993,424402,757884,6641127,116511
1995,396512,568744,2865910,108763
1995,560461,468304,854972,76336
1995,256378,766150,2827479,72967
1995,256378,672781,4615870,105225
1995,256378,224167,1164257,65469
1995,256378,49476,3632097,85528
1994,638257,335712,3900866,104862
1994,59287,795411,3681592,90382
1994,59287,583024,1205523,66420
1994,59287,767519,5130676,95188
1997,99745,630723,6221181,99221
1997,99745,483050,3272639,61981
1994,612755,243272,110588,72915
1994,650983,746663,1112969,102577
1994,394462,185181,824283,75970
1994,394462,329901,1853654,115853
1994,394462,745944,5921972,119394
1998,302425,246551,4109249,89852
1992,525365,305164,1473129,70149
1997,805069,29673,1054556,96160
1997,179462,209159,794696,64088
1994,338227,660766,7614879,103603
1997,282592,545672,4981185,103059
1997,523595,524825,7998535,110988
1996,756499,290025,3410433,60900
1997,170623,419313,443624,73937
1992,242033,109390,5074188,83963
1992,242033,106585,7957900,95494
1995,640372,336269,2521743,78315
1997,232315,262965,8675775,115677
1997,232315,359432,6299758,89485
1997,232315,167208,5279328,76512
1997,232315,786868,6257410,117289
1994,824851,506890,7208106,113812
1994,824851,518550,6302353,94111
1992,424034,245634,4603012,94777
1993,532099,500336,729625,80178
1993,532099,330983,8430478,120838
1996,417850,751439,6584587,89424
1993,802870,573306,6020557,82756
1993,802870,710732,1024707,104562
1993,540376,175128,1082808,72187
1993,540376,173240,1544370,78794
1992,182344,532288,4092806,79215
1992,182344,553213,3930253,75971
1992,182344,412286,3301206,71895
1995,136751,357867,3503227,115491
1996,659599,454229,3975552,70992
1996,558503,571972,8094042,122637
1996,558503,349425,1073370,88464
1996,558503,390644,7989705,104077
1997,714043,127714,7210679,104502
1993,427790,474361,2379575,80120
1997,654103,2601,1094620,90216
1997,654103,500834,181646,110088
1998,440662,299252,613107,75074
1997,88150,709344,2417011,81198
1998,647962,794919,6379971,120832
1992,264193,110481,3293187,89488
1992,264193,166752,4539600,109125
1997,280874,116770,4877882,107206
1995,849997,118131,5405507,68947
1995,849997,613333,3856052,74778
1998,184249,546721,2800036,106062
1998,641851,32314,123384,74778
1998,641851,54958,4003804,114777
1993,373850,409116,894903,61505
1993,373850,798058,339869,69361
1996,382694,622729,4301000,99101
1996,382694,401006,4177549,54418
1996,382694,640846,4652853,107208
1998,775213,262265,490900,73635
1994,574370,411588,427374,89973
1994,574370,31504,3169584,86130
1992,299321,45062,2539805,60423
1995,744143,233000,1828660,55979
1993,600311,431649,1896744,94837
1993,600311,324387,4960965,84682
1993,600311,547162,5114662,72548
1997,674074,461710,655302,100301
1998,852581,282932,9007783,114895
1994,428284,222459,393710,82886
1994,428284,171601,5519580,100356
1996,862460,9564,6272944,88413
1996,862460,738649,2457160,101256
1997,863396,608954,1769774,111775
1997,863396,254299,5263776,75196
1997,863396,727107,1428928,68044
1994,734312,318434,5071850,87145
1996,284222,543089,3735798,67923
1995,611569,413605,6775903,91114
1992,632536,662608,2834878,94234
1992,202204,47408,4841488,81324
1995,32281,510035,190191,62700
1996,735059,78633,2011314,96697
1995,731281,326914,6453492,116454
1995,214297,699678,7247404,100658
1994,779263,774349,3706299,85398
1995,244852,500898,920951,113932
1992,406561,213897,5972282,108652
1996,198958,126696,7209457,103361
1996,198958,569147,2434672,72967
1996,375425,519288,2470721,78435
1992,752899,311318,2719747,79758
1992,854776,585632,7995474,103056
1992,854776,303664,3842265,100059
1995,552499,221464,3703307,83127
1994,527296,262230,1232755,71533
1994,527296,20747,4903155,100064
1998,840850,22632,5441205,93277
1992,361396,533088,504477,67263
1998,782449,109345,4388061,81260
1993,449986,594971,4834323,123957
1992,798082,473003,2840101,58558
1992,798082,261858,180164,109190
1998,648533,176744,1474799,109244
1998,648533,169829,2392513,113929
1998,648533,710135,1896285,68706
1993,885592,758085,2880486,68583
1998,833596,220531,3644766,87091
1997,821831,226313,1177335,74358
1997,821831,56610,5845021,93996
1997,848884,449122,2414259,64266
1997,848884,558618,965715,100595
1994,725629,322686,2434854,102520
1995,629581,59445,5527875,84266
1997,50230,611758,1744857,100183
1994,634379,17394,4111207,78683
1992,61109,713554,6846927,94051
1994,158453,89020,3642562,60541
1994,158453,626214,2599610,68410
1992,3760,18067,2123789,59103
1994,181624,246930,2759072,112615
1996,653968,247170,3288919,67029
1996,421916,420417,754287,80243
1995,515011,427741,2553141,100123
1992,484343,157676,5148999,104020
1992,484343,752266,1645151,79093
1995,338302,155340,4420437,83720
1996,527210,590338,6645926,85698
1996,527210,195136,2627231,73867
1995,872452,32075,2291084,60424
1995,872452,680684,5243647,99879
1994,787366,453492,6452578,86728
1994,554603,559676,3991995,104139
1994,554603,73455,6242326,85707
1994,554603,157308,1486811,81918
1998,804976,441541,5956765,88951
1994,424889,16635,1706793,93097
1995,502453,490803,4244083,107626
1997,328222,581587,8094184,100113
1997,328222,322562,3486010,95073
1994,324011,433913,7213952,110813
1994,324011,762107,2419974,70144
1994,324011,722791,3083392,108825
1995,640439,338865,6130397,114231
1997,249622,330778,1052698,108525
1992,850537,606486,1378525,83547
1994,434344,749066,710274,66901
1993,106709,537578,6681914,96933
1994,809923,346317,760721,81798
1994,809923,536880,2093211,115011
1994,746299,662901,5026857,111832
1994,621148,76753,345950,103785
1997,528787,693612,1372770,96334
1997,528787,357447,1179473,90265
1996,699943,713647,5637770,99636
1995,21881,711702,6580492,102820
1993,549238,567900,5260143,118072
1993,549238,688702,5782091,101440
1996,611407,757457,4172227,90865
1997,35864,356458,4749283,90866
1996,650188,583623,2196394,102396
1996,650188,136656,7962225,101559
1993,712067,621567,3917810,89311
1996,407461,475186,3971167,69669
1996,407461,131496,6030530,91649
1994,367514,152740,4818885,107564
1994,367514,695569,2579909,93871
