"s_nation","d_year","lo_custkey","lo_revenue"
"JAPAN",1997,181237,3805512
"INDIA",1995,133439,6413621
"CHINA",1995,133439,5786326
"VIETNAM",1997,299710,1056733
"CHINA",1997,299710,3753542
"INDIA",1997,299710,4356744
"JAPAN",1994,206368,2804887
"JAPAN",1995,138763,2831230
"CHINA",1995,138763,842268
"JAPAN",1993,94769,5935194
"CHINA",1997,77597,3545619
"JAPAN",1997,77597,6396875
"INDIA",1997,77597,3829610
"JAPAN",1996,64162,1541110
"INDIA",1994,99491,340671
"CHINA",1996,127957,5250400
"VIETNAM",1995,23590,2535318
"INDIA",1995,23590,1091704
"INDONESIA",1996,176149,4853436
"CHINA",1996,268873,3381350
"INDONESIA",1992,16618,6440520
"INDONESIA",1994,19936,4287398
"INDIA",1995,129638,7173600
"INDONESIA",1995,129638,2725474
"INDIA",1993,120850,2257612
"VIETNAM",1993,151060,2945646
"JAPAN",1993,104387,2429325
"INDIA",1993,104387,8164994
"CHINA",1992,26192,4440051
"CHINA",1995,99616,8258358
"CHINA",1997,244258,2791062
"VIETNAM",1997,244258,2333675
"JAPAN",1996,133397,2734262
"JAPAN",1996,133397,2575811
"INDIA",1993,98761,2091097
"INDIA",1993,98761,2715133
"JAPAN",1993,60808,1785342
"INDIA",1993,169789,5546425
"CHINA",1992,30281,3593807
"JAPAN",1993,134540,1886360
"CHINA",1995,101641,1053399
"INDONESIA",1995,50182,5700301
"CHINA",1995,50182,2815901
"INDIA",1997,75532,1504372
"INDIA",1997,75532,3330026
"CHINA",1997,75532,612167
"INDONESIA",1997,158332,4921508
"CHINA",1997,158332,3273984
"JAPAN",1996,77764,3628648
"JAPAN",1993,290065,7773755
"CHINA",1995,265426,1399736
"VIETNAM",1996,4246,6930257
"CHINA",1997,237691,2419164
"CHINA",1993,53410,3585345
"INDONESIA",1994,28298,5337317
"INDIA",1995,93247,245432
"INDONESIA",1995,93247,2187578
"INDIA",1997,108607,5667820
"VIETNAM",1997,108607,3467981
"JAPAN",1996,71305,2794005
"VIETNAM",1997,218396,239834
"CHINA",1997,218396,3738992
"JAPAN",1992,77326,1985480
"INDONESIA",1992,77326,6376095
"INDIA",1992,298408,4519102
"CHINA",1995,236804,1223397
"CHINA",1996,269713,772280
"CHINA",1993,11548,121198
"JAPAN",1997,274693,4887511
"JAPAN",1992,39379,1119402
"JAPAN",1995,16816,8413000
"JAPAN",1995,16816,3737370
"CHINA",1995,16816,1010004
"INDONESIA",1996,172388,8376991
"VIETNAM",1997,217061,2088911
"VIETNAM",1995,140786,3366153
"CHINA",1997,85831,406707
"VIETNAM",1993,154685,2339155
"CHINA",1994,280003,9109306
"VIETNAM",1994,280003,8751792
"INDONESIA",1996,196195,2158773
"INDONESIA",1993,231748,3846456
"INDIA",1996,67412,2900517
"INDONESIA",1993,184414,4611596
"VIETNAM",1992,41332,2898571
"VIETNAM",1994,259048,3456383
"JAPAN",1994,259048,4438884
"JAPAN",1994,259048,1873094
"JAPAN",1996,213731,990079
"INDONESIA",1993,243566,1138411
"INDONESIA",1995,100816,4065158
"INDIA",1997,12703,6709079
"CHINA",1992,184288,9248855
"JAPAN",1992,184288,456165
"INDONESIA",1992,184288,3133630
"VIETNAM",1992,121340,2526320
"INDONESIA",1992,121340,7261618
"VIETNAM",1992,121340,497275
"INDONESIA",1992,121340,1143721
"INDONESIA",1995,281287,283244
"INDIA",1995,27266,3594658
"INDIA",1995,27266,1026957
"INDONESIA",1993,154072,265684
"CHINA",1992,271543,261704
"INDIA",1997,210613,1541009
"INDIA",1994,205132,436377
"JAPAN",1994,205132,2436950
"JAPAN",1995,45628,3467394
"INDONESIA",1994,225913,4366838
"CHINA",1992,101356,2171297
"INDONESIA",1996,279529,5486778
"INDIA",1996,279529,1946399
"INDIA",1996,279529,6218614
"CHINA",1996,38863,5092844
"CHINA",1994,5644,1839571
"JAPAN",1994,5644,5705728
"CHINA",1997,277430,3725643
"CHINA",1993,161158,559655
"INDIA",1993,161158,5380851
"INDIA",1992,165170,6047928
"INDIA",1992,165170,3115295
"INDONESIA",1995,111194,1130912
"INDONESIA",1996,87751,3493380
"VIETNAM",1993,116761,7351791
"INDONESIA",1993,116761,1610297
"INDONESIA",1992,244577,6165305
"INDONESIA",1993,4337,1731735
"JAPAN",1993,203578,6449404
"CHINA",1993,203578,1201976
"INDIA",1993,203578,163150
"INDIA",1993,203578,4245576
"CHINA",1994,90988,3552528
"INDONESIA",1997,33535,6672688
"JAPAN",1997,33535,1541033
"CHINA",1994,200395,3451457
"JAPAN",1992,38756,1135334
"CHINA",1996,57001,1525111
"VIETNAM",1996,57001,4389437
"CHINA",1992,89731,2144561
"INDIA",1997,105215,718803
"INDIA",1997,105215,5538599
"JAPAN",1997,105215,5365341
"VIETNAM",1992,35431,1951096
"VIETNAM",1992,35431,1656144
"INDIA",1992,35431,898233
"JAPAN",1994,270556,6228798
"VIETNAM",1996,117458,2284137
"INDONESIA",1993,109381,733737
"VIETNAM",1993,109381,6393742
"INDIA",1993,233822,2337238
"JAPAN",1994,159556,2005229
"VIETNAM",1994,159556,4307998
"INDONESIA",1995,237706,1058329
"JAPAN",1995,221716,2048215
"CHINA",1993,58114,1765800
"INDONESIA",1993,58114,3579773
"JAPAN",1993,58114,4754651
"JAPAN",1992,164126,2470872
"INDONESIA",1992,103027,6837900
"CHINA",1992,127276,1459938
"VIETNAM",1997,197551,306121
"JAPAN",1994,192076,3292034
"INDONESIA",1994,192076,3068038
"INDONESIA",1996,201106,1589219
"JAPAN",1997,158456,1706315
"CHINA",1997,240955,2358356
"CHINA",1997,14113,5084824
"VIETNAM",1996,170104,5965865
"VIETNAM",1997,222370,2946613
"INDONESIA",1997,222370,7120698
"JAPAN",1997,222370,6733889
"CHINA",1997,222370,1266646
"INDONESIA",1992,106745,8258536
"INDONESIA",1992,106745,2322315
"INDONESIA",1997,63019,9029622
"CHINA",1996,265388,1160438
"INDIA",1994,34145,4370279
"INDIA",1995,259033,6082319
"CHINA",1992,234812,5759190
"INDONESIA",1992,234812,2994021
"CHINA",1997,14104,3812176
"CHINA",1996,33583,2241897
"VIETNAM",1992,103501,6101134
"INDONESIA",1992,277882,2157904
"INDIA",1992,277882,904040
"INDONESIA",1992,135331,2103028
"VIETNAM",1994,196997,1127489
"INDIA",1997,116146,6603127
"CHINA",1997,116146,4838471
"VIETNAM",1992,270077,1829713
"VIETNAM",1992,270077,3156174
"JAPAN",1996,179731,4011800
"CHINA",1996,24884,1386112
"INDONESIA",1996,24884,2425896
"VIETNAM",1996,9857,1741916
"INDONESIA",1995,49912,2737923
"VIETNAM",1994,61487,5336340
"JAPAN",1993,199207,5062160
"JAPAN",1993,199207,5831148
"INDIA",1995,241471,4539937
"INDONESIA",1994,292279,8688710
"INDONESIA",1995,123341,5644728
"VIETNAM",1993,285455,2226668
"INDIA",1993,285455,3613312
"INDIA",1992,178699,1549716
"INDIA",1992,178699,7732972
"JAPAN",1992,178699,3257122
"INDIA",1997,88414,6432073
"VIETNAM",1997,88414,6075351
"JAPAN",1992,46288,4286377
"CHINA",1996,50047,4764967
"JAPAN",1996,50047,2222041
"JAPAN",1996,50047,1706187
"INDIA",1994,238616,5565946
"VIETNAM",1994,238616,4065367
"VIETNAM",1993,3779,7046088
"VIETNAM",1994,204899,7040224
"JAPAN",1994,204899,489698
"JAPAN",1994,204899,289426
"INDIA",1996,27538,5930950
"INDIA",1993,204233,1890702
"CHINA",1993,236623,698791
"CHINA",1993,236623,1499968
"INDONESIA",1997,68702,6137447
"CHINA",1995,264574,8547539
"VIETNAM",1995,264574,4351351
"CHINA",1997,88525,222858
"CHINA",1994,52957,6270576
"CHINA",1994,52957,2804009
"INDONESIA",1996,232565,1805806
"VIETNAM",1993,180581,4600437
"JAPAN",1993,180581,5631662
"JAPAN",1993,180581,5013423
"INDONESIA",1997,46843,4305136
"VIETNAM",1993,60887,503884
"JAPAN",1995,20314,2275437
"CHINA",1995,168169,2669293
"VIETNAM",1993,249010,3886930
"JAPAN",1993,249010,1763270
"CHINA",1993,274948,1874239
"CHINA",1995,117755,2937515
"INDIA",1995,117755,1916077
"JAPAN",1993,850,373127
"CHINA",1995,281401,5280351
"JAPAN",1994,95314,5841138
"CHINA",1997,248866,7369069
"VIETNAM",1997,81779,4023377
"INDIA",1993,85099,1641174
"INDONESIA",1993,85099,4231080
"CHINA",1993,85099,1064984
"INDIA",1994,294769,4259621
"CHINA",1997,265391,4337415
"CHINA",1997,265391,5276831
"CHINA",1994,17827,1226762
"INDIA",1994,88745,3057367
"VIETNAM",1996,234715,3589920
"VIETNAM",1996,139210,3291809
"CHINA",1996,59032,3151596
"INDONESIA",1995,5422,5727641
"VIETNAM",1993,201274,7792561
"INDIA",1993,201274,243728
"INDONESIA",1994,278555,3326585
"CHINA",1994,171859,7578056
"INDONESIA",1997,114668,4891500
"VIETNAM",1996,22489,5906709
"JAPAN",1992,261442,3343161
"INDIA",1992,261442,2545386
"VIETNAM",1993,241807,736049
"INDIA",1993,230128,1191863
"INDIA",1993,242302,2433455
"JAPAN",1993,242302,7455546
"INDIA",1997,122615,694425
"INDIA",1993,75944,1022650
"INDIA",1993,75944,6856344
"JAPAN",1994,174178,6429357
"JAPAN",1994,174178,4440738
"CHINA",1995,7019,3640401
"CHINA",1995,67406,7179869
"CHINA",1995,237007,5951751
"CHINA",1995,237007,3937071
"INDIA",1995,237007,4324464
"CHINA",1996,55690,2136211
"INDONESIA",1996,55690,1591847
"INDIA",1992,52349,4186444
"INDIA",1997,219794,5694502
"VIETNAM",1996,24572,4078082
"JAPAN",1996,24572,3380299
"VIETNAM",1992,169396,5366236
"VIETNAM",1992,9734,6179342
"INDIA",1993,93476,4854014
"JAPAN",1996,236192,707552
"CHINA",1996,236192,951051
"INDIA",1996,236192,142698
"INDIA",1993,83032,4117050
"INDIA",1993,83032,3499329
"JAPAN",1993,218083,2733169
"CHINA",1993,218083,3976741
"VIETNAM",1993,194965,6731030
"INDONESIA",1997,262360,6221985
"VIETNAM",1995,69923,4184749
"VIETNAM",1994,152453,3929940
"CHINA",1997,272173,5931770
"INDIA",1994,296284,3352953
"CHINA",1996,235249,2959252
"VIETNAM",1996,99661,578912
"VIETNAM",1993,83222,1260929
"JAPAN",1993,83222,3706201
"INDONESIA",1997,104267,5203923
"CHINA",1996,198352,4600994
"CHINA",1993,17746,614452
"JAPAN",1993,17746,1378447
"INDIA",1996,28990,7629372
"VIETNAM",1996,28990,583205
"INDONESIA",1996,62347,9305348
"VIETNAM",1996,62347,4718689
"INDIA",1992,243550,1874488
"JAPAN",1992,243550,2315513
"INDONESIA",1995,115064,4417783
"VIETNAM",1994,70751,5306347
"JAPAN",1996,117049,4593128
"VIETNAM",1996,117049,6076169
"CHINA",1996,117049,2961704
"VIETNAM",1992,152954,1221929
"VIETNAM",1992,152954,4158751
"INDIA",1997,294220,3173553
"JAPAN",1995,133279,3896912
"CHINA",1995,133279,3812322
"VIETNAM",1997,200177,1171073
"CHINA",1994,105463,163325
"CHINA",1994,105463,7333695
"INDONESIA",1992,95389,416299
"INDONESIA",1992,95389,2218938
"CHINA",1995,55934,1539395
"INDIA",1993,174571,2699619
"INDONESIA",1993,224932,5525650
"INDONESIA",1992,49804,2073139
"INDIA",1992,49804,430074
"CHINA",1992,39164,5791200
"CHINA",1995,159140,2620917
"INDIA",1992,170705,6190249
"CHINA",1992,170705,4244690
"INDIA",1993,81697,2071396
"INDIA",1993,81697,6525375
"JAPAN",1992,295972,6952494
"INDONESIA",1996,2294,1596533
"INDIA",1996,2294,3142450
"INDONESIA",1994,150923,7364350
"VIETNAM",1997,272528,1456765
"JAPAN",1997,272528,4479125
"INDONESIA",1996,157597,2875260
"VIETNAM",1996,197464,2896835
"VIETNAM",1992,200999,2205619
"INDONESIA",1992,205169,2823450
"VIETNAM",1992,121637,6653508
"VIETNAM",1992,121637,1238328
"JAPAN",1992,151975,5454153
"INDIA",1992,22250,7730761
"CHINA",1996,149606,1382491
"CHINA",1994,239504,6140704
"CHINA",1996,21824,8045176
"VIETNAM",1997,107995,3719455
"INDONESIA",1997,48565,4868495
"INDIA",1992,240922,6141852
"INDIA",1992,240922,2180745
"VIETNAM",1992,240922,3132129
"JAPAN",1993,52865,478834
"INDIA",1996,192779,1312834
"JAPAN",1992,191173,5927494
"INDIA",1995,262252,5663309
"INDIA",1995,262252,5726150
"CHINA",1997,51640,6887237
"VIETNAM",1993,8035,1025186
"JAPAN",1995,30280,499132
"JAPAN",1995,30280,3186051
"JAPAN",1995,30280,2098736
"INDONESIA",1994,29198,1828176
"JAPAN",1994,29198,628783
"INDONESIA",1995,237055,2578972
"INDONESIA",1993,32531,3592671
"INDONESIA",1995,148414,812054
"INDONESIA",1992,173063,6297165
"JAPAN",1993,159680,5130615
"JAPAN",1993,72775,8079184
"INDIA",1994,7204,1854161
"INDONESIA",1996,169363,6968646
"CHINA",1996,169363,1560348
"INDONESIA",1994,64507,3901137
"JAPAN",1992,189179,185072
"CHINA",1996,126700,8356573
"VIETNAM",1997,12959,3692709
"VIETNAM",1996,289192,4207983
"CHINA",1992,139555,5270050
"CHINA",1993,73555,6252396
"INDONESIA",1995,72544,181668
"INDIA",1994,45983,1575684
"VIETNAM",1993,244946,3231577
"INDONESIA",1995,78547,5672719
"VIETNAM",1997,184954,3583555
"CHINA",1992,202636,683348
"CHINA",1994,234704,1561459
"INDONESIA",1994,234704,6954629
"INDIA",1994,234704,945984
"JAPAN",1996,262852,2305330
"VIETNAM",1996,262852,536235
"INDIA",1995,252524,4136128
"INDONESIA",1995,252524,4250666
"JAPAN",1994,200752,3086361
"INDONESIA",1994,200752,3702752
"CHINA",1994,200752,2249240
"VIETNAM",1994,200752,5961119
"CHINA",1992,220312,4285297
"INDONESIA",1994,150280,4986720
"VIETNAM",1995,39437,4157857
"INDIA",1993,289444,5381145
"JAPAN",1994,78343,2380356
"JAPAN",1995,60661,2260166
"INDIA",1997,110099,5565105
"INDONESIA",1997,209272,4325923
"CHINA",1997,209272,5952032
"VIETNAM",1995,28744,1002480
"JAPAN",1997,50224,4725650
"JAPAN",1997,21709,5752575
"INDONESIA",1997,21709,6123211
"CHINA",1993,177595,7493552
"INDIA",1993,177595,3190569
"JAPAN",1994,240322,4966904
"CHINA",1995,298346,766180
"INDIA",1997,52558,627846
"INDIA",1995,43471,2869404
"INDONESIA",1992,134686,3494897
"INDIA",1997,158078,8568880
"CHINA",1993,275633,2044462
"VIETNAM",1993,253423,594555
"INDIA",1993,253423,4561065
"VIETNAM",1993,253423,1598335
"CHINA",1994,171962,3419122
"VIETNAM",1996,251543,138878
"JAPAN",1994,71936,6985190
"INDIA",1996,175351,1652285
"INDONESIA",1995,204601,2413037
"JAPAN",1995,204601,5395346
"CHINA",1992,119051,621113
"INDONESIA",1992,221843,2625456
"JAPAN",1997,111388,4776728
"INDIA",1997,81673,3479212
"INDIA",1997,81673,419968
"JAPAN",1994,165244,212053
"CHINA",1996,16513,6725248
"INDONESIA",1995,36442,3897206
"INDIA",1995,25901,93296
"INDIA",1995,6674,309174
"JAPAN",1996,255409,288666
"INDIA",1994,169631,641324
"VIETNAM",1997,87739,5034556
"INDONESIA",1997,71689,2825082
"VIETNAM",1997,69685,5981217
"VIETNAM",1992,286552,5659840
"INDONESIA",1992,286552,1205190
"CHINA",1992,175019,5774784
"VIETNAM",1993,189502,1345839
"INDONESIA",1994,142012,2962494
"INDIA",1994,142012,1107879
"INDONESIA",1992,40852,617395
"INDONESIA",1992,40852,6238232
"VIETNAM",1992,40852,2063585
"VIETNAM",1993,169649,8182353
"JAPAN",1993,169649,4198688
"INDONESIA",1994,220715,5450064
"INDONESIA",1996,50684,739319
"INDONESIA",1993,133702,1806027
"VIETNAM",1993,133702,635955
"INDONESIA",1994,123806,3560010
"INDONESIA",1996,1925,6014820
"INDONESIA",1994,35722,7599985
"CHINA",1994,35722,2472019
"JAPAN",1997,73784,228063
"JAPAN",1997,274901,6397012
"JAPAN",1997,274901,8206291
"CHINA",1997,274901,658024
"JAPAN",1997,274901,398534
"CHINA",1994,245987,4561529
"CHINA",1994,245987,964405
"VIETNAM",1994,245987,5235739
"VIETNAM",1996,1717,3449489
"JAPAN",1996,89491,1562519
"INDIA",1992,285583,312777
"CHINA",1995,256822,8103916
"VIETNAM",1992,51637,2104470
"VIETNAM",1992,51637,5014945
"INDIA",1994,261365,6063515
"INDONESIA",1994,261365,541874
"VIETNAM",1994,261365,5504378
"INDONESIA",1992,45956,1080109
"CHINA",1992,45956,5372009
"CHINA",1994,179503,2920946
"INDIA",1993,151949,7909785
"INDIA",1994,155771,213398
"INDIA",1994,237185,4445022
"VIETNAM",1997,267697,4884269
"VIETNAM",1993,125911,5414780
"INDIA",1995,275579,5160337
"INDIA",1992,223870,6613416
"JAPAN",1996,259207,2182590
"INDIA",1996,259207,2554344
"INDONESIA",1996,196591,3348204
"INDONESIA",1996,196591,6944499
"CHINA",1995,37888,3255436
"INDIA",1992,111394,3188112
"CHINA",1993,197707,1979277
"INDIA",1997,67195,6260191
"VIETNAM",1996,10426,4653362
"INDIA",1996,3284,3519666
"INDIA",1994,284956,1719281
"VIETNAM",1993,279031,432802
"JAPAN",1995,58939,1739402
"CHINA",1995,269066,5039649
"JAPAN",1993,251411,4628349
"INDIA",1994,161287,943880
"JAPAN",1992,242008,3526574
"INDONESIA",1992,183629,3583080
"VIETNAM",1992,183629,3716210
"INDONESIA",1992,17758,2616271
"INDONESIA",1992,17758,2237245
"INDIA",1992,240994,6164739
"JAPAN",1992,240994,4888808
"VIETNAM",1994,61816,3187250
"JAPAN",1994,61816,2488075
"JAPAN",1996,32221,6151092
"JAPAN",1994,50111,3992813
"INDIA",1994,50111,3421830
"INDIA",1994,50111,5398993
"CHINA",1992,114685,1814202
"VIETNAM",1992,114685,3483384
"CHINA",1992,114685,4328742
"JAPAN",1996,2752,519696
"INDONESIA",1992,42790,3088815
"CHINA",1996,136012,3461037
"INDIA",1995,248167,4331329
"INDIA",1992,40070,3300192
"CHINA",1992,243569,6652212
"INDIA",1992,243569,5061582
"JAPAN",1997,153901,1794313
"JAPAN",1995,294058,3370356
"INDONESIA",1995,28507,4070227
"INDIA",1995,28507,6894245
"VIETNAM",1992,51856,1002950
"VIETNAM",1992,51856,1948722
"INDONESIA",1995,32272,7635738
"INDIA",1995,32272,2098809
"JAPAN",1996,171053,7510776
"VIETNAM",1992,103948,296396
"CHINA",1992,103948,2710580
"INDONESIA",1995,137134,1843297
"CHINA",1994,239650,133449
"JAPAN",1995,237502,1452512
"INDIA",1995,183034,718313
"INDONESIA",1995,183034,4893810
"INDONESIA",1993,69533,4945638
"VIETNAM",1996,140024,2857360
"VIETNAM",1992,182833,3305808
"INDONESIA",1992,270433,4379319
"INDIA",1992,270433,4643808
"INDIA",1993,147772,3081408
"CHINA",1993,147772,7645536
"INDONESIA",1993,147772,6809108
"INDIA",1997,203791,981960
"INDONESIA",1992,15193,4168656
"JAPAN",1995,34751,4295964
"INDONESIA",1995,34751,3705435
"VIETNAM",1993,219802,5181399
"INDONESIA",1992,280144,7398529
"CHINA",1997,148708,1460332
"JAPAN",1996,235186,4289644
"INDIA",1996,235186,5455011
"INDIA",1992,131513,3934989
"CHINA",1996,232439,8621206
"INDONESIA",1997,289369,1610805
"INDONESIA",1994,181517,5986526
"CHINA",1994,181517,1898425
"JAPAN",1996,287036,6405443
"INDIA",1993,205126,4436446
"CHINA",1993,226771,3126623
"CHINA",1996,134417,1546375
"INDIA",1994,203737,1523289
"INDONESIA",1996,236428,932862
"VIETNAM",1996,236428,2352689
"JAPAN",1994,230533,2733228
"JAPAN",1994,230533,7377678
"INDIA",1997,63301,4583840
"INDONESIA",1997,67096,7512909
"CHINA",1992,272830,4808376
"JAPAN",1992,31073,7922982
"VIETNAM",1997,229537,3001364
"JAPAN",1997,95251,454394
"JAPAN",1992,207472,5979441
"INDIA",1994,61342,4108769
"INDIA",1994,61342,5127358
"VIETNAM",1993,60187,5880387
"VIETNAM",1993,60187,7900698
"CHINA",1995,39829,5264964
"VIETNAM",1997,152794,892836
"VIETNAM",1995,2218,950896
"INDONESIA",1995,2218,6616696
"INDIA",1997,238301,2550278
"CHINA",1995,118597,8980577
"VIETNAM",1995,118597,4544215
"INDIA",1995,118597,2427953
"JAPAN",1994,44647,3394997
"JAPAN",1993,53236,349971
"JAPAN",1994,106220,2104862
"VIETNAM",1995,27671,1589253
"CHINA",1992,66382,3384892
"VIETNAM",1997,268828,6385680
"INDIA",1995,189944,2976241
"VIETNAM",1995,189944,2297302
"INDONESIA",1992,74269,3622608
"JAPAN",1993,167762,4483993
"CHINA",1993,167762,6558768
"VIETNAM",1993,167762,863645
"CHINA",1994,156371,3504673
"CHINA",1995,178360,5329056
"INDONESIA",1994,3649,5537830
"VIETNAM",1994,3649,6566479
"VIETNAM",1993,139999,3244914
"CHINA",1993,139999,4407365
"INDONESIA",1997,59257,4262015
"INDIA",1995,208570,301341
"CHINA",1995,208570,1569872
"CHINA",1993,239873,1754719
"VIETNAM",1992,75661,4761741
"INDIA",1996,207262,7159727
"INDONESIA",1996,207262,522229
"INDIA",1992,144866,1015289
"JAPAN",1994,13985,3327713
"JAPAN",1993,253121,1233455
"JAPAN",1993,253121,228759
"JAPAN",1995,138235,6435993
"INDIA",1997,101815,5090910
"INDONESIA",1997,27346,1336158
"INDIA",1997,27346,3915562
"VIETNAM",1997,27346,366878
"INDIA",1992,271510,6213039
"CHINA",1995,256079,1377257
"INDONESIA",1992,100865,519404
"CHINA",1994,233495,2999369
"JAPAN",1997,251863,4265321
"CHINA",1993,50795,3929377
"JAPAN",1997,210091,5504408
"CHINA",1993,297898,6114380
"CHINA",1997,40253,7753363
"CHINA",1997,40253,1364698
"CHINA",1997,40253,1475281
"INDIA",1997,136657,6921440
"VIETNAM",1997,136657,5533593
"CHINA",1997,136657,2459782
"INDIA",1997,253739,2690352
"VIETNAM",1997,253739,5320254
"INDONESIA",1993,297428,5508138
"INDONESIA",1993,297428,134632
"INDONESIA",1993,297428,5760200
"JAPAN",1993,297428,3172260
"CHINA",1993,297428,4670140
"INDIA",1993,206755,1636429
"INDIA",1993,206755,8294466
"INDIA",1993,206755,6949929
"INDIA",1993,124607,7880895
"JAPAN",1993,124607,1138020
"JAPAN",1993,124607,1551106
"CHINA",1995,237667,4905213
"INDONESIA",1996,266152,8202687
"INDONESIA",1994,42694,4029761
"VIETNAM",1994,42694,2069191
"JAPAN",1994,42694,6224225
"JAPAN",1997,225205,5580271
"VIETNAM",1996,142177,4597889
"INDONESIA",1996,55789,6946944
"CHINA",1992,162154,5114653
"INDIA",1992,162154,4108720
"VIETNAM",1993,109186,6149433
"JAPAN",1993,109186,2007234
"INDIA",1996,88396,5267309
"JAPAN",1996,88396,2670533
"INDONESIA",1994,171233,658105
"INDIA",1995,4021,1878869
"VIETNAM",1993,69043,948952
"VIETNAM",1992,1390,4582281
"INDIA",1992,1390,2418704
"CHINA",1992,96937,3824467
"CHINA",1992,188263,1433737
"INDONESIA",1992,188263,2038370
"CHINA",1994,18320,7888788
"INDIA",1995,106991,118909
"VIETNAM",1995,186952,169577
"CHINA",1992,73025,2271640
"VIETNAM",1992,73025,2241582
"INDIA",1993,232904,5919749
"INDONESIA",1993,168380,5630108
"INDONESIA",1995,57941,4624560
"INDONESIA",1994,230467,4115666
"INDIA",1995,29047,3780307
"INDIA",1992,86966,1561475
"VIETNAM",1992,86966,4304660
"INDONESIA",1992,86966,1639566
"JAPAN",1996,26644,3443186
"VIETNAM",1997,203401,4831054
"VIETNAM",1997,203401,1116963
"JAPAN",1994,45091,351136
"INDIA",1997,24055,2063567
"JAPAN",1993,172109,658958
"JAPAN",1992,62149,2038137
"INDIA",1992,62149,845280
"INDONESIA",1992,209318,736413
"JAPAN",1993,60923,413063
"INDONESIA",1993,60923,5270205
"CHINA",1993,60923,301245
"CHINA",1997,16057,6640043
"JAPAN",1992,140291,4844712
"INDONESIA",1992,140291,4532703
"CHINA",1992,147263,1197270
"INDIA",1993,196415,5749617
"CHINA",1995,254881,2640025
"VIETNAM",1997,152473,4977874
"CHINA",1997,152473,5277986
"VIETNAM",1997,152473,2947084
"INDIA",1992,10168,1824910
"JAPAN",1992,10168,753856
"INDIA",1992,10168,4148531
"VIETNAM",1992,10168,1470312
"VIETNAM",1992,192433,6731346
"INDIA",1992,211177,102672
"JAPAN",1992,211177,2027266
"VIETNAM",1996,231178,3454219
"CHINA",1994,95351,5429831
"INDIA",1994,95351,3997460
"VIETNAM",1994,95351,5840946
"INDIA",1992,250855,7028395
"INDONESIA",1995,29962,392248
"CHINA",1995,29962,1350919
"INDIA",1994,145267,3269312
"VIETNAM",1993,87563,3860188
"CHINA",1996,99859,5819432
"JAPAN",1997,195593,3755879
