"d_year","s_city","lo_custkey","lo_revenue"
1992,"UNITED ST6",9983,9112094
1995,"UNITED ST4",15259,121278
1996,"UNITED ST0",9007,1183691
1997,"UNITED ST3",15847,5841206
1996,"UNITED ST8",24292,2699957
1995,"UNITED ST0",6697,2131514
1993,"UNITED ST1",23576,5271120
1997,"UNITED ST9",22600,4494052
1994,"UNITED ST8",11384,5267244
1993,"UNITED ST4",15289,5344015
1994,"UNITED ST0",20677,1837774
1992,"UNITED ST9",28864,627766
1992,"UNITED ST8",23735,5732420
1997,"UNITED ST0",24169,4658249
1996,"UNITED ST5",17110,172666
1996,"UNITED ST0",17110,3303763
1995,"UNITED ST4",10618,4487178
1995,"UNITED ST5",13627,6754306
1995,"UNITED ST8",3880,574978
1995,"UNITED ST0",3880,7383642
1995,"UNITED ST4",24698,1921445
1996,"UNITED ST9",9221,144990
1995,"UNITED ST1",18445,1721563
1992,"UNITED ST3",19334,4190480
1997,"UNITED ST9",14677,4476061
1995,"UNITED ST8",20362,2635885
1994,"UNITED ST0",12433,5965545
1993,"UNITED ST1",5500,3871257
1993,"UNITED ST8",4432,3520397
1993,"UNITED ST4",26735,5109693
1993,"UNITED ST5",11648,4798555
1997,"UNITED ST7",4792,4935079
1995,"UNITED ST7",22600,5185774
1996,"UNITED ST0",4124,7659003
1993,"UNITED ST6",17258,1872206
1994,"UNITED ST1",6121,419453
1992,"UNITED ST2",21712,4471928
1994,"UNITED ST7",12991,629519
1993,"UNITED ST1",24769,2940972
1996,"UNITED ST2",518,4525264
1996,"UNITED ST8",3463,6894648
1992,"UNITED ST9",6970,3968177
1993,"UNITED ST3",22415,4005207
1995,"UNITED ST7",26333,4007157
1997,"UNITED ST3",26972,5376951
1994,"UNITED ST6",26527,3696495
1994,"UNITED ST1",26527,2416536
1994,"UNITED ST3",994,803916
1994,"UNITED ST3",26989,4530953
1996,"UNITED ST8",13231,1814734
1993,"UNITED ST3",21568,5982750
1993,"UNITED ST0",21568,355888
1997,"UNITED ST9",1676,5609089
1997,"UNITED ST4",1676,2719903
1993,"UNITED ST7",25762,459777
1993,"UNITED ST0",8120,2941203
1994,"UNITED ST3",29617,4720356
1996,"UNITED ST9",1978,378729
1997,"UNITED ST1",8566,5580097
1993,"UNITED ST9",28874,6280045
1992,"UNITED ST5",9074,480997
1992,"UNITED ST8",29722,2855255
1992,"UNITED ST4",29722,564238
1993,"UNITED ST0",9373,2753219
1993,"UNITED ST0",9373,4285995
1993,"UNITED ST9",16076,2530867
1993,"UNITED ST6",28507,6020751
1993,"UNITED ST3",28507,199039
1996,"UNITED ST3",20579,4239574
1996,"UNITED ST5",20579,5239104
1997,"UNITED ST1",12148,1100031
1993,"UNITED ST0",17647,2353678
1993,"UNITED ST0",21925,3118327
1992,"UNITED ST4",23656,4644360
1997,"UNITED ST9",12527,1687132
1996,"UNITED ST7",5263,113410
1996,"UNITED ST7",3208,4121550
1995,"UNITED ST5",7201,4134889
1994,"UNITED ST6",12179,675567
1993,"UNITED ST0",8306,2807907
1994,"UNITED ST0",7198,3237484
1996,"UNITED ST9",11714,2081933
1996,"UNITED ST1",11714,1368662
1992,"UNITED ST9",12805,4800412
1993,"UNITED ST9",7400,3348561
1996,"UNITED ST1",4135,2450311
1992,"UNITED ST0",15793,4165819
1996,"UNITED ST0",25591,5627065
1996,"UNITED ST5",4,3928204
1993,"UNITED ST4",12841,3854782
1995,"UNITED ST7",16846,7502628
1997,"UNITED ST8",2752,5908088
1992,"UNITED ST4",18167,177523
1996,"UNITED ST6",9488,2021254
1994,"UNITED ST4",12239,5730588
1997,"UNITED ST3",26770,5951924
1994,"UNITED ST8",19321,7411397
1995,"UNITED ST0",736,4073755
1997,"UNITED ST3",23273,9215859
1992,"UNITED ST9",3218,4779195
1996,"UNITED ST1",17944,2859549
1996,"UNITED ST7",24622,2630394
1994,"UNITED ST6",27952,961597
1997,"UNITED ST6",17557,5693460
1992,"UNITED ST2",20671,1912832
1993,"UNITED ST7",6427,2696586
1993,"UNITED ST0",10087,2878578
1997,"UNITED ST0",9544,3429039
1997,"UNITED ST9",9544,6755760
1993,"UNITED ST6",18466,1441891
1993,"UNITED ST9",25043,1793646
1993,"UNITED ST3",5939,3230783
1997,"UNITED ST0",14029,5792767
1997,"UNITED ST4",6169,2134553
1993,"UNITED ST7",25060,2124644
1992,"UNITED ST9",8545,6400762
1995,"UNITED ST5",25330,1024655
1997,"UNITED ST1",29947,3259575
1995,"UNITED ST6",28702,4297891
1995,"UNITED ST1",20089,1944547
1992,"UNITED ST5",8398,3380470
1996,"UNITED ST1",10286,672232
1994,"UNITED ST9",28778,5555394
1996,"UNITED ST4",8113,2294838
1996,"UNITED ST8",8113,4900450
1994,"UNITED ST9",11816,4684329
1996,"UNITED ST1",460,5402725
1996,"UNITED ST4",25112,2398437
1995,"UNITED ST7",22777,396117
1995,"UNITED ST4",15271,1641170
1995,"UNITED ST9",15271,7453852
1995,"UNITED ST9",27464,90277
1994,"UNITED ST5",9793,2061312
1993,"UNITED ST3",5206,1812218
1995,"UNITED ST7",20671,1358361
1997,"UNITED ST8",22552,7118941
1996,"UNITED ST9",28165,3454778
1996,"UNITED ST3",28930,6360221
1996,"UNITED ST0",7244,4425049
1994,"UNITED ST6",3049,4417293
1996,"UNITED ST1",11620,3087936
1996,"UNITED ST3",11620,3714178
1995,"UNITED ST0",22889,4871335
1996,"UNITED ST1",11125,568194
1993,"UNITED ST6",24359,3177905
1996,"UNITED ST5",28195,1230742
1995,"UNITED ST9",6550,4901388
1997,"UNITED ST9",2110,6108928
1995,"UNITED ST1",29830,868805
1997,"UNITED ST7",16019,3172278
1993,"UNITED ST0",19009,3948184
1997,"UNITED ST1",2641,8418354
1994,"UNITED ST1",8227,1605990
1995,"UNITED ST6",15872,3147881
1997,"UNITED ST9",15343,3924088
1994,"UNITED ST1",15932,4502010
1994,"UNITED ST1",15932,647843
1993,"UNITED ST3",9247,3631498
1992,"UNITED ST3",8038,2575717
1997,"UNITED ST4",7126,4943302
1993,"UNITED ST6",1171,908095
1995,"UNITED ST3",17695,1062356
1996,"UNITED ST4",14903,5073782
1992,"UNITED ST1",19628,4291512
1994,"UNITED ST4",280,4070322
1995,"UNITED ST7",941,2387794
1997,"UNITED ST7",15394,2721088
1995,"UNITED ST4",5515,3054660
1993,"UNITED ST0",18076,115442
1995,"UNITED ST1",26614,3901377
1995,"UNITED ST3",26614,7099726
1992,"UNITED ST2",28270,3884872
1994,"UNITED ST7",1805,4810975
1996,"UNITED ST0",23768,423844
1996,"UNITED ST2",12124,3265873
1996,"UNITED ST0",12124,5047232
1996,"UNITED ST3",9311,372877
1995,"UNITED ST1",11155,1251268
1997,"UNITED ST3",8039,6191597
1992,"UNITED ST4",2684,4441783
1993,"UNITED ST4",22078,3714458
1996,"UNITED ST1",8983,5006424
1993,"UNITED ST9",5539,4918368
1995,"UNITED ST0",4625,1866897
1997,"UNITED ST7",14197,2638545
1997,"UNITED ST8",19406,6950534
1995,"UNITED ST1",29239,647601
1992,"UNITED ST1",26338,3941595
1994,"UNITED ST1",20444,5479152
1992,"UNITED ST1",10069,2963512
1992,"UNITED ST3",13696,1396147
1993,"UNITED ST1",3865,309375
1994,"UNITED ST8",18512,1537536
1994,"UNITED ST8",18512,8330513
1996,"UNITED ST1",29272,991530
1996,"UNITED ST9",1564,4334694
1995,"UNITED ST8",23057,899388
1995,"UNITED ST1",10969,5688080
1992,"UNITED ST4",8503,396808
1993,"UNITED ST9",28163,911331
1997,"UNITED ST5",2173,285695
1995,"UNITED ST4",7669,6288030
1993,"UNITED ST3",6029,4902911
1995,"UNITED ST1",2023,5368199
1995,"UNITED ST3",6737,3539324
1997,"UNITED ST1",19132,7284019
1992,"UNITED ST7",28939,5128249
1993,"UNITED ST9",2048,6846528
1996,"UNITED ST9",18658,3694689
1997,"UNITED ST5",18154,3130329
1995,"UNITED ST9",5141,2784912
1997,"UNITED ST0",12659,4401332
1997,"UNITED ST1",15451,6748639
1993,"UNITED ST5",12659,376474
1993,"UNITED ST8",13564,5530298
1993,"UNITED ST0",13564,6923844
1993,"UNITED ST7",1472,2610280
1993,"UNITED ST7",26869,3479850
1993,"UNITED ST4",17755,2544474
1993,"UNITED ST8",17755,4780928
1993,"UNITED ST6",17711,4199819
1993,"UNITED ST0",14791,4615092
1992,"UNITED ST6",17884,2705386
1997,"UNITED ST0",6739,4923453
1996,"UNITED ST1",15985,174778
1995,"UNITED ST1",7592,1063080
1997,"UNITED ST5",1576,664260
1997,"UNITED ST8",23578,5334290
1997,"UNITED ST4",8341,9181824
1992,"UNITED ST1",9118,140483
1992,"UNITED ST3",9118,5863406
1997,"UNITED ST0",5119,6642488
1997,"UNITED ST0",21475,5225853
1996,"UNITED ST7",14455,1750797
1997,"UNITED ST9",910,1388848
1995,"UNITED ST0",14734,2653194
1993,"UNITED ST0",9899,706843
1993,"UNITED ST7",9004,3789707
1997,"UNITED ST1",24352,1821849
1993,"UNITED ST3",15385,6212963
1994,"UNITED ST3",5311,6975124
1997,"UNITED ST8",23402,5829302
1997,"UNITED ST6",23402,5311987
1993,"UNITED ST5",11822,4008850
1992,"UNITED ST1",13018,939448
1997,"UNITED ST0",20594,1719938
1996,"UNITED ST8",2263,3636591
1993,"UNITED ST5",12826,8364652
1992,"UNITED ST1",13415,1679717
1996,"UNITED ST5",27223,5013200
1996,"UNITED ST1",1393,3565023
1995,"UNITED ST4",29014,216000
1992,"UNITED ST7",29338,5032344
1992,"UNITED ST0",553,936266
1992,"UNITED ST1",3811,2382544
1993,"UNITED ST0",8284,7758545
1993,"UNITED ST4",8284,4779810
1996,"UNITED ST4",6623,7385598
1995,"UNITED ST2",3358,3547006
1995,"UNITED ST8",24166,5431768
1997,"UNITED ST9",8308,2009480
1996,"UNITED ST2",13426,4902667
1994,"UNITED ST9",20362,3359515
1992,"UNITED ST0",7369,938579
1995,"UNITED ST7",29446,8301604
1992,"UNITED ST1",18076,5493041
1995,"UNITED ST7",1015,6056773
1997,"UNITED ST8",24841,7848680
1994,"UNITED ST5",21895,4118472
1997,"UNITED ST8",11108,8166228
1996,"UNITED ST7",9677,6744337
1992,"UNITED ST0",170,5976669
1993,"UNITED ST4",5824,4931262
1993,"UNITED ST9",4510,4722412
1993,"UNITED ST7",4381,3810680
1996,"UNITED ST3",10927,2920507
1997,"UNITED ST9",19105,6379627
1995,"UNITED ST0",23323,1551526
1997,"UNITED ST4",3844,1921573
1996,"UNITED ST9",18139,6364411
1993,"UNITED ST3",21139,5939165
1993,"UNITED ST4",19417,4650765
1995,"UNITED ST8",6733,4480288
1994,"UNITED ST4",19552,3348662
1997,"UNITED ST3",23803,4932916
1997,"UNITED ST8",23803,3179086
1996,"UNITED ST0",27292,4519907
1996,"UNITED ST4",10264,2229069
1997,"UNITED ST5",27595,532445
1997,"UNITED ST1",28513,4099666
1994,"UNITED ST7",16954,7340002
1995,"UNITED ST3",772,2568729
1996,"UNITED ST0",14155,5836578
1997,"UNITED ST1",5161,2588110
1995,"UNITED ST7",9622,5837772
1992,"UNITED ST4",6847,424009
1994,"UNITED ST5",12589,1926268
1995,"UNITED ST1",388,4088276
1997,"UNITED ST7",16732,2091261
1992,"UNITED ST6",27631,4519140
1996,"UNITED ST5",19016,541977
1995,"UNITED ST5",27656,2302755
1993,"UNITED ST2",2882,7295582
1992,"UNITED ST4",24559,3827746
1994,"UNITED ST0",10165,4544633
1993,"UNITED ST4",1201,7119748
1994,"UNITED ST4",29618,3207293
1992,"UNITED ST5",10477,5355074
1992,"UNITED ST9",6574,5402656
1997,"UNITED ST7",24223,2960144
1994,"UNITED ST9",2593,2646810
1993,"UNITED ST6",14017,3026004
1993,"UNITED ST9",14017,5942091
1996,"UNITED ST1",24005,984230
1993,"UNITED ST7",19121,4859787
1992,"UNITED ST4",24554,4043863
1992,"UNITED ST1",6062,2528542
1994,"UNITED ST5",6562,1995119
1995,"UNITED ST4",3647,2123619
1995,"UNITED ST7",26056,3984544
1995,"UNITED ST4",22693,1367565
1995,"UNITED ST4",28865,3878937
1996,"UNITED ST6",18538,5056205
1996,"UNITED ST7",25103,1024487
1996,"UNITED ST9",29506,3709285
1994,"UNITED ST7",20299,6775441
1997,"UNITED ST9",18671,4896297
1997,"UNITED ST9",1814,4356372
1993,"UNITED ST6",2398,1473066
1996,"UNITED ST2",22363,7540011
1996,"UNITED ST8",28586,1428580
1993,"UNITED ST3",18128,4393030
1994,"UNITED ST1",19447,1109253
1997,"UNITED ST9",24962,4853065
1992,"UNITED ST6",11953,4436336
1996,"UNITED ST1",20921,3500997
1996,"UNITED ST6",5752,7538364
1994,"UNITED ST2",19478,1490325
1996,"UNITED ST7",26888,1321164
1994,"UNITED ST1",7765,6467055
1993,"UNITED ST4",4147,7757003
1993,"UNITED ST7",16924,4479440
1995,"UNITED ST0",26027,215228
1992,"UNITED ST8",16801,6134652
1996,"UNITED ST0",17528,3511652
1994,"UNITED ST9",21721,2923339
1997,"UNITED ST3",625,8086320
1993,"UNITED ST1",24430,3976211
1994,"UNITED ST9",6044,4766062
1992,"UNITED ST5",3757,598780
1995,"UNITED ST8",2936,3014727
1993,"UNITED ST0",3964,4380349
1997,"UNITED ST7",22264,4365837
1997,"UNITED ST6",22264,493734
1992,"UNITED ST3",11518,5715025
1997,"UNITED ST6",23701,3243759
1996,"UNITED ST6",12178,3199684
1995,"UNITED ST9",1690,1471855
1994,"UNITED ST0",3193,3960701
1994,"UNITED ST0",7660,3030300
1996,"UNITED ST9",8003,5336146
1993,"UNITED ST7",10993,2475834
1997,"UNITED ST0",7592,3598692
1996,"UNITED ST8",22883,1486925
1992,"UNITED ST3",21868,5694692
1992,"UNITED ST9",21868,4482978
1994,"UNITED ST0",19291,2661701
1997,"UNITED ST6",13600,1691981
1996,"UNITED ST0",8290,5791618
1993,"UNITED ST2",16853,6117450
1996,"UNITED ST3",10268,861263
1993,"UNITED ST3",1643,649187
1996,"UNITED ST1",25562,1470329
1992,"UNITED ST0",29209,7864243
1992,"UNITED ST3",3179,2081457
1994,"UNITED ST0",13949,6882344
1997,"UNITED ST4",8665,8896050
1995,"UNITED ST6",21313,6505178
1997,"UNITED ST8",13867,8141161
1995,"UNITED ST6",6145,4856609
1995,"UNITED ST3",10583,1313872
1996,"UNITED ST7",27104,1366487
1997,"UNITED ST9",8207,3955218
1997,"UNITED ST7",6061,5994618
1995,"UNITED ST4",2767,1041100
1993,"UNITED ST3",15538,3330162
1993,"UNITED ST3",20821,2025676
1994,"UNITED ST8",11056,5754524
1994,"UNITED ST6",11056,5699239
1996,"UNITED ST4",14756,1617075
1997,"UNITED ST7",12403,2347773
1997,"UNITED ST6",25871,2955046
1995,"UNITED ST6",25849,6303795
1997,"UNITED ST9",28064,5606784
1997,"UNITED ST7",3413,8376533
1997,"UNITED ST7",27745,6377330
1996,"UNITED ST5",12916,2010642
1995,"UNITED ST1",7492,6099386
1992,"UNITED ST0",17470,3654068
1997,"UNITED ST7",19688,682721
1993,"UNITED ST5",5717,8687958
1996,"UNITED ST2",28321,4333054
1992,"UNITED ST8",5843,3981038
1995,"UNITED ST9",1136,2228666
1993,"UNITED ST3",74,5567796
1994,"UNITED ST7",12998,4412318
1994,"UNITED ST4",12998,1680233
1994,"UNITED ST8",12998,2154812
1993,"UNITED ST5",16444,6085028
1997,"UNITED ST1",3679,7087288
1995,"UNITED ST7",9295,4540406
1994,"UNITED ST6",18463,114505
1992,"UNITED ST0",11212,2520854
1994,"UNITED ST3",6619,5308488
1994,"UNITED ST9",6619,1555332
1997,"UNITED ST5",6223,1391142
1994,"UNITED ST4",3256,4159576
1994,"UNITED ST1",25711,2860425
1992,"UNITED ST9",16423,3592942
1992,"UNITED ST4",25333,4467352
1996,"UNITED ST1",26191,3246093
1993,"UNITED ST7",9622,1112335
1997,"UNITED ST3",27680,4173306
1994,"UNITED ST4",25526,2266549
1997,"UNITED ST9",11236,6606621
1994,"UNITED ST0",18532,6456570
1995,"UNITED ST9",24442,3812451
1992,"UNITED ST9",11864,2741578
1996,"UNITED ST6",3662,3143344
1992,"UNITED ST0",25714,7749527
1992,"UNITED ST7",25714,2730295
1996,"UNITED ST5",24829,4125039
1995,"UNITED ST4",26971,2880144
1997,"UNITED ST6",16901,4723260
1995,"UNITED ST4",21439,187511
1994,"UNITED ST7",11422,2439538
1996,"UNITED ST3",1213,4173568
1997,"UNITED ST2",18880,5092944
1995,"UNITED ST9",7277,6729975
1996,"UNITED ST1",15310,1568946
1997,"UNITED ST7",4402,1790711
1993,"UNITED ST1",2198,5615089
1993,"UNITED ST7",8224,4640984
1993,"UNITED ST7",7456,8464005
1995,"UNITED ST3",10264,212462
1997,"UNITED ST1",29935,3022687
1995,"UNITED ST3",17960,5833699
1995,"UNITED ST1",17960,778995
1997,"UNITED ST0",15127,5291095
1993,"UNITED ST6",5794,3285286
1995,"UNITED ST0",15485,830095
1992,"UNITED ST4",19633,6621927
1994,"UNITED ST7",5605,6720161
1995,"UNITED ST7",14470,1426410
1995,"UNITED ST1",14470,2400197
1995,"UNITED ST4",28243,3060097
1993,"UNITED ST4",2812,2116878
1996,"UNITED ST4",505,4841017
1995,"UNITED ST0",25960,5374811
1993,"UNITED ST8",1199,2590465
1995,"UNITED ST1",9377,652707
1996,"UNITED ST0",6235,951410
1996,"UNITED ST3",29047,8324712
1997,"UNITED ST6",763,3450534
1992,"UNITED ST1",10102,4382064
1992,"UNITED ST3",10102,280868
1993,"UNITED ST4",23485,1830711
1992,"UNITED ST6",2395,4733930
1992,"UNITED ST5",2395,2364018
1992,"UNITED ST1",2395,3662017
1992,"UNITED ST4",2395,5222349
1995,"UNITED ST9",24347,8753457
1994,"UNITED ST6",23167,2827762
1992,"UNITED ST3",9688,4971680
1995,"UNITED ST0",9148,1166272
1994,"UNITED ST3",17075,4427928
1992,"UNITED ST9",11809,889297
1995,"UNITED ST0",2383,5742172
1995,"UNITED ST9",2383,5666281
1994,"UNITED ST9",22543,2395255
1994,"UNITED ST9",577,917567
1994,"UNITED ST9",7438,4586520
1993,"UNITED ST4",9682,1377075
1993,"UNITED ST0",7508,5170565
1992,"UNITED ST7",13631,1864568
1993,"UNITED ST7",15406,105405
1997,"UNITED ST4",5314,3423518
1997,"UNITED ST3",5314,7022106
1992,"UNITED ST0",13192,7701375
1994,"UNITED ST5",4601,1732464
1996,"UNITED ST4",11872,7372433
1993,"UNITED ST0",15965,7583401
1992,"UNITED ST4",8398,1133871
1994,"UNITED ST6",13615,5468971
1997,"UNITED ST7",12388,5849078
1993,"UNITED ST6",11479,2278632
1993,"UNITED ST1",16345,6887709
1993,"UNITED ST1",12809,5688737
1995,"UNITED ST5",10472,5130483
1997,"UNITED ST1",12815,2972672
1993,"UNITED ST1",15034,5436451
1997,"UNITED ST8",28867,2145624
1992,"UNITED ST1",20960,5419308
1994,"UNITED ST8",28447,5604383
1997,"UNITED ST0",27604,5759470
1993,"UNITED ST9",17017,1678735
1992,"UNITED ST9",24436,7655685
1992,"UNITED ST9",18565,6387267
1993,"UNITED ST7",8608,1361296
1997,"UNITED ST5",19288,1610426
1995,"UNITED ST8",10379,4891822
1997,"UNITED ST9",20233,2209678
1995,"UNITED ST1",2065,9233716
1996,"UNITED ST3",22018,1371553
1997,"UNITED ST4",3169,6536785
1995,"UNITED ST1",17662,1948898
1996,"UNITED ST5",10043,3812743
1996,"UNITED ST7",1261,1467405
1993,"UNITED ST9",8708,2439865
1992,"UNITED ST7",2783,3535128
1992,"UNITED ST1",2783,6648480
1995,"UNITED ST5",22771,5181074
1997,"UNITED ST4",21595,975434
1993,"UNITED ST7",15869,5218759
1995,"UNITED ST0",11992,6077849
1996,"UNITED ST8",15079,2126181
1993,"UNITED ST0",14137,2971424
1996,"UNITED ST1",2591,4965517
1996,"UNITED ST7",21947,3566804
1995,"UNITED ST4",23603,1551252
1997,"UNITED ST0",4832,2756312
1995,"UNITED ST5",3469,6028794
1993,"UNITED ST9",8986,3359425
1997,"UNITED ST9",11282,946620
1994,"UNITED ST9",18589,3281683
1995,"UNITED ST6",15605,5681071
1992,"UNITED ST5",5671,4265167
1993,"UNITED ST0",13271,3773420
1994,"UNITED ST9",27541,6098969
1996,"UNITED ST6",13930,2443491
1996,"UNITED ST9",14041,2553706
1997,"UNITED ST8",19817,3210432
1992,"UNITED ST8",27421,910889
1996,"UNITED ST1",14860,3701282
1995,"UNITED ST4",25252,1795860
1993,"UNITED ST7",1453,5855174
1995,"UNITED ST9",12805,3653562
1993,"UNITED ST0",1192,5308252
1996,"UNITED ST4",17590,4938217
1993,"UNITED ST1",25666,4238840
1996,"UNITED ST3",12454,9231355
1994,"UNITED ST0",14216,2830506
1994,"UNITED ST8",25066,5201254
1994,"UNITED ST4",11567,2490434
1997,"UNITED ST6",16822,5219814
1993,"UNITED ST4",902,6250387
1992,"UNITED ST9",10348,6904152
1992,"UNITED ST1",10348,2332320
1992,"UNITED ST7",24214,1813369
1994,"UNITED ST0",24598,3414811
1996,"UNITED ST6",13313,7803561
1995,"UNITED ST1",926,1228891
1995,"UNITED ST3",926,5259160
1995,"UNITED ST0",667,6473209
1993,"UNITED ST3",17704,6497188
1994,"UNITED ST4",4231,832467
1996,"UNITED ST5",17999,7854183
1992,"UNITED ST5",19289,958415
1992,"UNITED ST1",19289,6253369
1995,"UNITED ST1",9505,971929
1992,"UNITED ST1",6779,5258393
1997,"UNITED ST0",7739,6731017
1995,"UNITED ST7",19630,904261
1993,"UNITED ST2",12634,707240
1996,"UNITED ST1",19921,3256435
1995,"UNITED ST9",8842,4725008
1994,"UNITED ST6",26165,1443398
1993,"UNITED ST1",15265,5871104
1995,"UNITED ST6",18464,3172788
1996,"UNITED ST7",15076,1046476
1997,"UNITED ST4",11815,4834840
1993,"UNITED ST7",8293,2127978
1993,"UNITED ST1",23993,1163756
1993,"UNITED ST2",12836,1414544
1992,"UNITED ST0",709,3915869
1997,"UNITED ST7",25867,4462824
1994,"UNITED ST3",13145,6901317
1996,"UNITED ST7",25265,3598524
1994,"UNITED ST3",13519,4429749
1997,"UNITED ST9",1894,4779011
1996,"UNITED ST0",19289,4046610
1994,"UNITED ST6",9944,318480
1993,"UNITED ST9",3029,4457805
1997,"UNITED ST1",9169,3997393
1992,"UNITED ST7",21473,3102180
1992,"UNITED ST0",19072,5137608
1994,"UNITED ST8",4691,3359428
1992,"UNITED ST8",28,4457587
1996,"UNITED ST1",27485,5483428
1992,"UNITED ST2",19631,907365
1996,"UNITED ST7",9862,6180984
1992,"UNITED ST7",21191,354352
1992,"UNITED ST3",21191,5670010
1992,"UNITED ST3",7103,3240545
1995,"UNITED ST9",7643,1465081
1995,"UNITED ST6",20254,2599633
1997,"UNITED ST6",3499,4878101
1994,"UNITED ST7",20090,671525
1994,"UNITED ST8",20137,6506260
1992,"UNITED ST0",18128,5051079
1994,"UNITED ST0",27938,8496768
1992,"UNITED ST7",20944,3688939
1992,"UNITED ST5",13765,4547067
1994,"UNITED ST6",10922,3691584
1994,"UNITED ST9",17179,2071179
1994,"UNITED ST1",17179,5819890
1995,"UNITED ST3",19774,704646
1997,"UNITED ST6",18758,2002235
1997,"UNITED ST4",21055,6154143
1994,"UNITED ST1",17776,2673902
1994,"UNITED ST4",7364,2114094
1993,"UNITED ST1",7084,9294868
1995,"UNITED ST0",23452,8813550
1993,"UNITED ST9",10135,1946007
1993,"UNITED ST9",5617,7893093
1997,"UNITED ST0",28469,2855970
1997,"UNITED ST0",4219,503504
1994,"UNITED ST7",12541,2062185
1993,"UNITED ST5",5734,4581096
1995,"UNITED ST1",9580,6522332
1995,"UNITED ST7",16712,1602849
1994,"UNITED ST0",17917,209241
1994,"UNITED ST5",19048,6043555
1992,"UNITED ST6",4142,2072183
1992,"UNITED ST8",11419,7506569
1996,"UNITED ST6",19093,2761328
1992,"UNITED ST1",21482,2762310
1994,"UNITED ST1",18025,8948283
1997,"UNITED ST8",9632,7035963
1993,"UNITED ST4",24847,5619553
1996,"UNITED ST1",14384,1160411
1992,"UNITED ST8",2182,4848845
1995,"UNITED ST8",1645,2305490
1995,"UNITED ST1",1645,3980527
1997,"UNITED ST1",20417,296528
1994,"UNITED ST9",7495,2107423
1994,"UNITED ST3",23584,3490484
1997,"UNITED ST8",15386,507793
1996,"UNITED ST7",13129,7230906
1996,"UNITED ST1",22523,4294377
1993,"UNITED ST7",29887,7778410
1995,"UNITED ST3",18923,7438079
1994,"UNITED ST3",4420,1957005
1994,"UNITED ST1",29393,4863076
1994,"UNITED ST3",29393,1582037
1996,"UNITED ST3",10306,1801219
1997,"UNITED ST1",12658,6384122
1996,"UNITED ST0",7678,5521824
1996,"UNITED ST8",7678,6272784
1994,"UNITED ST0",7466,2980068
1993,"UNITED ST9",23041,3916650
1996,"UNITED ST3",22846,2894673
1992,"UNITED ST4",17624,3960994
1995,"UNITED ST7",10459,2680043
1994,"UNITED ST9",6334,178918
1993,"UNITED ST1",8137,686593
1994,"UNITED ST3",18284,1881216
1994,"UNITED ST5",29156,3111409
1997,"UNITED ST6",18499,2766188
1997,"UNITED ST3",10645,5417613
1996,"UNITED ST4",16232,3144534
1992,"UNITED ST8",22589,5269030
1992,"UNITED ST1",15319,2803717
1993,"UNITED ST1",13468,7547654
1994,"UNITED ST4",12953,2766671
1997,"UNITED ST1",29135,163428
1992,"UNITED ST9",7433,4242446
1997,"UNITED ST4",13378,5544384
1995,"UNITED ST0",1052,4917135
1997,"UNITED ST6",28690,2760574
1992,"UNITED ST7",13094,3341843
1992,"UNITED ST4",13526,2877943
1994,"UNITED ST0",28438,7641839
1994,"UNITED ST6",17215,662077
1997,"UNITED ST4",9622,7771643
1997,"UNITED ST1",13570,4601971
1992,"UNITED ST6",17740,1603784
1992,"UNITED ST7",17740,2067642
1996,"UNITED ST7",9151,1583901
