"s_nation","lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_supplycost"
"UNITED STATES",5734,19920101,156845,4058526,114110
"ARGENTINA",9004,19930221,45869,7506260,108891
"PERU",29015,19950812,102078,3985458,64804
"PERU",29015,19950812,19799,5534503,103127
"BRAZIL",29188,19940606,94320,6053757,78859
"PERU",29188,19940606,94525,5629821,91171
"UNITED STATES",19054,19971127,67636,1808894,96217
"ARGENTINA",16421,19930715,184363,2288276,86841
"CANADA",28555,19960605,98539,2144854,92251
"BRAZIL",23785,19940910,139263,5375729,78135
"CANADA",6952,19951029,130589,2380782,97174
"ARGENTINA",6220,19980101,173023,3956632,65761
"ARGENTINA",6220,19980101,163158,2538770,73269
"PERU",6220,19980101,140246,1934504,77174
"UNITED STATES",7172,19951216,119314,2183961,79998
"CANADA",21151,19971218,120891,1911890,114713
"BRAZIL",18257,19950321,45089,2211897,62044
"ARGENTINA",18257,19950321,90073,967393,63784
"UNITED STATES",18257,19950321,57027,3365348,59041
"ARGENTINA",7570,19931220,17432,3522012,80965
"CANADA",7570,19931220,198470,5226142,94108
"PERU",14659,19980509,142438,5344352,88825
"CANADA",3793,19971111,26622,582281,92917
"CANADA",3793,19971111,191450,2665167,92487
"UNITED STATES",3793,19971111,64413,1378787,82644
"UNITED STATES",19189,19970618,40296,2967096,74177
"ARGENTINA",4711,19930415,160013,3226541,64380
"UNITED STATES",10279,19921225,10753,4996241,99825
"CANADA",9364,19960301,56322,2331655,76699
"PERU",9364,19960301,65350,3314682,78921
"CANADA",23387,19971230,143336,137933,82759
"BRAZIL",28442,19930722,64731,2658904,101743
"BRAZIL",28442,19930722,128196,2846241,73451
"PERU",17884,19971113,97232,3186164,73753
"UNITED STATES",13811,19920521,10834,2512555,104689
"UNITED STATES",13811,19920521,110506,1833448,90990
"PERU",27748,19951109,116362,3597519,82701
"PERU",8951,19920322,113698,4505168,102701
"BRAZIL",14971,19970309,50140,534168,65408
"BRAZIL",14971,19970309,149132,4299313,70867
"ARGENTINA",14762,19941120,148726,2191779,106483
"CANADA",14762,19941120,35861,3140911,107811
"CANADA",9517,19980214,153762,6315213,108945
"ARGENTINA",9517,19980214,76213,2489016,71352
"PERU",9517,19980214,107631,5348488,98317
"PERU",9517,19980214,144337,947592,82879
"ARGENTINA",7594,19940323,20560,2611707,88833
"UNITED STATES",12406,19960208,25450,3922783,82527
"PERU",23224,19940306,28311,2821908,74358
"BRAZIL",23224,19940306,22779,330143,102106
"PERU",9979,19930530,55272,114136,73636
"UNITED STATES",21517,19930615,199009,438768,66480
"ARGENTINA",15760,19941110,67475,3254212,86548
"PERU",15136,19941114,40112,3787596,63126
"UNITED STATES",5372,19920309,110393,2638373,84203
"UNITED STATES",22523,19980504,105223,3868893,73693
"UNITED STATES",22523,19980504,76474,3336081,87028
"CANADA",21652,19960209,63070,3398800,61984
"ARGENTINA",5338,19980412,103589,6529578,95554
"ARGENTINA",22852,19980328,21956,1840391,112677
"UNITED STATES",3923,19961223,139799,4350577,110327
"CANADA",3923,19961223,111300,5853643,78678
"UNITED STATES",29504,19940223,59896,1425323,111353
"PERU",16411,19920318,164783,4564016,110866
"ARGENTINA",16411,19920318,99875,3749740,112492
"UNITED STATES",9461,19970121,163040,5082808,66182
"UNITED STATES",697,19950819,164695,4529442,105581
"CANADA",2980,19930718,191594,6405242,101135
"UNITED STATES",13516,19920531,39464,6130313,84207
"PERU",13516,19920531,60419,4518947,82764
"ARGENTINA",27380,19960918,47693,5076294,98441
"BRAZIL",2359,19960107,158527,2330714,95131
"BRAZIL",11711,19920929,138675,7711515,102820
"CANADA",11711,19920929,42866,6823019,108531
"UNITED STATES",25631,19930621,128058,2579368,65163
"ARGENTINA",25631,19930621,57855,4263823,108771
"CANADA",15721,19920321,64384,2696760,80902
"PERU",26491,19940730,58350,238119,78501
"BRAZIL",26491,19940730,76797,7375418,106427
"PERU",14962,19950325,160138,581093,71887
"UNITED STATES",29120,19980615,37373,5778731,78622
"BRAZIL",29120,19980615,124532,6876749,93391
"UNITED STATES",1432,19980113,85771,3137591,105406
"CANADA",1432,19980113,124273,2288384,77836
"ARGENTINA",1432,19980113,47084,3300487,61864
"BRAZIL",1432,19980113,127555,3950044,94953
"CANADA",1432,19980113,15175,4764042,65410
"BRAZIL",5767,19920913,91417,281682,84504
"ARGENTINA",10843,19940110,140056,2929741,65763
"CANADA",10178,19960720,127997,8942355,121499
"ARGENTINA",19417,19950519,426,5173038,79585
"ARGENTINA",27431,19961128,133158,3734255,71469
"CANADA",7417,19921215,42055,888371,59823
"CANADA",22366,19940604,133688,330562,103300
"CANADA",22366,19940604,143487,6905525,91828
"ARGENTINA",22676,19921110,35428,256322,81805
"ARGENTINA",22676,19921110,38019,2084367,57420
"ARGENTINA",22676,19921110,175411,6621956,89184
"UNITED STATES",22676,19921110,131374,1188943,84322
"PERU",11800,19960118,24013,834875,56220
"UNITED STATES",29363,19950621,177354,1843578,85881
"PERU",20164,19941019,27736,4591894,99823
"UNITED STATES",20164,19941019,1785,6500850,101206
"PERU",14185,19980411,85792,512003,106667
"UNITED STATES",16873,19940309,184596,6937475,100835
"UNITED STATES",29317,19941120,8947,1586828,111356
"BRAZIL",29317,19941120,7417,635716,79464
"BRAZIL",29317,19941120,18661,3791184,94779
"ARGENTINA",5224,19980703,40114,306746,63246
"BRAZIL",25462,19940219,179785,5728604,111886
"UNITED STATES",25462,19940219,35814,6997490,104988
"BRAZIL",22570,19940806,46810,1939518,105408
"ARGENTINA",5878,19960606,199293,3508570,83537
"UNITED STATES",5480,19980207,177056,4482345,67983
"UNITED STATES",829,19980106,140311,5837659,81078
"PERU",15874,19930910,8292,5070024,72017
"CANADA",22744,19940806,181120,4678362,72067
"BRAZIL",6602,19940807,168400,142434,88104
"ARGENTINA",6602,19940807,126911,383706,116274
"ARGENTINA",11210,19940612,154030,3680281,65041
"ARGENTINA",23495,19930109,194748,4901688,110564
"BRAZIL",17650,19971111,172520,3293331,95551
"PERU",17650,19971111,97127,4424536,67447
"UNITED STATES",22118,19940623,188757,7087680,110745
"BRAZIL",6347,19961021,1331,862631,73939
"PERU",6347,19961021,36396,3033852,79943
"PERU",3080,19970116,131480,2345816,90688
"CANADA",3080,19970116,10416,6366768,79584
"ARGENTINA",19819,19970504,126019,1457788,62700
"UNITED STATES",12037,19960317,184205,5100075,77352
"UNITED STATES",12037,19960317,126528,5148570,93271
"UNITED STATES",27098,19920604,18955,359798,112437
"CANADA",27098,19920604,42473,4975377,84928
"CANADA",24706,19951205,60330,2849048,77419
"PERU",24706,19951205,146060,4833482,66363
"PERU",22201,19961113,5997,2251237,114179
"BRAZIL",7391,19970713,107064,402718,64263
"ARGENTINA",10045,19970311,88670,1492803,99520
"ARGENTINA",13577,19980614,45695,1624283,98441
"CANADA",17554,19980615,156922,3989502,118735
"UNITED STATES",17554,19980615,183304,1161170,83238
"ARGENTINA",18167,19950901,195116,1238965,72666
"ARGENTINA",18167,19950901,168337,6121617,84319
"CANADA",16954,19920310,89062,390994,63063
"CANADA",16954,19920310,23357,6081662,76821
"BRAZIL",7720,19980615,123759,8211346,106965
"PERU",18946,19961109,13468,1458821,82887
"PERU",10682,19940909,154442,4175067,89786
"BRAZIL",10682,19940909,94863,176496,111471
"PERU",10682,19940909,145918,8572467,117834
"BRAZIL",18154,19971010,84466,688968,87027
"UNITED STATES",21577,19960411,96689,2123956,101140
"UNITED STATES",10214,19960721,124976,192093,120058
"PERU",29503,19950110,29318,1222363,74838
"BRAZIL",20846,19960612,99958,2545335,117477
"UNITED STATES",16288,19930420,93852,6962546,110751
"BRAZIL",16288,19930420,153841,7844637,113690
"UNITED STATES",16288,19930420,194172,4888682,75970
"CANADA",9337,19920420,19381,5921930,78022
"PERU",10744,19931222,131809,7959619,110448
"ARGENTINA",23099,19920721,127455,6758489,88947
"ARGENTINA",16814,19960802,38497,792390,86129
"BRAZIL",22555,19921224,152709,669446,105702
"CANADA",28414,19970103,66659,4226690,97539
"PERU",28013,19941012,177927,6676383,120295
"CANADA",23491,19960814,196460,5463174,93387
"PERU",29137,19950224,98978,8184655,118618
"CANADA",95,19980201,132043,2001724,64502
"CANADA",14227,19970619,62777,5824749,104386
"UNITED STATES",6794,19960315,156494,3851417,93029
"BRAZIL",6794,19960315,22597,5265379,91175
"ARGENTINA",1720,19970118,127975,3615360,120178
"UNITED STATES",1720,19970118,71861,516866,109971
"UNITED STATES",17587,19951223,50219,4396229,70152
"CANADA",17587,19951223,155678,6379905,104020
"PERU",173,19970712,56680,2381369,98200
"UNITED STATES",26650,19940717,162025,3621950,65221
"ARGENTINA",22714,19930325,92782,5551511,106486
"UNITED STATES",19114,19940325,47907,183635,111294
"UNITED STATES",19114,19940325,184090,3205265,70445
"ARGENTINA",6700,19941030,123296,127971,79157
"PERU",8173,19960422,125756,5737235,106905
"ARGENTINA",21668,19980117,190306,3968284,83778
"BRAZIL",21668,19980117,56314,5784991,76218
"BRAZIL",21668,19980117,73497,5134951,88229
"ARGENTINA",23072,19970121,187166,1917334,75189
"ARGENTINA",23072,19970121,95716,1540539,102702
"PERU",3782,19950320,72778,7178157,105046
"ARGENTINA",3782,19950320,173978,2729120,123118
"UNITED STATES",18215,19960820,13555,2180796,88113
"ARGENTINA",11926,19920515,125413,405631,86304
"PERU",11926,19920515,93725,6393638,103123
"CANADA",11926,19920515,189158,1605082,74829
"UNITED STATES",23503,19971108,9820,1556838,103789
"UNITED STATES",17084,19930629,113275,347832,77296
"CANADA",15424,19941202,76963,6397988,116397
"UNITED STATES",15424,19941202,86776,994202,105766
"ARGENTINA",7603,19930126,9866,852412,106551
"ARGENTINA",20683,19940623,3746,8166213,98984
"CANADA",9298,19930207,115371,1086914,83182
"BRAZIL",25117,19971022,183712,4248649,107742
"UNITED STATES",10930,19920225,126351,1665216,82641
"PERU",23327,19941001,84615,6296064,95976
"ARGENTINA",23327,19941001,129866,6523654,113751
"PERU",12355,19950722,175124,2350275,71947
"UNITED STATES",4181,19960503,170341,5571970,84680
"PERU",28547,19970529,27651,287314,94719
"CANADA",9074,19960314,163247,1310240,78614
"ARGENTINA",9074,19960314,30616,2674088,92796
"BRAZIL",13297,19931230,114779,4218947,107626
"UNITED STATES",14942,19960320,156927,8213428,119035
"CANADA",28909,19950830,7877,6184574,107092
"ARGENTINA",6268,19931120,141566,787704,96453
"BRAZIL",20570,19930910,109528,3013539,92251
"ARGENTINA",11443,19951114,31751,989457,100965
"ARGENTINA",18880,19980408,13888,8389553,108112
"ARGENTINA",14329,19930928,50628,6971185,94717
"CANADA",14329,19930928,184396,1347154,88823
"CANADA",26548,19970409,39792,4971969,103907
"UNITED STATES",20252,19940816,93252,1109517,74715
"PERU",13934,19920830,161589,2971044,99034
"PERU",13934,19920830,193953,9432345,122817
"UNITED STATES",13934,19920830,160546,1445886,96392
"UNITED STATES",22354,19940723,153782,5110811,110146
"BRAZIL",29650,19960324,104647,4191862,99098
"PERU",29255,19950210,100680,2783206,100840
"ARGENTINA",4087,19970222,91218,5399122,72552
"ARGENTINA",4087,19970222,88879,3608724,112072
"BRAZIL",18506,19950830,81714,322184,101742
"UNITED STATES",8851,19941009,141537,6876076,94711
"UNITED STATES",3103,19960327,61295,4020128,75377
"CANADA",3103,19960327,168382,3544728,87022
"BRAZIL",11191,19980717,71026,1345977,59821
"BRAZIL",21442,19940301,52928,188092,112855
"PERU",26128,19940116,143705,4284315,104922
"ARGENTINA",2416,19921109,131436,2588546,88045
"UNITED STATES",20797,19970330,104171,2221071,70510
"BRAZIL",20797,19970330,133024,307592,63421
"CANADA",2803,19980630,139283,1967552,79336
"PERU",16010,19920615,57836,7656066,107629
"PERU",24157,19940612,134908,3203842,116574
"UNITED STATES",28049,19940416,173411,5673415,89064
"UNITED STATES",20728,19960506,30197,3212491,67631
"ARGENTINA",13372,19940529,30515,1431054,86730
"BRAZIL",13372,19940529,95366,4312788,81681
"ARGENTINA",9292,19941021,3751,2223984,99285
"CANADA",7717,19970513,8935,921965,110635
"PERU",27656,19970821,36851,4705621,107271
"ARGENTINA",27656,19970821,132540,141528,94352
"PERU",23935,19980316,91259,5281056,75015
"BRAZIL",15107,19920513,1062,2418243,57783
"PERU",26818,19950920,24940,8589913,111896
"UNITED STATES",14218,19921204,131362,132369,83601
"UNITED STATES",14218,19921204,139534,2958236,94411
"UNITED STATES",10622,19920730,169834,180863,114229
"ARGENTINA",29885,19960403,36219,4768706,69312
"BRAZIL",3385,19940612,191820,2609634,114709
"BRAZIL",19780,19930823,70934,2586894,114295
"ARGENTINA",6689,19941028,198646,2651852,104678
"PERU",356,19940122,111603,4960051,96876
"CANADA",15601,19951118,16554,4282241,88233
"PERU",26437,19960914,180210,3153273,77412
"UNITED STATES",18238,19980530,143726,6694850,106183
"CANADA",11692,19961129,51564,4364812,90933
"PERU",16634,19950212,99393,1364542,83543
"CANADA",22457,19961215,141528,2856526,94171
"UNITED STATES",22457,19961215,61056,2617886,61023
"PERU",28558,19941014,166646,5143057,102758
"BRAZIL",28558,19941014,159019,5120547,64680
"BRAZIL",28558,19941014,25851,6032405,106611
"PERU",21373,19941125,72941,5217400,114836
"UNITED STATES",155,19931116,69486,2384076,87328
"PERU",155,19931116,189234,2024541,79393
"PERU",155,19931116,54724,5308112,100723
"BRAZIL",155,19931116,130867,3924774,113871
"CANADA",22795,19950622,110863,2529711,112431
"PERU",6085,19920122,160354,4919109,84861
"PERU",14408,19920302,14946,2501103,111656
"CANADA",20914,19921222,49183,4791385,67930
"BRAZIL",20914,19921222,18644,6063043,93758
"BRAZIL",6488,19950809,90527,4312791,91051
"CANADA",6488,19950809,193330,6200025,85399
"CANADA",6488,19950809,120953,4721688,118437
"UNITED STATES",6488,19950809,50463,2289805,84807
"PERU",26765,19950721,99197,4134032,71771
"CANADA",24136,19930310,129575,4088444,96274
"ARGENTINA",24136,19930310,664,5000653,93879
"ARGENTINA",24136,19930310,188589,5616537,100654
"BRAZIL",23926,19940212,171684,3634257,105340
"BRAZIL",24073,19971006,70479,6676258,86968
"ARGENTINA",13100,19920906,165354,5058563,85161
"UNITED STATES",10516,19970928,89336,3901771,79519
"CANADA",29663,19950516,155219,5084097,76452
"UNITED STATES",29663,19950516,160471,2303330,91888
"CANADA",29663,19950516,53060,3555840,60783
"BRAZIL",22162,19930606,147061,1864864,66483
"CANADA",22162,19930606,48246,2030208,71654
"UNITED STATES",22162,19930606,183448,5435080,91886
"CANADA",24614,19970826,179159,3763976,74289
"ARGENTINA",3286,19970625,26727,952542,99223
"CANADA",7417,19930607,30589,451315,91174
"UNITED STATES",16738,19971104,173522,4106868,95731
"ARGENTINA",8525,19940717,158797,5931104,111347
"ARGENTINA",4399,19961001,44179,1033316,67390
"BRAZIL",27109,19920425,38075,838821,60784
"CANADA",8761,19970810,143942,3920245,119156
"UNITED STATES",8761,19970810,38077,4249083,60904
"ARGENTINA",4162,19950812,158126,2047343,71047
"CANADA",2095,19941225,12496,4326881,84509
"PERU",2095,19941225,5123,4303710,61687
"PERU",2095,19941225,162905,4722960,118074
"BRAZIL",29152,19930101,193745,8384654,110324
"PERU",1769,19920428,144898,4021782,116573
"ARGENTINA",1769,19920428,97745,341577,104564
"UNITED STATES",26330,19950718,176064,3830601,68403
"ARGENTINA",18130,19931130,68715,1500185,101022
"ARGENTINA",23857,19920519,88662,3796518,99039
"PERU",14360,19920707,116955,185363,118317
"CANADA",11876,19950401,36903,2971438,110394
"CANADA",26213,19941028,152486,6230844,92308
"ARGENTINA",26213,19941028,107296,959221,78197
"UNITED STATES",6410,19961021,52317,5371719,76158
"UNITED STATES",6410,19961021,179227,2220574,78373
"PERU",26261,19930910,123250,5744904,76395
"PERU",26261,19930910,60925,1697328,113155
"CANADA",22081,19960320,192410,6057717,90144
"ARGENTINA",22081,19960320,22833,6946063,105349
"CANADA",19189,19960226,180810,1066416,113448
"ARGENTINA",5131,19921028,148299,4991709,80837
"UNITED STATES",5131,19921028,60156,1320405,66969
"UNITED STATES",2917,19921210,125620,6496907,98737
"BRAZIL",16507,19951129,17078,3875797,59704
"PERU",16507,19951129,196799,6104443,113747
"ARGENTINA",13204,19940410,117165,1649113,70929
"ARGENTINA",13204,19940410,190672,5984264,105760
"UNITED STATES",7411,19930528,190949,5560876,122396
"CANADA",1439,19971022,138667,2783637,102339
"BRAZIL",26239,19970228,131045,3133428,64562
"ARGENTINA",26239,19970228,68326,5358484,77659
"BRAZIL",18979,19920729,148136,568382,71047
"UNITED STATES",862,19960402,96187,4685392,70990
"BRAZIL",18226,19961206,176203,3648278,76752
"ARGENTINA",18226,19961206,140941,2917415,118916
"BRAZIL",5476,19930920,51266,3895232,73035
"CANADA",5476,19930920,17615,6473744,91956
"UNITED STATES",8545,19940802,23010,3731106,55980
"PERU",8545,19940802,115686,7147056,102100
"PERU",26926,19920416,135620,7301284,99337
"UNITED STATES",24305,19920102,156677,8408299,104020
"BRAZIL",26587,19921113,81610,3331239,95496
"ARGENTINA",25847,19950408,86311,723898,77838
"BRAZIL",8356,19951226,32263,114744,71715
"BRAZIL",21415,19971002,90407,5888643,83844
"PERU",21415,19971002,63440,6134436,84206
"UNITED STATES",5380,19930608,54208,2592868,69732
"UNITED STATES",5380,19930608,104816,2119422,109248
"UNITED STATES",27212,19941110,100857,7490851,111471
"BRAZIL",12706,19950615,81914,6370257,113754
"CANADA",26215,19940206,53189,4111848,68530
"UNITED STATES",26215,19940206,182803,4755987,113148
"CANADA",16942,19970409,57682,4828857,98380
"BRAZIL",16942,19970409,55699,153886,99281
"BRAZIL",13798,19920407,18450,3415651,82107
"ARGENTINA",5833,19960804,8112,3329639,61206
"PERU",5833,19960804,102093,4835917,65705
"UNITED STATES",7507,19950824,21789,4564361,102646
"ARGENTINA",1763,19940923,146113,3341714,69546
"PERU",1763,19940923,192547,2003517,98372
"BRAZIL",5395,19971223,32696,1250833,97721
"ARGENTINA",14483,19920426,183641,5239456,103478
"ARGENTINA",14483,19920426,147438,1164577,89125
"ARGENTINA",24251,19921118,186561,4586807,98853
"BRAZIL",24251,19921118,121207,614100,73692
"BRAZIL",24070,19921202,97377,1643746,82462
"PERU",8771,19980718,17839,8696308,105409
"BRAZIL",8771,19980718,3800,6941281,102228
"BRAZIL",23983,19950712,177354,3126068,85881
"ARGENTINA",6112,19950213,57530,4239460,89251
"PERU",6112,19950213,65135,2323474,66007
"ARGENTINA",6112,19950213,41150,3101048,65469
"UNITED STATES",14999,19920316,97308,2713718,78318
"CANADA",18652,19970706,175058,5665250,67983
"UNITED STATES",11857,19950106,97569,1409904,93993
"ARGENTINA",25457,19950308,90088,4120421,64684
"UNITED STATES",20302,19951123,174758,7331000,109965
"ARGENTINA",4228,19940122,153424,3058259,88645
"ARGENTINA",14531,19961017,158060,1131476,67083
"ARGENTINA",10052,19980210,166128,2364357,71647
"ARGENTINA",1862,19920810,133534,2799608,94051
"UNITED STATES",8623,19970418,65587,456458,93154
"BRAZIL",8623,19970418,107931,5409614,116335
"BRAZIL",8623,19970418,187078,5366312,69904
"PERU",8623,19970418,33588,4386715,91294
"CANADA",17239,19950214,144132,1016176,70567
"UNITED STATES",17239,19950214,123594,6433155,97055
"BRAZIL",7379,19950113,49035,366059,59041
"CANADA",7379,19950113,29319,6054303,74898
"PERU",16231,19960604,28567,6804798,89733
"BRAZIL",16231,19960604,3837,1876614,104449
"UNITED STATES",22547,19950326,181709,8511197,107442
"ARGENTINA",19690,19960928,195771,1228334,112006
"ARGENTINA",1681,19930601,193348,4381673,86480
"PERU",7769,19920527,73440,4571064,84806
"BRAZIL",6578,19961128,190379,1983649,88162
"PERU",6578,19961128,87622,2172987,96577
