"s_city","d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
"UNITED ST7",1993,266899,469516,2406493,89129
"UNITED ST8",1992,841165,603003,589786,54358
"UNITED ST6",1993,787655,609119,4780572,61684
"UNITED ST1",1993,787655,659537,6819550,89790
"UNITED ST0",1993,293284,665930,9289910,113754
"UNITED ST4",1992,270860,322916,2660170,116334
"UNITED ST9",1992,430853,388209,5720607,77831
"UNITED ST5",1993,697001,178046,1315126,67442
"UNITED ST0",1992,684187,247459,759477,84386
"UNITED ST3",1992,658688,639078,1107556,61022
"UNITED ST7",1992,438400,604434,5063167,80304
"UNITED ST2",1993,80558,765211,2279257,76570
"UNITED ST0",1992,566066,339127,5364106,69966
"UNITED ST6",1992,866764,578068,2155701,68762
"UNITED ST2",1993,806629,342124,5541354,69966
"UNITED ST1",1992,16262,737595,3291240,97953
"UNITED ST0",1992,493492,317292,1119434,78556
"UNITED ST3",1993,80275,70057,4184201,61623
"UNITED ST1",1993,430804,154539,6783657,95611
"UNITED ST4",1992,19192,386834,570483,115249
"UNITED ST3",1993,678121,672545,743579,91050
"UNITED ST1",1993,678121,257237,4471159,71653
"UNITED ST3",1993,276052,653792,513253,104745
"UNITED ST0",1993,785104,707011,1649127,61078
"UNITED ST0",1993,820292,763530,2074737,95610
"UNITED ST7",1992,265648,101711,4831554,102762
"UNITED ST7",1992,859345,149436,7133034,89125
"UNITED ST4",1992,96236,188614,6492051,102156
"UNITED ST4",1992,96236,135759,2169852,107685
"UNITED ST3",1993,848027,30680,7040282,96640
"UNITED ST7",1993,470581,12098,4899946,60605
"UNITED ST1",1992,636082,150256,1964600,78375
"UNITED ST1",1992,395188,762190,5709849,75129
"UNITED ST6",1992,612257,536104,839098,68404
"UNITED ST1",1993,195089,606057,4058166,57781
"UNITED ST5",1992,384349,151337,2426800,83299
"UNITED ST0",1992,757721,415492,793813,84448
"UNITED ST1",1993,606671,551805,3030264,111406
"UNITED ST3",1993,451184,665606,4557553,94294
"UNITED ST1",1993,451184,432940,6742512,112375
"UNITED ST4",1992,356021,16392,2436222,78503
"UNITED ST4",1992,349585,362371,2528447,86001
"UNITED ST7",1993,849517,559497,4980704,93388
"UNITED ST2",1992,705992,131367,2524039,83901
"UNITED ST1",1993,638653,56541,3922057,89852
"UNITED ST6",1992,115198,567846,1913820,114829
"UNITED ST4",1993,532148,789368,3083710,87439
"UNITED ST6",1993,827045,345031,527249,64561
"UNITED ST7",1993,145438,125313,5524543,80298
"UNITED ST9",1993,646210,136213,1264200,74952
"UNITED ST1",1992,268738,236853,5011552,107390
"UNITED ST1",1993,36046,87358,1391091,80721
"UNITED ST6",1993,36046,506653,4524151,99577
"UNITED ST4",1992,281530,246699,6428026,98740
"UNITED ST1",1993,31873,727801,1497762,109726
"UNITED ST3",1992,116822,302276,5464561,76695
"UNITED ST5",1992,518948,533931,3733329,117894
"UNITED ST9",1993,268705,500291,3137786,77476
"UNITED ST8",1993,161563,776417,1527727,89602
"UNITED ST3",1993,717251,610927,6763435,110273
"UNITED ST1",1992,273608,490609,2664900,95974
"UNITED ST6",1992,652315,188652,7362949,104439
"UNITED ST8",1993,650191,13882,3070954,107752
"UNITED ST7",1992,402673,302769,4030731,106305
"UNITED ST0",1993,222004,199358,5399481,87441
"UNITED ST1",1993,443599,373988,3525968,123718
"UNITED ST1",1993,281905,461611,6406731,94355
"UNITED ST2",1993,115478,296548,7416833,92671
"UNITED ST0",1993,107672,578770,7993995,110925
"UNITED ST9",1993,47372,123058,629171,64863
"UNITED ST3",1993,524671,433658,1862207,95497
"UNITED ST2",1992,421471,376255,4349161,79874
"UNITED ST9",1993,175253,774251,918377,79513
"UNITED ST8",1992,802567,718147,4037106,69906
"UNITED ST4",1992,809798,337017,3626814,63240
"UNITED ST8",1992,174584,500399,1523913,83962
"UNITED ST0",1992,457922,787204,2467425,77470
"UNITED ST8",1992,457922,121086,2082417,66424
"UNITED ST0",1993,740083,386313,263068,83958
"UNITED ST1",1993,708700,640623,2970821,93815
"UNITED ST1",1992,806608,189014,2208226,66180
"UNITED ST7",1992,336475,566792,5576310,111526
"UNITED ST1",1992,336475,444479,4281737,85407
"UNITED ST9",1993,682859,28981,6572241,114598
"UNITED ST1",1993,421201,443627,4570446,94236
"UNITED ST1",1993,689143,586993,8049483,124798
"UNITED ST8",1993,455164,297989,4649509,119218
"UNITED ST4",1993,569150,442203,769560,68710
"UNITED ST9",1993,710909,333326,3705479,81558
"UNITED ST6",1993,650728,733184,2336928,73029
"UNITED ST3",1993,639313,69648,4061894,97058
"UNITED ST2",1993,123899,200565,3446973,87933
"UNITED ST3",1993,244252,539285,1096487,79455
"UNITED ST4",1993,714928,721770,7396302,107504
"UNITED ST6",1993,358771,546971,5692636,121077
"UNITED ST7",1992,576877,562242,2425849,78253
"UNITED ST7",1992,576877,789925,1382214,120893
"UNITED ST0",1993,895315,666356,601655,79339
"UNITED ST9",1993,628693,544010,2589653,63239
"UNITED ST3",1992,584393,784810,689699,113686
"UNITED ST7",1993,185008,329116,687060,68706
"UNITED ST7",1992,267995,181555,6156701,98193
"UNITED ST9",1992,766961,182225,5106001,78433
"UNITED ST0",1993,816985,511199,4981059,72610
"UNITED ST0",1992,193361,526625,1268428,99096
"UNITED ST0",1993,898115,739576,445889,96932
"UNITED ST7",1992,261400,659088,1333941,62823
"UNITED ST5",1992,261400,377521,3356871,95910
"UNITED ST9",1992,777757,423753,2679414,100603
"UNITED ST1",1992,678431,198115,5189684,72786
"UNITED ST2",1992,529630,395627,490943,103356
"UNITED ST5",1992,725341,594285,4948784,82755
"UNITED ST7",1992,464324,86194,4777409,70811
"UNITED ST1",1993,499652,530404,645471,86062
"UNITED ST8",1992,394490,460887,4789653,110871
"UNITED ST0",1993,407191,718759,6079802,106663
"UNITED ST9",1993,68774,396350,6094876,86780
"UNITED ST9",1992,515533,336796,5567985,109966
"UNITED ST3",1992,515533,134164,220461,71889
"UNITED ST3",1993,111301,532250,3254299,76933
"UNITED ST4",1993,673699,601941,514171,110574
"UNITED ST7",1993,844666,168890,1275237,117533
"UNITED ST2",1993,509002,331478,5832553,90567
"UNITED ST3",1992,277384,411253,1407554,69853
"UNITED ST2",1992,277384,39331,5731728,76219
"UNITED ST5",1993,697834,430619,767047,92975
"UNITED ST9",1992,661579,725159,118412,71047
"UNITED ST2",1992,721666,33722,1284838,99343
"UNITED ST5",1992,372994,380287,4196151,82036
"UNITED ST6",1992,372994,281405,3119377,83183
"UNITED ST1",1992,364342,179629,3772632,102517
"UNITED ST0",1993,688334,413743,636180,99403
"UNITED ST1",1993,688334,168157,1280281,73509
"UNITED ST8",1992,14101,293286,2942321,76756
"UNITED ST4",1992,373603,513448,815472,87685
"UNITED ST5",1993,546140,135372,5891250,84442
"UNITED ST3",1993,619786,410059,2398349,58141
"UNITED ST0",1992,323755,689206,5392607,71710
"UNITED ST5",1992,455320,48354,2400231,78141
"UNITED ST5",1992,640739,598455,5230398,93205
"UNITED ST1",1993,198535,576123,2230326,71946
"UNITED ST2",1992,250429,115409,6979560,85464
"UNITED ST5",1993,301168,538891,3473766,115792
"UNITED ST2",1993,138358,632132,4750142,63846
"UNITED ST0",1992,337045,129760,2104757,107385
"UNITED ST3",1992,601919,586269,6037594,81314
"UNITED ST4",1992,88828,617870,3396896,107270
"UNITED ST8",1992,27751,193966,957881,123597
"UNITED ST5",1992,27751,747562,1025270,96571
"UNITED ST7",1992,465032,537167,584007,72248
"UNITED ST5",1992,26182,550254,490390,78253
"UNITED ST2",1992,787862,179928,9543643,120475
"UNITED ST9",1992,868372,549363,1398216,84740
"UNITED ST5",1993,217729,153416,1269570,88164
"UNITED ST9",1993,217729,54241,3707634,71714
"UNITED ST8",1992,769142,93533,4353663,91591
"UNITED ST7",1992,700286,615724,5607739,98381
"UNITED ST0",1992,817807,457159,4871907,66967
"UNITED ST8",1993,610469,323592,6599644,96934
"UNITED ST3",1992,529297,634483,3260135,85047
"UNITED ST7",1992,368989,745243,1674673,77292
"UNITED ST7",1992,650803,361457,967246,91106
"UNITED ST4",1993,403807,711035,688268,62760
"UNITED ST9",1992,770644,787805,3785540,113566
"UNITED ST4",1993,707143,497637,1121342,98076
"UNITED ST9",1993,69871,218267,1199473,71115
"UNITED ST6",1992,261850,668511,3728289,88768
"UNITED ST1",1993,592798,10462,757597,82347
"UNITED ST4",1992,298733,618960,8019273,112735
"UNITED ST2",1992,680230,218418,641472,80184
"UNITED ST1",1993,1378,349675,6322603,103479
"UNITED ST2",1993,633640,232908,3181057,110453
"UNITED ST5",1992,113107,728969,2601304,119875
"UNITED ST3",1992,113107,567312,5899223,82757
"UNITED ST3",1992,697691,292676,3844592,100119
"UNITED ST9",1992,351604,587287,4779676,82455
"UNITED ST3",1992,351604,506933,1262881,116394
"UNITED ST7",1993,139162,391207,955467,77891
"UNITED ST2",1993,255673,651446,3395706,83844
"UNITED ST7",1993,86440,54491,4816372,86729
"UNITED ST6",1992,419849,430314,3583555,74657
"UNITED ST7",1993,691738,35983,2095526,115138
"UNITED ST8",1993,774424,1709,3508104,96642
"UNITED ST0",1993,55412,559583,2736504,98553
"UNITED ST5",1993,55412,97876,5271196,112432
"UNITED ST6",1992,752894,343037,993618,64801
"UNITED ST7",1993,875681,355218,2664807,76392
"UNITED ST3",1993,691813,383343,2493224,85579
"UNITED ST0",1993,702674,425138,3192519,63786
"UNITED ST9",1992,753859,189128,2974641,73027
"UNITED ST7",1993,871816,249948,3945796,113875
"UNITED ST5",1993,657055,125347,4849849,82340
"UNITED ST8",1993,837616,636939,7501724,112554
"UNITED ST5",1993,242806,781882,3613484,117831
"UNITED ST8",1992,494998,723978,4003880,120116
"UNITED ST4",1993,691717,480362,6314367,80540
"UNITED ST7",1993,140485,158251,1368166,78555
"UNITED ST0",1992,558373,65007,4426488,58320
"UNITED ST9",1993,858034,421610,3311297,91895
"UNITED ST7",1993,197986,634369,5515692,78199
"UNITED ST3",1992,294430,577412,3699644,89363
"UNITED ST2",1992,806231,510106,1590414,66964
"UNITED ST0",1992,806231,445951,2966798,113815
"UNITED ST5",1992,517837,791111,841456,72124
"UNITED ST5",1992,229768,468966,5363653,116096
"UNITED ST5",1992,178450,750264,1529763,78853
"UNITED ST6",1993,247939,53969,5543893,115377
"UNITED ST1",1993,190034,80237,1825845,73033
"UNITED ST2",1993,182638,34712,6570372,98802
"UNITED ST6",1992,351820,724034,4443600,63480
"UNITED ST5",1992,58435,506901,7274746,114472
"UNITED ST4",1993,374999,646770,6458375,103004
"UNITED ST9",1992,873607,794244,1311445,80292
"UNITED ST5",1992,46523,518376,1310689,83661
"UNITED ST3",1992,285314,222468,3236967,83427
"UNITED ST7",1993,301414,398959,6050343,123476
"UNITED ST9",1993,83566,777871,2510105,116930
"UNITED ST0",1992,337280,183045,5414592,67682
"UNITED ST5",1992,558223,443855,2266525,107929
"UNITED ST7",1993,65447,542011,3574901,63179
"UNITED ST2",1993,65447,657940,4015977,113874
"UNITED ST1",1992,666898,352406,5757723,87503
"UNITED ST3",1993,76876,469459,6789327,85705
"UNITED ST5",1993,416998,666737,960886,102222
"UNITED ST5",1992,216520,243393,3367677,80182
"UNITED ST3",1993,342641,597350,6326279,86839
"UNITED ST6",1992,224929,747016,2767999,63778
"UNITED ST4",1993,837076,567346,138505,84799
"UNITED ST2",1993,510667,207199,2311916,66370
"UNITED ST5",1992,771973,264314,2331619,76698
"UNITED ST4",1993,234658,128458,3555588,89187
"UNITED ST1",1992,848197,616862,6521190,106729
"UNITED ST1",1992,733798,243286,1617719,73756
"UNITED ST3",1992,895004,133625,1403192,99517
"UNITED ST7",1992,895004,223812,3317113,104148
"UNITED ST2",1993,448459,755099,1425264,69243
"UNITED ST5",1993,453911,269876,5962127,110751
"UNITED ST1",1992,797293,703872,8373749,112550
"UNITED ST7",1993,541496,480916,1314544,113813
"UNITED ST1",1993,348530,437430,3179228,82044
"UNITED ST8",1993,66118,437225,1480642,69732
"UNITED ST9",1993,57413,478775,5366475,105225
"UNITED ST1",1992,600925,337166,3314678,72189
"UNITED ST4",1992,600925,559127,3835847,71166
"UNITED ST0",1993,801590,379665,7215872,104679
"UNITED ST3",1992,61415,373350,4742568,85400
"UNITED ST0",1992,462103,614878,6540280,107570
"UNITED ST2",1992,454039,653023,1284402,58559
"UNITED ST5",1992,886261,508599,1575418,96454
"UNITED ST4",1992,370279,632688,5834340,97239
"UNITED ST9",1992,800011,750852,7991844,114169
"UNITED ST2",1993,790744,675952,4578810,115675
"UNITED ST0",1992,316450,425612,7232823,92255
"UNITED ST7",1993,56659,28432,4444524,81625
"UNITED ST8",1993,362569,123063,4003217,65163
"UNITED ST4",1993,362569,26658,3644695,95079
"UNITED ST8",1992,626660,419082,4463726,60063
"UNITED ST3",1992,766442,102663,5010305,99939
"UNITED ST2",1992,176545,738780,6383812,109125
"UNITED ST8",1993,586160,624611,3063482,92134
"UNITED ST6",1993,658939,621084,497499,60303
"UNITED ST1",1993,634432,69445,4101876,84866
"UNITED ST5",1992,792388,31625,5435717,93397
"UNITED ST9",1993,689578,701965,7612019,118015
"UNITED ST2",1993,536680,385807,6723190,113567
"UNITED ST6",1992,548092,657337,2944532,77658
"UNITED ST6",1993,443492,195548,5620906,98612
"UNITED ST3",1993,540214,230151,2685551,64868
"UNITED ST2",1992,764798,63177,5144447,68410
"UNITED ST2",1992,764798,457324,5480120,76878
"UNITED ST9",1992,588932,779912,1529763,119512
"UNITED ST5",1992,759791,684023,4060183,60419
"UNITED ST6",1992,360244,202674,2346070,94599
"UNITED ST8",1993,854971,633286,1489923,73155
"UNITED ST4",1993,854971,434772,5837085,102405
"UNITED ST1",1992,673756,630996,6093047,115617
"UNITED ST1",1992,238111,73023,2686265,59761
"UNITED ST9",1992,78391,797486,3760693,95007
"UNITED ST0",1993,621476,649137,5213280,65166
"UNITED ST8",1992,641105,671475,3905388,86786
"UNITED ST9",1993,60193,203470,2374712,82407
"UNITED ST1",1992,421310,425529,4049328,87270
"UNITED ST7",1993,783608,281568,920432,92973
"UNITED ST8",1992,40006,423386,1178424,78561
"UNITED ST6",1993,285421,652754,6451401,102403
"UNITED ST0",1993,285421,163327,5605770,83419
"UNITED ST4",1993,285421,227460,3163386,83247
"UNITED ST1",1992,548725,113006,3127311,61140
"UNITED ST4",1993,101509,420639,5452396,93576
"UNITED ST8",1993,245320,69756,5410226,103545
"UNITED ST7",1993,115993,378240,2354358,79093
"UNITED ST0",1993,197563,606151,3418726,63427
"UNITED ST5",1993,578399,260421,6431844,82884
"UNITED ST3",1993,230366,640521,4168169,87689
"UNITED ST7",1993,812158,700755,7493412,105343
"UNITED ST2",1993,448867,56716,836355,100362
"UNITED ST6",1993,448867,504596,1216433,96034
"UNITED ST4",1992,176122,495686,1082989,100899
"UNITED ST2",1992,161227,292736,3932838,103723
"UNITED ST6",1992,161227,231027,3004319,57480
"UNITED ST9",1992,898669,739494,4807397,92007
"UNITED ST3",1992,898669,754900,7279935,117292
"UNITED ST7",1992,617396,453588,1720380,92493
"UNITED ST2",1993,543724,311529,3805059,92430
"UNITED ST0",1992,519460,386651,4156434,104258
"UNITED ST8",1993,369469,345943,6587336,119335
"UNITED ST1",1992,426562,741949,8982985,119454
"UNITED ST8",1992,833518,664793,5378745,105465
"UNITED ST4",1993,534791,208103,4804699,60665
"UNITED ST1",1992,570769,313553,7369004,93992
"UNITED ST8",1993,66130,553710,5636753,105821
"UNITED ST1",1992,399556,13800,6675251,102828
"UNITED ST9",1992,422885,592129,4102896,73266
"UNITED ST0",1992,660388,141870,6607422,114712
"UNITED ST4",1993,254950,383607,7051450,101435
"UNITED ST4",1993,739249,334033,5070479,64021
"UNITED ST9",1993,562207,538345,1460785,82999
"UNITED ST6",1992,545995,167563,7030974,97833
"UNITED ST7",1992,12218,761612,3233356,100414
"UNITED ST9",1993,357833,598330,5588977,85698
"UNITED ST4",1993,357833,118604,5823511,97356
"UNITED ST7",1993,283240,405618,5076601,91415
"UNITED ST7",1993,864436,406057,4391416,57781
"UNITED ST7",1993,622483,446223,4419576,70152
"UNITED ST7",1992,895796,440307,231994,74836
"UNITED ST7",1993,590401,370400,6846135,88223
"UNITED ST5",1992,794614,176640,2209315,102998
"UNITED ST2",1992,170933,622370,633246,77540
"UNITED ST6",1993,241033,492178,3001434,70209
"UNITED ST2",1992,816562,587333,2617631,85218
"UNITED ST2",1993,714178,45592,2658493,92255
"UNITED ST1",1992,677477,20385,1899327,78322
"UNITED ST9",1992,713572,134430,4173625,87865
"UNITED ST5",1992,710810,575584,6922024,99573
"UNITED ST2",1993,730261,254774,3594092,103725
"UNITED ST2",1992,664115,487501,4084389,89308
"UNITED ST9",1993,870067,677310,5931786,77236
"UNITED ST9",1993,870067,326913,1804107,116394
"UNITED ST2",1992,543626,4708,290286,96762
"UNITED ST4",1993,555880,326206,492876,73931
"UNITED ST6",1993,279863,360461,6709594,91287
"UNITED ST3",1992,488243,669459,2891122,85705
"UNITED ST6",1992,447712,573810,7290267,113027
"UNITED ST1",1992,695188,364924,3212089,119334
"UNITED ST0",1992,135490,663223,3796994,71171
"UNITED ST7",1992,135490,733005,3387934,62278
"UNITED ST6",1992,64294,789143,709695,73926
"UNITED ST7",1993,237304,517932,6756438,116994
"UNITED ST7",1993,698408,57956,177997,114837
"UNITED ST6",1993,345157,711635,8068340,98796
"UNITED ST0",1993,520733,750610,318831,99634
"UNITED ST5",1992,274031,184317,1223343,84078
"UNITED ST3",1992,443155,315555,5609968,94232
"UNITED ST3",1993,58031,474846,4282568,109249
"UNITED ST0",1992,161827,753540,3591771,95610
"UNITED ST9",1993,419557,521124,1030590,68706
"UNITED ST6",1993,391558,623154,1534896,64627
"UNITED ST7",1992,588955,19541,876324,87632
"UNITED ST0",1993,430027,87773,1801267,105646
"UNITED ST0",1992,681565,701033,5014900,62040
"UNITED ST0",1993,175781,221437,2124568,81505
"UNITED ST4",1992,775433,398891,8230143,119392
"UNITED ST0",1993,359198,316763,4783968,106785
"UNITED ST7",1992,653749,648852,5532119,108049
"UNITED ST9",1993,31408,741618,6040871,99574
"UNITED ST7",1993,690692,537930,8312451,118074
"UNITED ST5",1993,711830,677832,2660406,108588
"UNITED ST3",1992,838186,675069,694279,62641
"UNITED ST7",1992,164563,48670,7211174,97120
"UNITED ST5",1992,54409,268694,1303541,99760
"UNITED ST1",1993,15413,380033,621065,66781
"UNITED ST1",1992,386276,538476,278658,90867
"UNITED ST2",1993,659614,534907,6815998,116512
"UNITED ST8",1992,675643,421609,5436620,91834
"UNITED ST0",1993,8758,753572,4037841,97532
"UNITED ST1",1993,206894,735251,1450856,77173
"UNITED ST7",1993,383465,778543,7786491,97290
"UNITED ST0",1992,858455,689616,5245429,96334
"UNITED ST5",1992,858455,763989,8386300,123177
"UNITED ST1",1992,752227,396784,5958279,112846
"UNITED ST6",1992,82537,465110,1313759,64505
"UNITED ST5",1993,737857,766606,6064738,100354
"UNITED ST1",1993,427001,363452,6980116,90926
"UNITED ST9",1993,415624,278027,4673296,60300
"UNITED ST4",1993,898391,167185,5123920,75130
"UNITED ST5",1992,877261,210053,3790525,57782
"UNITED ST6",1993,391093,583,3818734,89014
"UNITED ST0",1993,692719,628725,2798043,99221
"UNITED ST4",1992,270493,113591,155645,96275
"UNITED ST8",1992,751501,22268,692731,71415
"UNITED ST8",1993,466702,603046,259079,56940
"UNITED ST0",1993,865424,173068,4878031,68463
"UNITED ST1",1992,194467,540018,4773650,63479
"UNITED ST2",1992,390802,314256,5375655,76214
"UNITED ST7",1992,357347,633116,2981485,62944
"UNITED ST5",1992,87142,710045,2067819,63300
"UNITED ST4",1993,491713,668678,3556742,98798
"UNITED ST5",1992,615194,598753,7406920,111103
"UNITED ST2",1993,133096,1239,2832331,68413
"UNITED ST9",1993,119558,198422,4917038,91225
"UNITED ST4",1992,169664,325885,7805903,114652
"UNITED ST4",1993,76621,6888,8619013,107692
"UNITED ST5",1993,750586,403514,1845571,85049
"UNITED ST7",1993,683249,406212,3835391,67091
"UNITED ST9",1992,398926,417335,5061837,75138
"UNITED ST9",1993,25828,110606,150343,96996
"UNITED ST3",1993,611579,191040,4838589,67862
"UNITED ST0",1993,639469,387819,6940752,114408
"UNITED ST8",1993,655639,7706,1739568,96822
"UNITED ST9",1992,704536,193991,8206520,125099
"UNITED ST3",1992,704536,400694,4021757,95680
"UNITED ST9",1992,556754,461960,5573626,115316
"UNITED ST1",1993,803084,373871,2147125,116691
"UNITED ST3",1993,24985,37222,3748917,69553
"UNITED ST9",1993,64678,770483,424091,93207
"UNITED ST8",1993,287527,763173,587166,74168
"UNITED ST5",1993,287527,36027,2126348,57781
"UNITED ST4",1992,609931,786102,3675888,71284
"UNITED ST2",1992,609931,579909,2326989,119332
