"d_yearmonthnum","lo_custkey","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
199202,286754,30431,5737066,5779,81685
199202,286754,526526,4812750,16768,93150
199205,122429,526918,4764980,4366,116693
199205,122429,384276,5732135,215,81615
199205,122429,121195,1824285,10061,72971
199207,251269,308202,1423183,13614,72611
199208,153706,38850,3155531,1849,107331
199208,153706,143776,5823264,12096,109186
199210,291286,85246,4102491,10693,73874
199210,291286,336853,9167613,8969,113390
199210,298004,78697,1313740,14659,100541
199201,294208,40051,4856145,18632,59463
199201,239780,138566,1111960,10204,96273
199207,101501,72783,4740606,7308,105346
199206,285793,99099,1087109,13069,65885
199209,50050,219492,988036,10521,84688
199209,50050,347746,3374006,8002,107623
199209,3991,397610,5020344,1731,102456
199209,3991,424596,1043111,17726,91234
199208,59093,274666,5684852,5282,98439
199210,140707,53259,2424500,19374,72735
199210,140707,546650,4750564,1842,101797
199210,196066,233403,4321885,8818,80183
199209,297946,575903,2327162,5426,118732
199211,63212,357128,5807039,2917,71106
199206,95635,265559,452788,7326,91472
199206,95635,438411,5127682,19359,80963
199206,95635,372092,3608648,19798,69844
199204,192724,500726,8288160,7907,103602
199204,192724,173762,2753640,1792,110145
199204,192724,201441,4161533,6705,80545
199204,22264,476973,8217089,7693,116997
199204,87421,151899,6309178,3782,117053
199202,159904,176121,4266535,13775,71827
199204,136798,473726,666282,4559,101982
199203,276233,586808,9473900,14352,113686
199203,276233,581487,310555,16135,94107
199206,23432,337616,6158006,10829,99216
199206,23432,99309,4872109,9952,78498
199207,133373,1452,5438162,3981,81207
199207,133373,392460,5840316,6993,93147
199207,133373,261074,1863108,2614,62103
199207,133373,7824,1714501,141,103909
199202,68440,355188,1989072,11465,74590
199211,14731,400835,2041312,18552,104148
199211,14731,30074,3715059,17926,60244
199208,258361,118748,519421,14459,106004
199208,258361,154120,469648,18740,70447
199205,293896,371780,3085048,5427,111106
199211,208501,541630,8274469,6410,100296
199201,42343,61442,275074,17715,84206
199204,26783,288398,5545520,3148,83182
199204,26783,72987,7683121,19799,117598
199202,92155,38505,1131704,16791,86610
199202,92155,351140,235843,13365,71467
199201,57299,455010,4245956,2238,57899
199201,57299,341436,1608910,11083,88645
199201,160918,199806,2264090,10586,114348
199205,241417,400057,1031678,7716,57421
199205,241417,49531,1026007,15502,88831
199205,241417,253819,1772800,1037,106368
199206,236494,574921,4694356,17622,119754
199206,236494,538105,5372476,340,68584
199206,236494,127617,7815186,1073,98676
199212,64346,59248,591547,3207,72434
199211,156451,55758,5598821,10992,102825
199211,156451,521310,652332,10101,79877
199207,278947,146226,6171539,17173,76333
199207,278947,468634,5711702,4160,96156
199207,278947,115790,1608958,2859,108347
199206,200783,107896,1306068,9305,114233
199206,200783,359903,4663826,14555,117773
199212,146858,599473,7316609,11414,94347
199212,51460,385532,1455768,18466,97051
199210,233290,326969,6586635,16855,119757
199209,52708,300715,4975530,4911,102942
199209,52708,582199,1255546,5509,76870
199205,230573,598296,4831145,12914,83656
199202,132604,227198,1237698,13406,67510
199212,56446,27186,2093891,17251,66790
199212,56446,306448,3420819,14989,87265
199212,56446,61232,350809,18427,71593
199212,56446,498532,1683561,5274,91830
199212,56446,422402,5506772,12174,79462
199208,152788,22787,1523413,7178,102586
199207,37243,299369,1083733,2690,82101
199207,37243,40123,1354414,18395,63787
199204,236674,34683,4755979,19453,97060
199208,116701,438382,776371,15839,79221
199203,287248,511112,5559295,11845,67385
199206,249164,543176,2031103,19470,73149
199201,285286,303031,3445354,10035,62041
199207,180190,168457,4118715,11031,91527
199207,180190,437852,8412201,7980,107389
199207,180190,566850,5692985,6475,115009
199207,180190,238566,147445,17539,90273
199207,180190,232235,4391081,116,70033
199206,226004,462394,5561117,13996,81382
199211,82990,490089,3560898,7502,64743
199203,237526,207855,4230816,2239,105770
199205,32201,279413,2619104,11041,83544
199208,261646,318570,5504360,8570,95313
199210,62695,536584,5558520,16678,97233
199202,58300,300345,3363325,15402,80719
199204,1408,497857,7604803,18156,111289
199203,123815,279303,4900912,15774,76937
199206,36899,130812,2167144,8886,110568
199206,36899,415784,4711734,13956,101985
199206,32134,433199,2603991,16129,67930
199209,267016,39535,6791685,2306,88471
199209,267016,110873,2611043,18593,113032
199207,94460,344466,1480241,2095,90627
199203,102094,60214,3719897,4377,70452
199203,102094,259321,250940,6741,76818
199203,102094,305545,2149034,12486,93031
199211,1826,313350,5180692,5497,81800
199211,1826,260764,4829300,11699,103485
199211,1826,168193,756714,19006,75671
199203,229705,8869,3872179,2432,106671
199206,235510,538384,7111800,4386,85341
199206,235510,6750,6396711,13821,99405
199201,122515,570979,4419692,16553,122997
199203,286744,526416,6360939,5542,86543
199202,177775,90177,4737543,197,70030
199210,204130,277306,4653209,14353,76997
199202,79954,44087,707320,19896,61864
199207,85849,587052,4670023,9690,68341
199204,58978,175692,4242456,9426,106061
199201,164668,440491,2834310,2490,85888
199208,182218,329350,5379426,6296,82760
199212,267772,148349,691683,6766,83840
199207,75941,572384,4469568,10136,87381
199202,55961,519272,2301007,1236,77475
199204,187853,431798,2075724,17868,103786
199204,187853,71596,4190168,4780,94055
199209,291988,12915,4343114,12366,109674
199202,103906,566038,4809067,7374,66240
199202,103906,400097,3810801,426,59824
199202,103906,220065,585119,19581,59103
199202,234997,581827,1145280,17293,114528
199202,234997,117569,2798691,678,95193
199205,72505,154326,270542,17109,82819
199205,106114,454965,3386774,14660,115196
199206,207125,470922,567870,18053,113574
199202,212924,292724,6180156,4343,103002
199202,212924,406144,311885,18751,63007
199202,212924,462006,4549506,4651,58078
199201,114619,571819,7113151,15259,113447
199202,110740,14915,1086966,17742,109794
199212,200965,141445,2060205,8249,89186
199211,291880,420856,3134328,8986,106609
199211,291880,518057,3371294,2123,64501
199210,259442,91741,2547127,7943,103964
199210,259442,488044,202275,1323,61921
199201,234814,248873,3097162,9993,109311
199201,234814,562886,8380098,934,116931
199201,234814,305122,1656851,10575,67626
199201,234814,578126,2622529,9060,72246
199210,10273,70469,5757840,5539,86367
199210,10273,30616,3711864,11425,92796
199212,88558,582464,4175388,2508,92786
199212,88558,466944,7116266,16200,114655
199210,40288,236142,4312520,15280,64687
199202,19892,63305,5650276,17721,76098
199202,19892,587646,3260939,18353,104017
199211,180382,583162,5177292,8940,74708
199210,160879,461269,1948700,10324,73814
199210,160879,543292,2247259,6913,80116
199210,160879,307751,1034139,5191,105524
199210,160879,11049,2400100,9400,57602
199201,260152,101860,8005998,421,111711
199209,151303,4521,6699944,1582,85531
199209,151303,543222,5135446,5529,75912
199208,75229,270832,2296792,10820,108169
199206,58573,419966,2427204,15145,113156
199206,58573,376136,1079998,17984,72727
199201,287242,176424,891249,4288,90025
199206,33277,245838,1589383,9322,107029
199206,33277,199155,3072667,14082,75249
199206,33277,308127,3114741,14051,68106
199209,81568,174267,1991771,18138,80475
199210,55882,33806,2928083,8002,104388
199202,71932,230969,2257140,13286,113997
199202,71932,125368,6130784,13326,83601
199202,71932,443678,4816300,8943,97299
199202,71932,236200,5567331,6947,68171
199202,252751,569024,1858100,18689,65580
199212,63194,369590,8131942,18289,99574
199212,63194,515325,2278510,6968,80418
199204,149968,475875,8328825,3237,111051
199205,110815,338888,7742163,17568,115612
199205,110815,252285,3959264,10712,74236
199209,266260,99232,369369,16103,73873
199203,32072,590233,3969630,9733,79392
199203,32072,506173,1284094,7875,70749
199202,100352,206397,5290419,15178,78202
199208,30728,597245,3087106,14912,80533
199208,30728,490671,3987960,16507,99699
199208,30728,288817,7223200,5594,108348
199208,105328,451637,3425043,18832,95316
199212,115306,196393,6255438,2970,89363
199204,198326,169874,583161,6399,116632
199204,198326,269091,2938541,629,63604
199204,198326,395803,9304071,4298,113927
199208,112535,200914,544470,14237,108894
199208,112535,126192,2436380,11793,73091
199208,112535,501776,8888750,17170,106665
199209,94274,456437,1103580,8649,83604
199209,94274,223687,3348582,12868,96640
199202,178297,332885,4746728,19091,115072
199202,178297,384169,2087747,1673,75189
199207,120604,295728,1689235,11196,103422
199211,231611,479733,685084,10060,102762
199210,35785,495772,4550188,9910,106065
199211,20131,193420,5448312,11802,90805
199211,20131,7034,652133,3831,56461
199211,20131,8086,3578688,10946,59644
199206,61288,140277,2608194,18269,79036
199208,143842,303466,6759470,17587,88167
199207,223099,450191,1807613,2611,68470
199207,223099,358316,4625893,18044,82458
199207,223099,10220,2461619,14991,67813
199207,218804,416549,6964151,15915,87931
199205,37655,320372,5730953,2898,83541
199205,37655,77138,2318355,12821,66907
199210,69484,463539,3569963,807,90150
199210,69484,69700,3927134,15272,100182
199210,69484,241866,1084710,9430,108471
199201,26245,480178,4199451,4354,69489
199206,233236,268252,4107327,18938,73214
199206,233236,86088,4420913,16680,64444
199207,167470,350221,5847566,15551,76272
199208,149887,295477,3533904,13146,88347
199201,136534,498870,8510742,16042,112131
199201,136534,93626,481027,4685,97177
199209,106603,71805,8619256,8501,106608
199206,35701,553146,2997800,12420,71947
199207,184228,567444,6961600,17887,90685
199201,16028,300748,6820047,4600,104923
199201,16028,271360,4792860,11501,79881
199203,177802,511766,3555480,10181,106664
199203,177802,246710,1476119,17770,99402
199207,60013,113716,2034138,16007,103782
199207,60013,221355,4594824,9632,76580
199212,143075,578345,569328,19216,85399
199206,198505,392261,133971,4166,81195
199206,198505,528835,922585,1594,111828
199206,198505,557269,5251910,15185,79574
199212,176179,20585,5871762,17872,90334
199205,9121,316529,4089419,6854,92730
199205,9121,291324,257800,1767,78918
199203,167708,544880,2667855,5443,115491
199203,167708,588879,2142988,11153,118071
199203,167708,422368,5311039,6387,77420
199208,166742,220148,1068130,4695,64087
199202,166814,553009,4787405,1179,63718
199205,102130,587156,1218267,17164,74587
199205,102130,278590,6148833,16820,94114
199206,49375,298413,4939900,11474,84684
199206,77432,112346,3803352,7247,81500
199206,77432,471888,4556657,19135,111591
199201,195280,335085,4989911,9191,67204
199201,195280,232512,6149236,18962,86670
199210,34582,308530,5427898,10316,92311
199207,147046,274716,1014420,12495,101442
199207,147046,146259,130525,9857,78315
199203,253586,421960,1693746,19048,112916
199210,20647,142181,1834770,7788,73390
199210,54914,20715,2289994,6136,98142
199203,128950,192838,9461067,15232,115849
199207,79384,436635,4667681,8151,94296
199207,79384,511072,4181656,2275,64983
199207,79384,574311,2331443,3054,83117
199212,225449,163671,1561203,12049,104080
199212,225449,417842,5346333,14582,105589
199209,111851,226093,1715111,17241,61144
199209,111851,168609,167760,10428,100656
199212,69604,580845,6547788,15869,115549
199205,118238,382842,5526186,2580,115489
199210,19756,244508,4170098,16199,87149
199210,19756,34131,5061497,13458,63907
199210,19756,159156,486060,18285,72909
199204,25234,482716,8493450,5029,101921
199208,28408,194632,6388531,7130,103597
199207,293768,567762,2510403,3321,109784
199207,293768,372451,5822587,2436,91406
199207,293768,560204,3964468,4562,75850
199206,16390,477049,3352007,189,61561
199202,101449,422437,6797050,15104,81564
199203,215297,246396,5130576,49,80542
199203,215297,561971,201262,18462,121977
199203,215297,433837,525930,2517,106248
199203,215297,443854,8104617,7480,107869
199207,177580,199653,7808055,17967,105159
199202,7660,338494,5670176,1525,91948
199202,7660,16078,1266445,7256,59644
199208,87479,378985,8786320,9533,123838
199208,87479,163686,7275169,5642,104980
199204,76322,345560,963330,17252,96333
199203,46366,323533,1232763,18342,93391
199203,46366,8057,2895150,11058,57903
199212,20581,381338,2128980,3454,85159
199210,183631,141019,4827285,4555,63600
199201,138811,204565,881730,16044,88173
199210,178481,262620,783391,11250,94956
199210,178481,62278,372081,15769,74416
199210,178481,364308,4075701,11710,82337
199211,79648,85970,1150110,19944,117358
199205,43628,285514,2204265,2563,89970
199205,43628,91690,3195211,8005,100901
199202,161333,128369,5477651,11898,83841
199211,210079,291583,1102199,12023,94474
199204,79355,441822,2592786,14840,105828
199203,213046,222671,1274928,13823,95619
199203,55769,475587,1837570,12032,93753
199211,89557,190627,4591198,12373,103057
199211,89557,455514,4655344,17301,88169
199202,105382,135363,685196,8778,83901
199202,105382,533654,5623183,3410,101257
199202,105382,321010,102069,6697,61860
199207,215137,139593,4525539,18424,97955
199204,106366,175436,1209144,11358,90685
199206,88241,99142,3081078,15669,68468
199206,88241,447614,4131967,2938,93695
199212,188266,541449,7303058,4036,89425
199208,103109,407744,6050250,16874,99103
199208,103109,339724,8642179,10304,105822
199208,103109,126230,2736068,2781,75373
199208,103109,542281,4978104,18154,79395
199206,248548,509550,5249377,3819,93571
199212,284548,119778,4756899,10611,107866
199205,90055,368010,215600,3015,64680
199205,90055,332364,837810,10112,83781
199209,160048,539698,7663124,17673,104260
199209,160048,490987,8141283,18833,118677
199209,87283,284035,399455,14893,61141
199208,74416,250228,5419766,5942,70692
199203,266582,84065,1678496,12488,62943
199203,266582,5579,2618781,16808,89074
199212,267619,277268,123279,17648,74715
199208,30637,127483,1812576,14954,90628
199212,58655,199447,459292,6560,92786
199212,58655,583725,8594942,6686,108522
199204,146710,244093,2592700,16751,62224
199203,244898,479373,1893290,6824,81141
199203,244898,124326,4144132,3736,81019
199205,256711,344548,7166385,5868,95551
199201,290563,292293,5598679,17045,77116
199202,280453,443230,5807389,898,70392
199211,272500,307311,3393304,18102,79098
199203,246868,415083,4303634,548,59883
199203,246868,300144,2915243,14838,68647
199212,76873,310979,9259283,12302,119397
199202,227717,590158,3302551,13155,74887
199203,120550,128427,3746251,4053,87325
199203,175423,314672,1168855,8704,101199
199208,205256,455223,3652420,163,70692
199208,205256,18380,3984728,5170,77902
199204,143284,450620,4309726,9487,94236
199210,294653,357433,3505467,11792,89425
199210,294653,448120,4758385,333,64086
199201,46891,313962,1956190,6996,118557
199206,81409,296290,4759236,4789,77176
199207,195127,107419,2118218,9541,85584
199211,81655,55136,2887129,7938,65467
199209,8503,183199,769314,5178,76931
199210,73645,472104,3766280,13554,64564
199210,73645,249037,3575308,6807,59161
199209,218842,450377,3512168,16442,79641
199203,228493,152784,4000506,775,110206
199212,97021,258816,4568335,19748,106488
199210,208883,418140,3280172,19735,63487
199207,271136,593531,6527281,14660,97470
199206,3934,377344,4643485,15408,85279
199208,184081,216951,6102559,9399,112076
199208,184081,83053,2769361,19367,62163
199208,184081,271520,590637,19377,89490
199201,40684,286913,1139940,275,113994
199207,102586,68941,5538826,1677,114596
199203,45515,229679,6112908,17622,96519
199203,45515,438840,8276849,4553,106729
199203,45515,424881,7151205,3687,108351
199209,53491,65902,3698442,2886,112074
