"s_city","d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
"UNITED ST0",1993,257071,227788,1092945,102946
"UNITED ST5",1992,213220,130390,3579382,85223
"UNITED ST8",1992,195037,28514,5971991,86550
"UNITED ST8",1993,203596,250907,3418517,111473
"UNITED ST9",1993,67954,270863,5116441,110031
"UNITED ST0",1993,206890,309783,4087515,107566
"UNITED ST7",1992,76691,275050,1655439,61502
"UNITED ST3",1992,241324,43012,3592747,57300
"UNITED ST6",1992,188618,152071,3632008,67384
"UNITED ST2",1992,174679,414244,3016004,69493
"UNITED ST2",1992,205241,316446,2500755,87745
"UNITED ST3",1992,556,123272,1095798,77716
"UNITED ST9",1993,281732,515003,1974881,61078
"UNITED ST3",1993,148021,67400,5775897,82044
"UNITED ST8",1993,201832,494302,3078665,77776
"UNITED ST9",1993,75460,103403,278467,84384
"UNITED ST0",1993,185152,578125,2490417,72186
"UNITED ST3",1993,91297,70453,4791332,85407
"UNITED ST2",1993,112151,582570,3609169,99153
"UNITED ST2",1993,116699,344155,3345600,71948
"UNITED ST0",1992,8314,247567,4770832,90873
"UNITED ST4",1992,9430,533831,8863441,111888
"UNITED ST4",1992,290575,126561,1000162,95253
"UNITED ST7",1993,97343,551283,1561084,80055
"UNITED ST6",1993,202543,492012,4919551,60239
"UNITED ST3",1993,202543,54618,4076205,94356
"UNITED ST6",1993,147382,528697,6124402,103540
"UNITED ST5",1993,276130,211869,676723,106851
"UNITED ST1",1993,276130,429654,5701068,95017
"UNITED ST4",1992,207286,252623,2552488,94536
"UNITED ST0",1993,162290,208894,7391808,108172
"UNITED ST5",1992,41597,94147,4563418,68468
"UNITED ST3",1992,296822,586485,457294,94287
"UNITED ST7",1992,185578,252822,958397,106488
"UNITED ST2",1993,66644,317170,2484725,71229
"UNITED ST7",1992,174140,276836,1363240,108769
"UNITED ST8",1992,270442,580486,469938,93987
"UNITED ST2",1993,71356,590156,3947739,74767
"UNITED ST1",1992,200969,274266,4174681,74415
"UNITED ST4",1992,133622,164175,892202,74350
"UNITED ST8",1993,283621,591784,937880,112545
"UNITED ST6",1992,243350,60818,2508122,106728
"UNITED ST0",1992,153008,189567,3810088,99393
"UNITED ST8",1993,269050,544175,2743087,73149
"UNITED ST0",1993,86260,73737,2566095,102643
"UNITED ST9",1993,119980,409122,2800467,61866
"UNITED ST6",1993,203662,227340,5269558,76039
"UNITED ST2",1993,288448,185252,121689,80235
"UNITED ST6",1993,284149,64489,3924396,87208
"UNITED ST2",1993,278491,85300,2601447,77118
"UNITED ST1",1993,278491,228132,2990598,63607
"UNITED ST8",1993,190651,96300,4063900,77778
"UNITED ST9",1992,241645,522279,1893318,78075
"UNITED ST1",1993,73918,479438,4663278,85044
"UNITED ST4",1992,144971,112782,1954515,107686
"UNITED ST2",1992,158563,234042,4154959,58561
"UNITED ST2",1992,109328,64852,4487619,109011
"UNITED ST7",1992,230897,305446,6480634,87085
"UNITED ST4",1993,120358,114328,4426971,80539
"UNITED ST2",1992,186664,191343,3263123,86060
"UNITED ST4",1992,237139,566594,2465946,99634
"UNITED ST5",1993,276745,313931,8577097,116695
"UNITED ST8",1992,128102,403075,449903,58683
"UNITED ST3",1992,88283,162822,7976558,113089
"UNITED ST7",1992,143710,536270,1175625,78375
"UNITED ST6",1993,294058,419865,4283616,107090
"UNITED ST2",1992,4676,77076,4378665,63184
"UNITED ST7",1993,194701,565837,4699940,114168
"UNITED ST9",1993,102485,143344,5998858,83240
"UNITED ST3",1992,278350,174183,3858285,75430
"UNITED ST4",1993,253741,190692,7038060,106961
"UNITED ST0",1992,33334,218505,5124564,85409
"UNITED ST7",1993,112840,212560,2685931,88353
"UNITED ST5",1993,13841,290701,6134067,101501
"UNITED ST2",1992,241477,531814,5064847,110747
"UNITED ST4",1993,151963,251540,6801376,89491
"UNITED ST8",1992,231166,42233,2994486,70513
"UNITED ST6",1992,231166,65039,373499,60241
"UNITED ST7",1993,287593,508631,6168212,98376
"UNITED ST4",1992,246680,141889,1954050,115852
"UNITED ST3",1993,193492,152857,2841856,114591
"UNITED ST6",1992,220780,514186,2052273,72009
"UNITED ST7",1992,49564,448296,1097446,74656
"UNITED ST7",1992,105125,354121,1604025,70506
"UNITED ST8",1993,53293,221488,1874595,84568
"UNITED ST6",1993,68923,49893,2948624,110573
"UNITED ST7",1992,96232,280477,1311714,87447
"UNITED ST7",1992,265372,530023,191646,63180
"UNITED ST9",1993,190772,358209,2483692,76031
"UNITED ST7",1992,77854,132107,2056075,68346
"UNITED ST1",1992,283579,443843,6689854,107209
"UNITED ST4",1993,182980,550092,5253522,68524
"UNITED ST1",1993,85816,99620,4518739,97177
"UNITED ST7",1993,149854,131957,3182320,119337
"UNITED ST5",1992,2716,60106,3309174,63966
"UNITED ST8",1993,11372,265851,2092999,109010
"UNITED ST7",1993,26240,293865,4059728,111531
"UNITED ST1",1993,14708,316725,5956648,104502
"UNITED ST6",1993,109819,30419,4059025,80964
"UNITED ST1",1993,73096,423511,2226328,86069
"UNITED ST5",1992,139009,382749,5440238,109903
"UNITED ST2",1992,99988,549443,549210,89545
"UNITED ST0",1992,93772,502007,3764504,60538
"UNITED ST8",1992,280696,273673,652077,98799
"UNITED ST6",1992,224032,408970,9018960,112737
"UNITED ST8",1993,15082,242159,2867368,66068
"UNITED ST2",1993,195014,106430,1149144,86185
"UNITED ST3",1993,263743,287064,1352701,63063
"UNITED ST3",1993,263743,218797,5270876,102946
"UNITED ST5",1992,59753,186167,122809,75189
"UNITED ST9",1992,64381,511479,1490450,89427
"UNITED ST6",1993,76774,153684,5612706,104260
"UNITED ST9",1993,233819,418955,6971019,112435
"UNITED ST9",1993,105748,141569,618455,96633
"UNITED ST5",1992,202187,566720,5360100,107202
"UNITED ST4",1993,174265,302416,5174323,85104
"UNITED ST9",1992,184370,400782,1278897,100965
"UNITED ST6",1993,100999,414455,2218476,82165
"UNITED ST4",1993,100193,350178,2824768,73689
"UNITED ST9",1993,21589,588103,3251648,71464
"UNITED ST8",1993,69806,511819,7249928,109847
"UNITED ST9",1993,224539,22424,363533,80785
"UNITED ST6",1992,170954,371596,5556376,100054
"UNITED ST9",1992,170954,67375,3659300,80542
"UNITED ST9",1993,118108,67956,8107525,115437
"UNITED ST6",1992,37061,380437,1116821,91045
"UNITED ST9",1993,89947,115941,185909,117416
"UNITED ST0",1992,103777,127897,5601429,115493
"UNITED ST3",1992,75496,181428,709427,90565
"UNITED ST0",1992,88544,568699,3712107,106060
"UNITED ST9",1992,4367,441620,1016601,93696
"UNITED ST2",1992,60520,140791,340712,109907
"UNITED ST7",1993,245629,309154,2121567,69788
"UNITED ST2",1992,16339,343583,3700446,97594
"UNITED ST3",1992,230477,156214,2654738,76212
"UNITED ST9",1992,202247,580431,6184689,90684
"UNITED ST1",1993,146893,300549,5675928,92971
"UNITED ST4",1993,97301,95447,274063,86546
"UNITED ST0",1992,94696,188991,2963985,124799
"UNITED ST5",1992,30071,448201,675717,68950
"UNITED ST4",1992,87709,343945,9164989,119335
"UNITED ST3",1992,218620,309530,6512169,92371
"UNITED ST7",1992,218620,363770,2875335,110025
"UNITED ST7",1992,139048,124975,3947940,119998
"UNITED ST1",1992,139048,164648,1575628,102758
"UNITED ST5",1992,174997,478062,4633378,62402
"UNITED ST0",1992,115312,320437,437226,87445
"UNITED ST4",1992,115312,141432,3315217,88405
"UNITED ST2",1992,257398,408239,1280286,68832
"UNITED ST8",1993,188800,590570,2902641,99633
"UNITED ST2",1992,8248,257012,484500,58140
"UNITED ST6",1993,177343,294343,3466359,80239
"UNITED ST7",1992,113833,291802,1469114,107627
"UNITED ST9",1993,106258,502909,2844877,114712
"UNITED ST6",1992,61765,57867,6934468,109491
"UNITED ST0",1992,196496,223175,2348964,65889
"UNITED ST5",1992,295510,9554,4528223,87813
"UNITED ST2",1992,191609,138790,3405206,109727
"UNITED ST7",1993,182257,497079,101148,64563
"UNITED ST4",1992,219542,3357,2250985,75621
"UNITED ST4",1993,194965,42899,3536428,110513
"UNITED ST4",1993,10825,469296,3846420,75916
"UNITED ST7",1993,142798,476546,3562696,91351
"UNITED ST1",1993,136564,18680,4955908,95920
"UNITED ST0",1992,124477,367508,5714302,94529
"UNITED ST4",1993,38941,265882,3475843,110872
"UNITED ST5",1993,266995,125575,6986488,96034
"UNITED ST3",1992,37780,89304,3841101,77598
"UNITED ST6",1993,89111,577365,928866,86540
"UNITED ST7",1993,89111,582651,499285,104017
"UNITED ST4",1993,84337,148478,6319585,91588
"UNITED ST9",1993,84337,309467,3896351,88587
"UNITED ST4",1993,101926,19342,681123,75680
"UNITED ST4",1992,69500,342958,1656778,120056
"UNITED ST6",1992,82664,128734,705092,105763
"UNITED ST3",1993,76318,289896,2280028,113152
"UNITED ST8",1992,273919,519332,6356562,81078
"UNITED ST9",1992,1843,445403,4055927,80902
"UNITED ST6",1992,41936,176589,4497066,99934
"UNITED ST9",1992,285451,125348,3806898,82400
"UNITED ST2",1992,285451,159889,7351175,116932
"UNITED ST0",1992,229306,96253,4847090,74955
"UNITED ST3",1992,177001,489684,6232709,100419
"UNITED ST7",1992,149575,166279,4003523,80716
"UNITED ST1",1993,67786,473226,117521,71952
"UNITED ST9",1993,39305,107212,658373,73152
"UNITED ST1",1992,128065,348945,2177371,119635
"UNITED ST8",1992,35458,261788,5095330,104986
"UNITED ST2",1992,221305,98000,1369256,59880
"UNITED ST3",1992,99652,507445,3511951,87145
"UNITED ST4",1993,297491,166080,5226124,68764
"UNITED ST8",1992,46480,371446,1502255,91045
"UNITED ST6",1992,53026,544296,2600123,80416
"UNITED ST0",1992,153059,236656,1576713,95558
"UNITED ST2",1993,296401,448802,1911851,105046
"UNITED ST6",1992,134980,91622,1887935,96817
"UNITED ST6",1993,60595,153690,1159553,104621
"UNITED ST6",1993,109886,423363,5683050,77180
"UNITED ST4",1993,295630,519412,5267515,85883
"UNITED ST5",1992,200020,198936,4352715,122095
"UNITED ST6",1992,56188,464759,3171663,103423
"UNITED ST4",1992,229030,272567,4957351,92373
"UNITED ST8",1993,150788,118310,5021011,79698
"UNITED ST5",1993,100376,248871,3250269,109191
"UNITED ST1",1992,124174,470615,6906830,95135
"UNITED ST5",1993,12512,267998,7513975,117958
"UNITED ST2",1993,254902,225487,663860,84748
"UNITED ST0",1993,118882,175899,6722525,118493
"UNITED ST9",1993,118882,93935,2482532,115735
"UNITED ST0",1992,110497,434841,834635,106549
"UNITED ST8",1992,110497,362653,1372512,102938
"UNITED ST0",1993,103898,15574,5862947,89374
"UNITED ST8",1992,42686,260030,693014,59401
"UNITED ST8",1992,87881,291366,5428042,81441
"UNITED ST6",1992,87881,386447,5673691,92005
"UNITED ST6",1993,144682,40619,3515360,93576
"UNITED ST4",1993,238910,583434,3826908,91044
"UNITED ST5",1993,184273,572029,2157960,66060
"UNITED ST0",1993,44791,78837,2360579,108949
"UNITED ST0",1993,183002,465180,927579,68709
"UNITED ST3",1993,109222,424881,1175614,108351
"UNITED ST1",1992,281134,414023,609987,56220
"UNITED ST2",1993,137986,420696,8002516,97000
"UNITED ST9",1993,276205,120067,1597978,65223
"UNITED ST1",1993,175543,494944,5173038,116335
"UNITED ST0",1992,298765,594369,395101,87800
"UNITED ST5",1993,160333,373122,3370210,71706
"UNITED ST5",1992,208861,582305,3828892,83236
"UNITED ST0",1993,196144,588056,1585625,68641
"UNITED ST1",1993,199858,394080,3944875,70444
"UNITED ST8",1993,259394,313815,175564,109728
"UNITED ST0",1993,24202,400850,7152140,105049
"UNITED ST5",1993,181289,179984,6266243,123838
"UNITED ST5",1993,49162,494710,2761597,102281
"UNITED ST6",1993,231139,222761,474817,101025
"UNITED ST4",1993,77477,131053,1144756,65043
"UNITED ST7",1992,279764,581844,1494436,115549
"UNITED ST6",1992,73237,297854,1011104,111110
"UNITED ST1",1992,127435,444702,7039557,98800
"UNITED ST5",1993,65480,446970,4485663,115017
"UNITED ST4",1993,242527,193852,6444655,116751
"UNITED ST1",1992,21754,103890,3219613,113633
"UNITED ST3",1992,43633,282543,3546857,91531
"UNITED ST9",1992,107375,264183,3019351,68830
"UNITED ST8",1993,240370,332525,3968535,93450
"UNITED ST1",1993,167020,69309,4090560,76698
"UNITED ST9",1992,260557,52949,7702857,114116
"UNITED ST6",1993,11425,205685,5802764,95440
"UNITED ST4",1992,27304,72900,8708985,112374
"UNITED ST9",1992,100541,108891,2764339,113993
"UNITED ST0",1993,203233,512584,459809,95793
"UNITED ST3",1993,158704,329577,3463743,96393
"UNITED ST4",1993,145609,368757,5835065,109544
"UNITED ST9",1993,107680,142419,1543248,87684
"UNITED ST5",1992,190625,545850,1234185,113749
"UNITED ST9",1993,182375,165548,3151243,96812
"UNITED ST0",1993,267133,7953,3556275,111657
"UNITED ST2",1992,20231,545119,1676289,69845
"UNITED ST4",1993,13010,343543,7773997,95191
"UNITED ST0",1993,74434,68521,1191616,89371
"UNITED ST5",1993,120544,96161,1010200,69429
"UNITED ST1",1993,120544,368372,4107906,86421
"UNITED ST1",1993,262334,530573,301467,96213
"UNITED ST7",1993,7267,283038,1329368,61261
"UNITED ST0",1993,198310,511699,615841,102640
"UNITED ST4",1993,71815,376120,1818087,71766
"UNITED ST3",1993,285514,507505,408369,90748
"UNITED ST1",1993,47011,78153,4190910,67869
"UNITED ST2",1992,249127,572781,3485068,111225
"UNITED ST2",1993,41327,557883,1263499,116451
"UNITED ST1",1993,82696,122024,3012537,62761
"UNITED ST1",1992,181465,437565,4859214,90152
"UNITED ST5",1993,213989,295867,5663064,111771
"UNITED ST4",1993,118012,7750,1259890,99465
"UNITED ST7",1992,234919,200048,2529344,56881
"UNITED ST1",1992,218356,180470,2381521,93028
"UNITED ST5",1993,200777,91555,773275,92793
"UNITED ST2",1993,200777,439966,2172771,114356
"UNITED ST0",1992,266180,559487,3198079,92787
"UNITED ST4",1992,266180,97258,3389175,75315
"UNITED ST1",1993,183925,292752,1926192,104684
"UNITED ST6",1993,167293,195211,822912,78372
"UNITED ST5",1993,167293,104268,4809142,76335
"UNITED ST2",1993,71803,580158,115146,74287
"UNITED ST7",1993,193757,464681,6274901,98739
"UNITED ST0",1993,108068,470454,5127948,85465
"UNITED ST2",1992,113810,74492,2199735,87989
"UNITED ST1",1992,285022,536138,3381436,70446
"UNITED ST4",1993,149255,430358,2755737,77299
"UNITED ST4",1993,118049,73724,5653407,101863
"UNITED ST5",1993,170551,10157,1885654,64029
"UNITED ST8",1992,224383,494344,1231254,80299
"UNITED ST8",1993,112520,404293,1303827,71836
"UNITED ST2",1992,59897,153919,8901769,118374
"UNITED ST9",1993,205055,5228,3122021,67993
"UNITED ST4",1993,264671,443290,488374,73996
"UNITED ST7",1993,260525,186302,4673017,83298
"UNITED ST7",1993,107617,152929,3646732,118915
"UNITED ST7",1992,210247,299564,3272510,93813
"UNITED ST2",1993,178321,598205,5031577,78190
"UNITED ST9",1993,236941,221795,7663705,103006
"UNITED ST2",1992,275267,562062,3867821,67442
"UNITED ST4",1993,276929,347639,7367156,101197
"UNITED ST1",1992,210524,323334,3997307,81439
"UNITED ST3",1993,24725,122628,1155434,99037
"UNITED ST6",1992,252401,287661,445135,98919
"UNITED ST2",1993,124973,438516,2879890,87269
"UNITED ST4",1993,184001,563990,1511721,123238
"UNITED ST3",1993,43147,128860,6499567,113331
"UNITED ST6",1993,150002,208537,5594162,86731
"UNITED ST3",1993,150002,476848,830293,109489
"UNITED ST9",1993,150002,194303,4911509,83838
"UNITED ST7",1992,192175,445773,1000312,103125
"UNITED ST6",1993,53315,344624,6888022,100116
"UNITED ST9",1993,162124,580305,2526750,83116
"UNITED ST1",1993,235351,185196,589347,76871
"UNITED ST5",1993,80275,14047,3861458,57662
"UNITED ST8",1993,250030,480704,7672032,101080
"UNITED ST5",1993,66514,391663,3100466,105279
"UNITED ST2",1993,67802,360571,6441398,97893
"UNITED ST0",1992,176230,158782,1340087,110446
"UNITED ST6",1992,292165,427801,1950063,103726
"UNITED ST9",1992,275426,260592,5477502,93154
"UNITED ST2",1992,74038,457101,4818496,63484
"UNITED ST9",1993,10330,337508,6512694,92729
"UNITED ST5",1993,280508,153951,4234454,120297
"UNITED ST4",1993,280508,251600,3792085,93095
"UNITED ST1",1992,267610,129880,888094,114592
"UNITED ST1",1992,260438,73094,672266,64025
"UNITED ST1",1992,265285,179762,3219396,110505
"UNITED ST0",1992,279202,506209,1921199,72910
"UNITED ST9",1992,177190,20444,5962602,81866
"UNITED ST1",1993,199702,237132,1726628,64147
"UNITED ST1",1993,199702,109589,2373891,95914
"UNITED ST0",1993,159028,433553,4852033,89191
"UNITED ST6",1992,76220,274192,2880464,69970
"UNITED ST4",1992,76220,484856,8478862,110449
"UNITED ST8",1992,201317,214483,3214181,83848
"UNITED ST1",1993,178321,199631,4066980,103837
"UNITED ST2",1993,238168,415712,5298130,97661
"UNITED ST7",1993,49871,579196,4246316,76510
"UNITED ST8",1993,70654,480528,3747114,90510
"UNITED ST8",1993,277282,538960,8079715,119936
"UNITED ST5",1993,278287,520330,4969140,81018
"UNITED ST6",1993,271519,443047,184143,59401
"UNITED ST7",1993,181297,150187,2449616,74230
"UNITED ST3",1992,50591,395658,1420448,105218
"UNITED ST9",1992,58604,13081,3507114,59644
"UNITED ST1",1993,17431,250779,1729760,103785
"UNITED ST8",1993,295126,417981,4280255,113937
"UNITED ST1",1993,295126,308443,5415285,87085
"UNITED ST3",1992,290749,512812,5811956,109487
"UNITED ST3",1993,121912,366214,4516545,76812
"UNITED ST8",1993,197053,182784,5174714,112006
"UNITED ST0",1993,280810,178413,6378760,89484
"UNITED ST9",1993,144247,234504,3740074,86309
"UNITED ST8",1993,110204,590814,1200017,114287
"UNITED ST4",1993,160144,523124,3342649,68826
"UNITED ST8",1993,68344,147575,1888671,97354
"UNITED ST4",1993,119818,109749,7312840,105524
"UNITED ST3",1992,233287,9838,2412005,104869
"UNITED ST9",1993,20678,328665,1951084,101619
"UNITED ST7",1993,113902,144182,114034,73570
"UNITED ST2",1993,150025,483260,2461615,74594
"UNITED ST1",1993,204253,29746,452449,100544
"UNITED ST6",1993,142943,545707,159493,105160
"UNITED ST6",1993,256058,274898,6573808,112372
"UNITED ST3",1993,168929,283707,6992693,101441
"UNITED ST1",1992,109633,442293,344640,74116
"UNITED ST7",1992,109633,4230,2835575,68053
"UNITED ST0",1992,234580,134128,3074969,69727
"UNITED ST6",1993,279985,325834,8555172,111589
"UNITED ST9",1992,9394,141666,642080,102459
"UNITED ST3",1992,184024,403811,7334156,102887
"UNITED ST8",1993,148880,2577,3107097,88774
"UNITED ST7",1993,222716,428921,8139560,110994
"UNITED ST7",1992,92719,241796,7110995,104266
"UNITED ST0",1993,188246,244319,3720418,75798
"UNITED ST0",1992,39448,283116,3481948,65946
"UNITED ST2",1992,277666,533622,1490040,99336
"UNITED ST6",1993,275357,380575,4513056,99333
"UNITED ST8",1992,159982,410851,5697758,105709
"UNITED ST7",1993,50038,122521,5865376,92611
"UNITED ST0",1993,93544,381120,2680877,72066
"UNITED ST5",1993,296395,450073,93097,61383
"UNITED ST0",1992,294400,10999,4173328,114599
"UNITED ST8",1992,279269,36998,5309612,116099
"UNITED ST9",1993,233833,320966,7868322,119217
"UNITED ST2",1993,92558,209924,825259,110034
"UNITED ST1",1992,140194,139923,6787777,117775
"UNITED ST6",1992,140194,271126,1974798,65826
"UNITED ST8",1993,281107,588194,596209,76930
"UNITED ST4",1993,192272,307451,2021397,87506
"UNITED ST9",1993,192272,426454,2733251,82825
"UNITED ST6",1992,158977,574705,5072088,106780
"UNITED ST0",1993,264352,128404,3724240,85944
"UNITED ST8",1992,166540,213054,2970746,58022
"UNITED ST3",1993,219412,100799,8998950,107987
"UNITED ST8",1992,118852,390018,4191564,66480
"UNITED ST3",1993,124945,27457,4075820,83067
"UNITED ST4",1993,55157,576802,9113961,112726
"UNITED ST5",1993,10498,159888,7187677,116872
"UNITED ST7",1993,113093,96997,5319965,119639
"UNITED ST7",1993,241318,454696,4529438,99040
"UNITED ST1",1993,163268,39833,2063574,106369
"UNITED ST3",1993,242767,573495,4150171,94108
"UNITED ST5",1992,201791,511203,2625057,72850
"UNITED ST1",1992,188816,570735,3430849,108342
"UNITED ST9",1992,188816,128001,2963520,61740
"UNITED ST7",1992,233320,30328,2989768,75499
"UNITED ST9",1993,97651,471867,4102452,110330
"UNITED ST8",1993,97651,248643,5866748,95497
"UNITED ST4",1992,264577,196825,2050581,115309
"UNITED ST8",1993,194684,124496,1398850,91229
"UNITED ST7",1993,238144,101233,5276333,74053
"UNITED ST7",1992,172135,112629,1661319,98497
"UNITED ST4",1993,38678,260192,2678818,69130
"UNITED ST0",1993,23230,273702,492652,100541
"UNITED ST4",1993,1444,131900,3773000,115914
"UNITED ST0",1992,157333,194760,539735,111285
"UNITED ST7",1992,260726,543239,4569796,76932
"UNITED ST1",1993,41713,263637,2151233,96037
"UNITED ST1",1993,164078,6564,5735184,88233
"UNITED ST0",1993,166625,571725,718680,107802
"UNITED ST1",1992,139246,558202,1507175,75610
