"c_nation","d_year","lo_partkey","lo_revenue","lo_supplycost"
"BRAZIL",1993,185701,7468406,107202
"PERU",1997,419197,3315024,66970
"PERU",1997,534239,4322547,76392
"PERU",1997,446247,566779,71593
"PERU",1992,260504,4349535,87869
"BRAZIL",1997,586036,2131819,67320
"BRAZIL",1994,439678,7688690,97059
"BRAZIL",1994,43600,4028796,92616
"ARGENTINA",1992,477708,7206282,101140
"ARGENTINA",1997,301506,2743631,90449
"PERU",1996,587400,5193930,89242
"ARGENTINA",1995,398570,1568446,100113
"ARGENTINA",1995,360100,5053352,69605
"ARGENTINA",1992,569483,5421190,93147
"BRAZIL",1997,227928,6063257,111354
"UNITED STATES",1995,18333,3801540,75079
"UNITED STATES",1995,125910,5343111,116154
"UNITED STATES",1995,553267,3069558,79214
"PERU",1993,433538,7136823,88290
"CANADA",1996,198107,3506841,72306
"BRAZIL",1997,577508,1217648,95128
"UNITED STATES",1992,245698,4433004,98620
"CANADA",1994,57336,1881795,77599
"PERU",1996,186676,2906642,105760
"PERU",1996,257649,311686,96397
"UNITED STATES",1992,218309,4430516,73637
"ARGENTINA",1994,443930,2466065,112434
"BRAZIL",1996,305414,688409,85164
"BRAZIL",1996,194288,4246364,82936
"CANADA",1996,100861,744744,111711
"PERU",1998,367360,1181845,85641
"BRAZIL",1992,229708,5817074,98261
"PERU",1993,155630,7526337,101137
"PERU",1993,568785,7667151,111225
"BRAZIL",1995,105343,125395,80900
"CANADA",1993,363260,3853304,79395
"ARGENTINA",1997,411778,506925,101385
"ARGENTINA",1997,344485,5085487,91768
"ARGENTINA",1997,348491,2124482,92368
"ARGENTINA",1997,475325,4766899,78018
"ARGENTINA",1997,384708,1597286,107561
"ARGENTINA",1997,172026,768614,65881
"PERU",1993,465251,4001396,72973
"PERU",1993,446537,1615542,89010
"PERU",1993,141037,873204,64681
"CANADA",1995,453259,455798,72733
"PERU",1995,226730,4756443,99403
"CANADA",1997,376275,5207756,81075
"UNITED STATES",1996,350159,1100317,72548
"UNITED STATES",1996,224306,5184442,73817
"CANADA",1993,436660,2056472,95798
"CANADA",1993,161286,533522,80836
"CANADA",1993,452800,7235475,105166
"UNITED STATES",1996,465442,5324269,84445
"UNITED STATES",1996,469400,3220781,82162
"ARGENTINA",1993,240678,1204283,97119
"ARGENTINA",1993,474257,350900,73873
"ARGENTINA",1993,437094,2062140,61864
"BRAZIL",1994,36239,5471870,70513
"PERU",1994,314665,6878166,100779
"PERU",1995,266494,3359104,87628
"ARGENTINA",1995,434279,4034056,72795
"UNITED STATES",1992,110857,1512958,112071
"BRAZIL",1997,410743,152142,99223
"BRAZIL",1997,348814,7561105,111768
"PERU",1993,7699,2731373,96401
"CANADA",1992,440056,3625549,59761
"CANADA",1992,411754,316488,99943
"CANADA",1997,244936,1862110,112855
"PERU",1995,557131,4116801,71286
"BRAZIL",1993,234770,6024621,102285
"BRAZIL",1997,137436,4573526,88405
"UNITED STATES",1995,241665,7872585,96399
"ARGENTINA",1996,254593,6406981,92854
"PERU",1996,143236,3259478,76753
"CANADA",1992,559371,2394405,85821
"ARGENTINA",1995,479131,1305489,66606
"PERU",1996,585290,6532532,82516
"ARGENTINA",1997,405233,2765850,68292
"CANADA",1994,472500,553652,88348
"PERU",1992,182267,2578435,80955
"CANADA",1996,4794,4416854,101927
"ARGENTINA",1992,275313,2755673,77298
"UNITED STATES",1998,144158,5654913,72129
"ARGENTINA",1997,296339,3004470,80119
"CANADA",1993,65265,233749,73815
"CANADA",1993,569079,5281030,68883
"BRAZIL",1998,487742,5137268,103783
"BRAZIL",1998,191483,7028478,94468
"UNITED STATES",1992,405814,7752813,103187
"UNITED STATES",1993,273976,6483617,116997
"UNITED STATES",1993,304713,2686482,103062
"CANADA",1997,504145,5574381,68947
"PERU",1992,109322,255613,79879
"PERU",1992,172841,8627590,114830
"CANADA",1995,575858,4927398,116029
"CANADA",1995,47914,5306443,111714
"CANADA",1993,270155,1163394,67508
"BRAZIL",1992,167000,3008940,64020
"ARGENTINA",1992,335307,4153045,80537
"UNITED STATES",1995,345134,107299,70747
"ARGENTINA",1996,271829,2294231,108048
"ARGENTINA",1996,5968,880761,112437
"CANADA",1995,290309,2749297,77957
"CANADA",1995,20497,2423907,85049
"ARGENTINA",1992,37610,6188892,92856
"BRAZIL",1994,319075,1280050,65643
"PERU",1996,117119,3237913,68166
"CANADA",1992,8609,4357029,91056
"CANADA",1992,333334,2827617,82039
"CANADA",1993,342849,718895,113509
"CANADA",1993,457419,5450504,82583
"CANADA",1993,103519,6654891,91350
"PERU",1998,398465,2013723,93807
"PERU",1993,376683,4529390,105580
"PERU",1993,391690,4789155,106900
"CANADA",1996,593055,1343195,68881
"CANADA",1996,267962,6924660,115797
"ARGENTINA",1995,229779,8202048,102525
"PERU",1996,223990,6821424,114838
"BRAZIL",1997,571849,6751682,115249
"ARGENTINA",1992,307150,4152975,69428
"ARGENTINA",1992,462348,6099539,78619
"ARGENTINA",1992,512745,2531116,105463
"BRAZIL",1995,216319,3668841,74118
"PERU",1994,442031,3800577,58380
"PERU",1996,109074,4938799,64984
"CANADA",1997,19112,4743106,61866
"CANADA",1997,339173,223037,72729
"CANADA",1993,545438,1174860,89004
"PERU",1995,448053,3952066,60061
"BRAZIL",1992,258449,2320852,84445
"BRAZIL",1992,458709,990601,100060
"BRAZIL",1992,237646,3259110,95017
"BRAZIL",1992,135946,7652270,118916
"PERU",1992,254353,941284,78440
"BRAZIL",1993,59962,5273858,115317
"BRAZIL",1993,267369,5051403,80181
"BRAZIL",1995,295166,528323,69669
"ARGENTINA",1994,257895,7216967,111172
"ARGENTINA",1994,562415,3022739,88643
"CANADA",1992,438193,2686528,67870
"CANADA",1993,398246,2285191,80653
"ARGENTINA",1998,450642,3516504,95557
"UNITED STATES",1995,498922,1250505,115254
"PERU",1992,411104,1812932,60904
"BRAZIL",1993,413341,2853578,75259
"UNITED STATES",1996,498970,6920859,118137
"BRAZIL",1998,298368,1016564,81981
"PERU",1997,215126,4197755,62466
"PERU",1997,8956,4751892,111897
"UNITED STATES",1992,456492,5388308,86908
"ARGENTINA",1997,478764,2174939,104564
"CANADA",1995,371982,9448262,123238
"UNITED STATES",1995,389324,5817183,84798
"ARGENTINA",1997,416425,3295819,80484
"UNITED STATES",1997,354928,8833864,118974
"UNITED STATES",1997,390897,795152,119272
"PERU",1992,111115,327698,67566
"PERU",1992,69428,4561178,83845
"BRAZIL",1992,96864,2540073,111651
"BRAZIL",1992,302418,2585128,85224
"UNITED STATES",1994,151990,800460,122519
"UNITED STATES",1994,244517,2285786,87690
"PERU",1998,6743,7922051,98984
"PERU",1998,527418,4211866,86723
"PERU",1997,120160,542873,70809
"ARGENTINA",1994,141214,2241805,75312
"ARGENTINA",1994,211580,1302140,89494
"UNITED STATES",1994,82486,6755008,88108
"ARGENTINA",1997,486989,3129920,118557
"CANADA",1995,332845,546448,112669
"UNITED STATES",1993,514797,3587304,108706
"ARGENTINA",1992,326251,2973414,76634
"ARGENTINA",1992,198991,9129076,125399
"ARGENTINA",1992,30930,3930284,111655
"ARGENTINA",1998,205988,7492545,113638
"ARGENTINA",1998,149685,936727,104080
"CANADA",1996,270537,3542672,90451
"CANADA",1996,540821,3183678,111708
"CANADA",1993,27189,328156,66970
"BRAZIL",1995,26461,2855392,83247
"UNITED STATES",1997,415622,6504048,92256
"BRAZIL",1994,47170,1747253,67030
"BRAZIL",1994,174521,1094526,95731
"BRAZIL",1994,368675,5523914,104619
"ARGENTINA",1993,587280,1119785,82035
"ARGENTINA",1993,400203,4919079,66190
"BRAZIL",1996,337966,7192176,120237
"CANADA",1996,293048,2178875,62461
"CANADA",1996,317455,4099272,88346
"CANADA",1996,257546,6086289,90211
"PERU",1994,436390,3577219,79582
"UNITED STATES",1993,353549,7155296,96151
"CANADA",1995,503547,4515114,93031
"CANADA",1995,111836,665218,110869
"BRAZIL",1994,19606,4668336,91536
"BRAZIL",1994,91277,3931637,76096
"UNITED STATES",1996,297572,4765184,94173
"UNITED STATES",1993,200234,4899830,68053
"BRAZIL",1996,313303,2450931,78977
"BRAZIL",1993,249555,2327523,90272
"PERU",1995,565072,220587,68223
"CANADA",1997,526589,626837,96933
"PERU",1992,412542,2234142,87271
"PERU",1992,577071,2617554,68883
"CANADA",1996,535861,8831687,113810
"CANADA",1996,256675,469918,97899
"CANADA",1996,318353,1954159,82280
"ARGENTINA",1992,325623,619877,98916
"ARGENTINA",1992,177541,158616,97112
"UNITED STATES",1992,446180,4662302,67569
"UNITED STATES",1992,143219,1857973,75732
"BRAZIL",1997,319763,2757914,106965
"BRAZIL",1997,363553,3971838,96992
"BRAZIL",1997,426764,2225013,101444
"UNITED STATES",1997,143221,930465,75853
"UNITED STATES",1997,596708,2322623,108280
"ARGENTINA",1998,104904,748288,114534
"UNITED STATES",1995,270859,2689864,109790
"UNITED STATES",1993,277401,4727877,82703
"ARGENTINA",1992,258173,5263287,67869
"CANADA",1993,443457,2445150,84025
"ARGENTINA",1992,340093,1538722,67984
"ARGENTINA",1992,222555,3789890,88652
"ARGENTINA",1992,72420,6754629,83545
"BRAZIL",1992,418002,3046973,55198
"PERU",1997,221167,1534291,65289
"PERU",1997,232508,3042314,86429
"ARGENTINA",1998,558418,4650628,88583
"BRAZIL",1994,432459,4316215,83485
"BRAZIL",1994,486102,3682062,65284
"BRAZIL",1994,308748,4743171,105403
"UNITED STATES",1994,157088,555363,68704
"UNITED STATES",1994,162324,4574856,83179
"BRAZIL",1992,422761,3717697,101024
"BRAZIL",1992,125773,3550771,107926
"BRAZIL",1992,51742,6232963,101624
"BRAZIL",1992,211977,4567505,113337
"BRAZIL",1992,487592,7275499,94774
"PERU",1992,315345,511484,81619
"CANADA",1992,504098,517972,66124
"UNITED STATES",1998,258607,7364535,93935
"UNITED STATES",1995,159334,5991319,83599
"UNITED STATES",1996,581622,5826312,102216
"UNITED STATES",1996,306252,4680652,75494
"CANADA",1993,96933,8132725,115795
"ARGENTINA",1997,212414,891340,79584
"ARGENTINA",1997,33740,8285013,100424
"ARGENTINA",1997,59537,870980,89791
"CANADA",1996,529396,1539399,85522
"CANADA",1996,145241,4202146,77174
"CANADA",1995,364140,5319846,72247
"CANADA",1995,18483,2107825,84088
"CANADA",1995,433546,4127860,88771
"ARGENTINA",1996,19636,2156103,93337
"ARGENTINA",1996,17357,5989445,76461
"PERU",1996,125750,2777273,106545
"PERU",1996,353186,1164819,74350
"ARGENTINA",1993,472617,2069646,95375
"ARGENTINA",1992,597343,1797519,86419
"ARGENTINA",1992,194350,3358113,86661
"BRAZIL",1995,222965,4342285,113277
"PERU",1993,211889,6915340,108052
"CANADA",1998,272280,5702837,75136
"BRAZIL",1993,152430,965061,88945
"BRAZIL",1996,366480,4036286,92788
"CANADA",1996,219076,1683641,59703
"CANADA",1996,404285,1391434,71355
"CANADA",1995,323338,4621681,81679
"UNITED STATES",1997,24559,2643686,89013
"UNITED STATES",1997,64765,2324797,103785
"BRAZIL",1997,120975,195605,119758
"BRAZIL",1997,82726,7545707,102523
"ARGENTINA",1993,2359,2901105,75681
"PERU",1995,492787,1171082,106785
"ARGENTINA",1993,286259,4192723,74714
"UNITED STATES",1997,159102,4617694,69666
"UNITED STATES",1995,488079,2208793,64023
"UNITED STATES",1995,58640,3760001,95918
"UNITED STATES",1997,276613,5798860,95376
"ARGENTINA",1997,261191,3650106,69130
"UNITED STATES",1992,354584,1789318,98314
"UNITED STATES",1992,286488,3052152,88468
"PERU",1997,63968,5193108,115917
"PERU",1997,505561,997885,93992
"CANADA",1993,95754,318454,104985
"CANADA",1993,122258,5836659,76815
"PERU",1992,354320,1199772,82458
"UNITED STATES",1995,148867,4358581,114951
"ARGENTINA",1992,313949,8948997,117775
"PERU",1992,452722,1401723,100482
"PERU",1995,346650,7719712,101798
"CANADA",1995,306161,1085449,70029
"CANADA",1995,47310,5436608,75438
"CANADA",1995,20903,6000631,109434
"CANADA",1995,312758,8156028,106244
"CANADA",1992,553233,2392350,77172
"ARGENTINA",1996,428595,6420323,91414
"CANADA",1997,201394,6156941,77722
"CANADA",1997,219963,5844676,112977
"CANADA",1997,307057,3024001,63842
"PERU",1997,458340,3489884,77899
"BRAZIL",1996,368679,3180741,104859
"BRAZIL",1996,180520,5321729,96031
"CANADA",1997,278043,3063090,61261
"CANADA",1997,443682,448682,97539
"PERU",1997,134283,1807308,79036
"CANADA",1996,592979,7011478,124317
"CANADA",1994,15006,1624644,55260
"CANADA",1998,272515,5154187,89250
"UNITED STATES",1995,299910,3476018,114594
"UNITED STATES",1995,573532,7321125,96330
"PERU",1992,47785,5371618,103966
"UNITED STATES",1996,309196,233804,72310
"UNITED STATES",1996,56386,488626,80542
"BRAZIL",1996,146203,3833794,74952
"ARGENTINA",1997,320302,1036675,79337
"BRAZIL",1996,390270,4962228,81615
"UNITED STATES",1992,344377,2686370,85281
"UNITED STATES",1992,333621,158842,99276
"PERU",1993,383962,4603387,122757
"UNITED STATES",1995,45561,6643929,90393
"UNITED STATES",1997,41440,3050219,82886
"BRAZIL",1992,286837,8491705,109429
"BRAZIL",1992,91165,3965628,69369
"BRAZIL",1992,147371,1633962,85102
"PERU",1995,311225,689805,74172
"CANADA",1992,54664,4855980,97119
"ARGENTINA",1997,111345,6578249,81380
"ARGENTINA",1997,471968,6818889,116396
"CANADA",1995,434059,2780484,59581
"ARGENTINA",1997,456703,3380768,99580
"UNITED STATES",1998,450198,5345879,68890
"PERU",1996,493907,2052950,114052
"PERU",1996,3192,4685222,65711
"BRAZIL",1993,47585,4855213,91954
"BRAZIL",1993,557598,3849200,99334
"BRAZIL",1997,423024,86177,56820
"BRAZIL",1997,104652,1272307,99399
"PERU",1997,138741,3203532,106784
"PERU",1992,69701,7768755,100242
"PERU",1995,157866,2831921,115431
"CANADA",1993,268955,6195086,115436
"CANADA",1995,52185,3411540,68230
"BRAZIL",1998,221499,2983008,85228
"BRAZIL",1992,108141,1034226,68948
"UNITED STATES",1993,401989,7227249,113457
"UNITED STATES",1993,542990,7115395,121978
"ARGENTINA",1997,141051,5023430,65523
"PERU",1992,456183,569580,68349
"UNITED STATES",1995,297714,4792760,102702
"UNITED STATES",1995,270714,6504626,101082
"UNITED STATES",1995,583021,3880560,66240
"BRAZIL",1993,125015,798727,62400
"BRAZIL",1993,303854,4280463,111470
"ARGENTINA",1992,528367,4956247,83720
"UNITED STATES",1998,301668,3436139,100179
"PERU",1994,148152,1396974,72009
"PERU",1994,583986,7244860,124197
"ARGENTINA",1995,565781,3545779,110805
"ARGENTINA",1994,200585,3514858,89134
"CANADA",1992,99718,2421971,103062
"CANADA",1992,62038,792023,60001
"BRAZIL",1992,236556,671643,89552
"BRAZIL",1992,194952,6333263,122817
"CANADA",1994,35754,3893184,101385
"CANADA",1994,61657,5228239,97119
"CANADA",1998,266459,4639807,85526
"ARGENTINA",1995,135417,1006520,87144
"CANADA",1993,237842,2844168,106789
"PERU",1997,202978,536073,112857
"PERU",1997,474442,4769086,84985
"UNITED STATES",1995,529960,6616550,119396
"UNITED STATES",1995,35126,4220074,63667
"UNITED STATES",1995,546830,7002378,112608
"PERU",1997,357008,413216,63899
"UNITED STATES",1995,344036,602651,64801
"UNITED STATES",1995,596741,6367699,110263
"PERU",1996,563295,5234772,81496
"PERU",1996,487045,1517069,61921
"PERU",1996,551718,6937184,106181
"PERU",1995,167547,5005074,96872
"PERU",1995,496429,3631919,85524
"ARGENTINA",1994,198264,132139,81735
"CANADA",1993,356702,6310179,105521
"UNITED STATES",1993,568217,1418849,77111
"BRAZIL",1994,241947,3298071,113335
"ARGENTINA",1997,451666,2402195,97058
"ARGENTINA",1997,370076,2262322,68763
"ARGENTINA",1992,242479,3518113,85287
"ARGENTINA",1992,544437,2222115,88884
"BRAZIL",1993,333381,6223228,84862
"CANADA",1994,165346,136899,84680
"PERU",1996,112388,4870521,84022
"CANADA",1994,126327,2231624,81199
"CANADA",1995,288828,2543534,109008
"ARGENTINA",1998,138980,2572180,121138
"BRAZIL",1998,439957,6999671,113815
"UNITED STATES",1992,291572,3908900,93813
"UNITED STATES",1992,249869,5751203,109131
"UNITED STATES",1992,146994,7000595,122459
"UNITED STATES",1992,315974,3554068,119397
"PERU",1993,197295,3202267,83537
"BRAZIL",1995,266550,285109,90992
"BRAZIL",1995,302332,1365009,80059
"BRAZIL",1995,493682,829451,100539
"ARGENTINA",1998,575881,1301311,117411
"ARGENTINA",1998,582156,3293425,74287
"BRAZIL",1998,187972,6064551,123598
"ARGENTINA",1992,358818,1940611,112608
"ARGENTINA",1994,36789,7779816,103546
"UNITED STATES",1994,260054,4623008,60842
"UNITED STATES",1994,318654,1655913,100358
"PERU",1997,280663,4635093,98619
"CANADA",1997,100044,4557234,62642
"CANADA",1997,237643,1408341,94837
"BRAZIL",1998,457003,2375950,57598
"BRAZIL",1992,380411,885891,89484
"ARGENTINA",1995,14667,1486760,94899
"ARGENTINA",1995,493859,3920588,111169
"ARGENTINA",1995,367702,6795609,106181
"BRAZIL",1992,40730,5872615,100243
"BRAZIL",1992,82003,3608055,59100
"BRAZIL",1996,435013,4035593,56879
"ARGENTINA",1995,37161,3131952,65889
"ARGENTINA",1995,559506,4320724,93928
"PERU",1992,360194,245819,75250
"PERU",1992,205681,6822681,95200
"CANADA",1993,273580,4478942,93214
"PERU",1996,55126,3658510,64867
"PERU",1996,108618,6808989,97596
"ARGENTINA",1998,183272,5594554,81316
"PERU",1992,525956,6401633,118915
"PERU",1992,186109,1539288,71706
"PERU",1997,252946,736784,113935
"PERU",1997,559534,6625814,95610
"PERU",1996,271223,5107636,71652
"PERU",1996,522557,4847577,94771
"PERU",1996,534752,1511573,107203
"CANADA",1994,203185,4387501,65290
"CANADA",1993,157457,2704807,90867
"BRAZIL",1995,252120,514612,64326
"PERU",1994,430915,4203091,110753
"PERU",1994,380002,787688,64919
"CANADA",1997,50843,3374213,107630
"CANADA",1997,280225,3399897,72312
"PERU",1996,305397,6450948,84142
"PERU",1996,395504,2887079,95969
"ARGENTINA",1998,310032,1187902,62521
"CANADA",1992,305084,2218435,65344
"CANADA",1992,565020,2395680,65100
"BRAZIL",1995,396412,5617281,90504
"UNITED STATES",1992,460426,1676157,83184
"CANADA",1994,196221,5607405,79033
"CANADA",1994,276963,6603589,116397
"CANADA",1994,381155,4548995,74168
"ARGENTINA",1996,111131,3323598,68527
"PERU",1997,505655,3288047,99637
"PERU",1997,180638,7905698,103117
"UNITED STATES",1997,63287,1997947,75016
"CANADA",1997,293531,5965446,91471
"PERU",1995,490219,1958887,72551
"CANADA",1996,251909,7184896,111653
"ARGENTINA",1994,479177,4021089,69369
"PERU",1996,412191,4401648,66190
"PERU",1996,586,7284242,89194
"ARGENTINA",1998,303499,3421146,90148
"CANADA",1998,508868,2852796,112610
"CANADA",1998,487095,530214,64924
"CANADA",1998,270826,6612260,107808
"CANADA",1994,90992,5413562,118979
"CANADA",1994,497035,3904093,61920
"CANADA",1994,453376,3553352,79761
"ARGENTINA",1995,573677,5199430,105039
"UNITED STATES",1994,161709,6092978,106242
"CANADA",1997,338074,5059873,66723
"CANADA",1995,519747,2275535,106003
"CANADA",1995,573644,4165228,103057
"CANADA",1995,432747,2712747,100783
"UNITED STATES",1993,378352,2803466,85820
"CANADA",1993,593803,8194089,113806
"CANADA",1993,235418,4069673,81204
"BRAZIL",1998,410748,1983829,99523
"BRAZIL",1998,261316,4483323,76638
"BRAZIL",1996,25046,2427600,58262
"CANADA",1997,241791,5596879,103966
"UNITED STATES",1997,509978,1663914,119277
"BRAZIL",1997,553261,2862414,78854
"PERU",1996,30901,1874033,109914
"UNITED STATES",1995,448500,5449181,86908
"UNITED STATES",1995,131512,2756708,92610
"UNITED STATES",1995,78213,4621894,71472
"ARGENTINA",1995,344825,7359572,112188
"UNITED STATES",1998,516552,1032092,94111
"UNITED STATES",1993,42569,5825552,90693
"CANADA",1995,415553,6073840,88111
"BRAZIL",1992,537241,5636950,76693
"BRAZIL",1992,399946,3314406,122755
"CANADA",1997,309966,4801558,118557
"CANADA",1997,396154,3375378,75008
"CANADA",1997,553937,394200,119454
"CANADA",1997,408114,192152,61325
"PERU",1994,473369,2687364,80540
"CANADA",1996,347469,7281992,90987
"CANADA",1992,69338,1648543,78439
"CANADA",1992,160613,2861873,100416
"CANADA",1992,16524,3632991,86431
"PERU",1996,469767,3334540,104204
"PERU",1996,560624,3032280,101076
"BRAZIL",1994,490214,1372776,72251
"CANADA",1997,466569,6639674,92132
"CANADA",1997,96255,5285280,75075
"BRAZIL",1993,125310,1775962,80118
"CANADA",1997,529961,8600860,119456
"ARGENTINA",1992,573514,288923,95249
"ARGENTINA",1992,289648,3045991,98257
"ARGENTINA",1992,307521,139094,91710
"ARGENTINA",1997,330525,849308,93330
"CANADA",1994,52600,5868828,93156
"CANADA",1994,242969,7290265,114717
"UNITED STATES",1992,370395,5934789,87922
"BRAZIL",1994,245370,5382453,78921
"BRAZIL",1997,66415,3635871,82884
"BRAZIL",1997,518611,4595443,97775
"BRAZIL",1997,143464,2267219,90447
"PERU",1994,480730,3079278,102642
"PERU",1994,362995,3393609,123478
"PERU",1994,382338,3038064,85219
"CANADA",1995,332123,3545032,69306
"CANADA",1995,41154,520196,65709
"ARGENTINA",1994,322158,5435724,70808
"PERU",1992,362380,2711655,86542
"CANADA",1995,177693,2980071,106241
"PERU",1992,208687,4349796,95740
"ARGENTINA",1992,541083,2747202,67443
"ARGENTINA",1992,315509,1843108,91469
"ARGENTINA",1992,557319,4990427,82577
"ARGENTINA",1994,35559,4624137,89673
"ARGENTINA",1994,104484,2738803,89308
"BRAZIL",1993,454174,3206202,67689
"UNITED STATES",1995,558727,339283,107142
