"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1997,244039,259096,2836055,63304
1998,254062,502905,1228674,114472
1996,51043,444903,5155585,110872
1992,46285,404087,1236842,59463
1992,46285,56341,5355419,77840
1992,46285,94199,1570238,71591
1994,280672,225490,3776500,84928
1992,32939,395686,8373849,106900
1992,32939,100868,3229390,112131
1992,32939,29007,1231776,56160
1995,93010,238986,7576681,115498
1994,208603,390830,1943869,115249
1997,176716,21091,961485,60725
1994,249173,453800,2406186,105226
1993,144916,400766,1741743,100004
1995,176152,53366,1646561,79161
1996,227507,130801,6303223,109908
1996,203374,569091,1044063,69604
1996,203374,74839,7643479,108829
1996,178564,535017,3619897,63119
1992,195964,274974,8045306,116937
1996,266956,597500,5199797,95848
1994,287104,513232,3294825,74712
1994,287104,275407,4333792,82943
1994,131422,117242,3297949,75554
1995,153431,442189,113116,67869
1994,206809,84043,1386504,61622
1994,206809,95569,5945328,93873
1998,21064,517518,6320076,92129
1996,7154,480974,4105395,117297
1997,203914,54631,7135335,95137
1998,260693,595489,6055806,95067
1998,260693,542767,2497441,108584
1997,218281,226541,2937995,88051
1996,239530,96977,7159589,118438
1996,239530,421226,220262,68832
1996,239530,511183,3151388,71649
1997,297980,495001,1972040,59758
1996,243815,213953,7019694,112016
1996,243815,95818,4824734,108828
1996,243815,247996,9719900,116638
1994,92884,462426,2154796,83304
1997,34316,84680,3068005,99880
1994,134374,260627,3581648,95256
1997,222304,311766,344883,106665
1994,284539,95219,5888918,72852
1994,284539,140969,7879043,120597
1998,201517,569261,2103109,79814
1998,201517,567582,3002199,98973
1992,250519,149742,1702153,107504
1998,270727,523837,2394862,111648
1997,286000,47036,2479201,58981
1996,181489,522415,4779321,86243
1996,181489,426005,3768607,55858
1993,161087,597103,4560304,72004
1995,180277,48093,1110843,62465
1995,180277,472690,448920,99760
1995,180277,499861,4354365,111650
1992,127972,427528,4657600,87330
1995,112673,27202,2935920,67752
1998,42952,69242,237403,72674
1996,103300,393835,7796290,115729
1997,100024,64922,4109711,113215
1994,200504,347596,2292794,98614
1992,262156,105995,3907933,120059
1998,244516,59930,2078923,113395
1998,244516,527510,4477170,92249
1994,17501,42441,949039,83006
1992,129818,342556,6822568,95912
1992,380,209155,909839,63848
1996,81913,157288,3960504,80716
1996,81913,535116,5640341,69065
1996,81913,242580,2363028,91354
1998,279356,125126,2596926,69067
1993,124328,223625,3089476,92916
1993,124328,57646,3131908,96218
1993,30122,325204,5428103,73751
1992,143902,471912,8411568,113033
1992,143902,118144,1176085,69728
1998,259147,428520,5657841,86910
1994,85007,79971,4487231,117058
1997,74534,417662,7582272,94778
1997,74534,244742,4967419,101203
1997,117604,324757,6984420,106904
1997,230039,522303,4723297,79516
1995,247645,405555,4437090,87631
1996,250753,146351,4778937,83841
1993,269117,327901,4664056,115733
1993,269117,374851,192584,115550
1994,130159,363161,3682243,73449
1996,250939,547124,5049783,70266
1996,22411,115,3800571,60906
1995,242710,197010,4627301,66420
1993,173761,3177,1888137,64810
1998,72872,519693,5857331,102760
1996,145952,266301,3097256,76037
1996,145952,310458,3242315,88106
1996,145952,256391,2107302,80842
1994,255487,113357,2954474,82221
1996,52807,153826,8570099,112789
1996,52807,540513,1342215,93209
1994,118432,243257,5131026,72014
1994,118432,7003,1946490,54600
1995,65287,276128,1606480,66246
1996,28870,484354,2312634,80299
1996,28870,326157,111215,70988
1996,28870,109603,3063940,96756
1993,108622,589420,2928236,90564
1993,108622,484399,125886,83002
1997,105676,469224,453416,71592
1996,236627,497702,2524024,101980
1996,173216,439141,4562426,64807
1998,181226,452234,2291757,71172
1993,264868,380934,8599678,120895
1995,77749,257018,1973400,58500
1995,77749,284939,1050460,115435
1995,77749,368314,5971536,82938
1998,39394,37598,2917621,92135
1995,291397,294501,2153505,89729
1995,297586,118451,1454755,88167
1995,297586,32046,3456393,58682
1992,58807,338915,6934391,117234
1998,139033,292424,4487186,84984
1996,21433,257058,1507334,60902
1996,190856,440260,1176235,72014
1993,263131,325036,197349,63661
1992,110027,87889,3586717,112612
1992,110027,534093,4197208,67624
1996,134363,252366,1611023,79101
1993,137900,190955,793828,122757
1994,291014,82010,3109951,59520
1997,79606,92536,2531245,91711
1992,249386,470614,728911,95075
1994,243577,248069,1242835,61023
1994,243577,520156,782126,70567
1994,243577,246336,4951037,76939
1994,198316,315567,142429,94953
1994,198316,320131,1240907,69067
1993,282004,260964,5659353,115497
1993,282004,12545,7141946,87452
1997,200380,553498,7447056,93088
1998,277739,583059,4183255,68521
1998,277739,259328,5092598,77238
1993,256556,276236,3339666,72733
1992,281240,262450,274013,84746
1998,94880,409165,751898,64448
1993,190373,403114,3972753,61025
1993,190373,535915,7339248,117053
1994,86206,585458,283991,92605
1994,153380,400124,2654467,61446
1993,250568,46787,3129472,104026
1994,181967,7149,4213998,63368
1997,109123,328830,6134106,111529
1997,109123,200001,3276576,66060
1997,109123,210006,2656371,54959
1993,100039,117424,6558461,86485
1993,100039,141838,8301329,112789
1993,100039,12526,1366594,86311
1997,163273,425750,315037,100543
1993,28258,519908,4788853,115672
1992,148142,570837,5982892,114468
1992,148142,484350,121424,80059
1995,112663,182069,4189858,69063
1995,112663,27647,1360488,94478
1994,55114,166699,5311195,105941
1994,55114,201829,2414479,103848
1994,168104,279604,3879795,95015
1994,168104,204058,3601877,57722
1998,217333,585564,1633044,98972
1993,250987,446801,7802089,104866
1993,250987,285223,1147799,72492
1994,36262,358651,1285649,102578
1996,155003,342544,2062489,95191
1996,155003,391825,191681,115008
1995,230518,468936,3291684,114294
1992,60184,162784,2160732,110806
1992,60184,48518,3449231,87990
1998,178969,434293,5652805,73636
1998,178969,159688,4764175,104860
1996,108017,12878,6361170,107452
1995,109490,373535,144766,96511
1992,189434,93140,3886670,67988
1992,189434,300980,7844641,118858
1994,183821,143900,4202711,116634
1995,113326,1020,3978806,55261
1995,27943,145267,3182230,78735
1997,234712,153744,1977514,107864
1995,87982,285027,4080424,60720
1998,4988,512530,7249797,92550
1998,4988,258865,342883,109431
1995,209012,545015,1267748,63599
1998,164303,298764,4426265,105765
1998,164303,512808,5828316,109246
1993,97360,338136,460255,70447
1994,117137,82822,5955906,108289
1994,117137,191958,7174825,122997
1996,114092,60742,1760633,102164
1995,242161,459554,1598287,90811
1995,242161,490357,2352438,80839
1994,188948,558265,1667282,79394
1994,86461,579618,6871844,101855
1994,86461,24425,5073819,80965
1996,166642,6466,1614012,82347
1996,262339,241534,2744467,88531
1996,262339,163098,3239441,69665
1995,15896,81811,1043415,107568
1995,15896,410027,2108250,56220
1995,94583,588770,5855062,111525
1997,241726,227177,2875232,66249
1993,63746,1423,1442293,79465
1996,192272,592553,6368201,98731
1992,205177,263990,6057338,117238
1992,181660,423384,2886650,78441
1993,41413,547079,427899,67563
1992,8833,246170,410746,66969
1992,8833,398038,3373979,68161
1992,234805,25092,2093171,61025
1994,9199,330040,2202121,64201
1994,9199,566585,7141345,99093
1994,99569,541882,8126384,115431
1997,40814,48838,3089429,107209
1997,147442,404386,2880083,77421
1996,24430,84284,5707260,76096
1995,164194,388104,3422490,71525
1994,139177,519954,8172070,118435
1997,284369,311206,5181577,73031
1997,284369,315673,6454058,101319
1996,80203,419575,2809754,89673
1996,52514,258739,8318828,101863
1996,52514,409031,87420,56400
1996,52514,373186,453301,75550
1994,150466,210361,3107179,76281
1996,181592,366844,9267525,114649
1996,181592,557042,549510,65941
1992,149848,192992,7637318,125099
1992,149848,2977,6715252,112798
1992,149848,220859,5917968,106790
1996,266224,164579,1288558,98614
1996,286846,127056,4990694,64983
1994,6736,531706,3393689,104260
1996,89351,520483,2856574,90207
1996,69253,408937,4784598,110754
1997,207740,70024,1813092,59641
1992,257321,247605,1998183,93155
1992,257321,483693,7394114,100600
1992,257321,414053,4254932,58021
1993,258505,153925,6391911,118735
1997,284848,548972,8827509,121257
1998,38002,577753,6997050,109843
1997,111454,333835,4440316,112129
1996,278479,575563,5028679,98312
1993,204331,513547,4238372,93631
1995,89728,440874,3658737,108891
1995,89728,356893,1228424,116992
1992,232423,590226,726542,78972
1998,15425,305291,6159922,77776
1998,135223,125575,1824649,96034
1992,245972,420274,1977678,71655
1996,50849,166211,2329631,76632
1996,50849,508185,5788019,71589
1996,192955,498859,8174452,111469
1997,272297,198091,5651744,71345
1998,292894,534083,107237,67023
1998,245929,368490,6377300,93508
1995,211666,127487,5724734,90868
1993,50524,52908,6364278,111654
1993,132605,230754,3467194,101084
1993,132605,479831,1613431,108648
1992,276367,338997,6382797,122158
1992,276367,506040,3483246,62761
1993,299407,314825,3723775,110388
1993,299407,470367,5318601,80240
1992,271517,44575,1326584,91174
1996,88670,570093,1977219,69784
1997,102346,54810,4496735,105888
1997,47711,162298,4040061,81617
1998,89096,165248,252142,78794
1993,9457,116873,859890,113392
1993,9457,421299,1708378,73216
1993,9457,9735,6355236,98683
1996,298969,508126,1616092,68046
1993,40927,371370,4994312,86481
1993,40927,411715,305817,97601
1993,40927,485408,1621894,83602
1997,91600,599953,2802249,123175
1997,91600,444033,3446891,58620
1997,233120,3517,545475,85230
1997,233120,107297,712142,78257
1993,36671,221345,3690085,75979
1993,117644,385625,2227214,102636
1996,226429,548672,6937660,103239
1996,72703,433413,538556,80783
1994,2252,74128,2314452,66127
1997,211348,227650,2757714,94658
1993,38998,499024,2301750,61380
1992,222992,43159,1212365,66129
1992,222992,505535,2149011,92430
1995,219655,43869,4307355,108771
1997,230738,383023,2322621,66360
1992,210118,199580,5525818,100774
1992,210118,330092,2800711,67324
1996,217262,470645,2423430,96937
1996,217262,320676,7414404,101799
1996,217262,28101,2881480,61746
1998,277717,236570,1120880,90393
1994,174340,404402,4175190,78382
1996,12958,229326,4338351,75318
1998,284120,481478,5837800,87567
1998,284120,149319,1505141,82098
1994,31445,552542,3482431,95671
1994,31445,372038,399607,66601
1993,74195,421327,1835001,74898
1998,187633,465820,3860899,107148
1992,241646,108009,3478140,61020
1992,241646,555113,1272050,70085
1992,241646,31624,1736071,93337
1997,93092,410106,3378466,60964
1997,93092,170732,1712593,108163
1997,93092,279487,2613249,87988
1998,147509,435746,3825913,100903
1998,147509,577068,4194281,68702
1998,147509,410427,3338150,80244
1993,282226,188879,9162402,118072
1995,59497,219845,2347223,105889
1993,74428,348518,2851030,93990
1993,74428,49124,592362,64387
1998,244321,334522,5011962,93390
1993,175949,395259,4692441,81254
1995,72034,312176,698638,71289
1995,72034,12639,2709145,93097
1994,227431,137675,643963,102760
1995,57934,399122,1703448,73266
1995,189466,231870,6675891,108111
1995,189466,34233,4117987,70033
1995,16714,238109,3819784,62825
1995,102440,160150,599024,72609
1995,102440,464358,5105516,79339
1993,274013,590281,902289,82275
1993,19990,490265,4531416,75314
1993,19990,4975,5583510,112798
1998,261361,204483,6393461,83248
1994,106666,337525,5521910,93750
1996,222127,248261,4385949,72555
1996,222127,110933,8862376,116635
1996,222127,281188,2357046,70150
1994,188578,353398,4724241,87082
1997,127118,222007,261975,55739
1997,127118,316668,3072801,101079
1994,166283,34358,1395738,77541
1994,166283,566046,4225676,66721
1998,110660,423939,922140,111774
1998,110660,126526,5325143,93151
1997,31496,548713,1761690,105701
1993,37354,175500,4431881,94530
1996,90598,532982,7656848,120897
1994,161186,499212,5450355,72671
1995,46337,216124,2105182,62406
1995,46337,593109,2077194,72124
1995,46337,135120,1865518,69307
1998,280717,572023,689850,65700
1998,280717,189887,4882893,118612
1998,280717,568546,3777976,96871
1995,202189,536656,8124624,101557
1996,53479,539870,8170338,114591
1996,53479,381749,5618510,109843
1996,53479,244388,3554763,79942
1996,53479,425667,5252526,95558
1995,14723,382046,4981380,67681
1995,14723,89426,1711242,84925
1995,14723,581345,559117,85579
1998,240626,349260,843157,78555
1998,240626,205326,1680738,73878
1995,193444,402543,1882067,86731
1995,193444,291518,6101399,90570
1996,216926,95647,2365401,98558
1992,267016,12483,5170253,83728
1993,20009,60495,4737619,87329
1996,182288,247741,2305116,101323
1996,182288,470803,2433626,106426
1992,116087,506878,6625247,113091
1992,116087,127435,6525362,87745
1992,116087,386672,5064940,105519
1994,170035,308047,1519243,63301
1996,37903,111081,2566388,65524
1992,55318,434268,3726944,72134
1992,55318,185605,5031225,101436
1997,10057,382275,3291355,81435
1997,10057,95063,1708766,63483
1997,10057,521677,4151500,101919
1997,258632,472193,1048653,69910
1995,125587,428120,298708,62886
1996,213391,236191,1640046,67630
1996,213391,27532,5490751,87571
1998,18755,452867,6387638,109190
1997,250321,107115,3534646,67326
1996,13702,347128,349007,70506
1996,172621,536103,112768,68344
1992,236044,108761,6602974,106185
1992,236044,144755,2814809,107985
1996,278051,387224,1993039,78672
1992,94324,373493,3806546,93988
1995,93676,354680,7235308,104080
1993,4015,434792,1381416,103606
1993,257443,504082,2834616,65163
1993,257443,93200,1286269,71592
1992,225145,410038,170641,56880
1994,104497,343744,1226382,107263
1994,197110,533878,3338090,114711
1998,60056,21310,5029901,73878
1998,60056,543262,5398472,78314
1998,36305,209928,7520727,110274
1994,273541,32335,1026537,76039
1995,156667,94357,135135,81081
1992,129259,380031,2744219,66661
1994,256465,433975,572685,114537
1994,256465,210894,6786348,108292
1995,245833,264563,1826949,91653
1995,245833,495131,2486450,67566
1995,245833,143203,863616,74772
1997,85825,429228,1353924,69432
1993,35107,488196,2500967,71050
1997,119551,213323,697278,74178
1994,191977,60884,2715663,110692
1993,113089,30317,1935825,74838
1997,35257,382027,1158915,66540
1992,54313,58261,5795142,73155
1992,209377,488035,3609179,61380
1997,292115,478458,284413,86185
1997,76561,439343,3462264,76939
1992,38794,558416,3880594,88463
1998,91153,47150,1737885,65829
1994,141022,361312,1112373,82398
1997,149039,192818,5923511,114648
1997,168079,208011,3714598,55140
1998,188698,286666,793272,99159
1993,135298,119957,1917641,118617
1994,230224,264702,3300046,100001
1997,246836,485353,1907120,80299
1998,161239,102266,834515,76095
1998,161239,90440,4205493,85826
1993,15499,436286,363011,73335
1996,75548,504231,3235014,74112
1992,129049,36426,1079036,81745
1992,185414,489131,4237376,67206
1992,136640,344831,181954,112549
1992,136640,299230,671154,73753
1993,4003,371323,6558834,83658
1993,54008,452479,5785920,85887
1996,277553,324173,337599,71829
1996,277553,366950,3120206,121016
1997,131893,575038,1199824,66780
1994,292004,363087,3829733,69004
1993,87601,38096,2554202,62045
1993,87601,66042,1760037,60482
1997,231710,426236,3416897,69732
1998,86839,595180,1797975,76509
1993,245458,75165,4822876,68409
1997,154810,164057,3551486,67263
1993,265558,586072,1917730,69483
1998,122903,430730,657641,99642
1997,129965,349971,1455091,121257
1992,179638,453990,1574615,116638
1997,262732,415109,3774758,61444
1997,22652,415071,4782342,59163
1997,296437,578488,1409814,93987
1997,296437,240712,6916549,99162
1997,296437,473057,1258696,61801
1995,134855,452227,471680,70752
1992,297233,288063,3156303,63063
1992,193150,184455,762027,92367
1994,248936,22972,187602,113698
1995,181553,321966,560601,119277
1994,57122,68565,4269431,92013
1994,57122,356042,5165133,65881
1996,45125,470488,2660231,87507
1997,8788,280760,3102016,104445
1995,81184,308620,3633428,97716
1994,41749,208166,1237420,64449
1992,256405,466388,4290612,81261
1992,256405,172725,165390,107863
1992,256405,591365,6230222,87380
1998,120388,450361,635999,78680
1996,159298,560379,3881926,86361
1996,159298,84301,2591164,77118
1998,94730,304681,834406,101140
1993,13838,220202,201994,67331
1993,13838,127554,5559148,94893
1993,99103,282585,6778172,94054
1995,261082,470804,2284141,106486
1996,199634,42041,373555,58982
1996,199634,239254,2792181,71594
1996,199634,79701,4117715,100842
1994,246292,232796,6050730,103726
1992,109393,436112,1493528,62885
1992,109393,152347,3089742,83960
1995,138499,129637,1649963,99997
1997,43976,245698,1331380,98620
1997,43976,245337,3033969,76939
1996,47686,139699,2807984,104321
1994,132968,568419,2351563,89243
