"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1995,7333,114909,7118430,115434
1996,29510,176970,577245,122818
1998,13708,11777,2406497,101326
1992,17143,84107,3938871,65466
1992,17143,173673,8127255,104800
1993,544,91128,5595600,67147
1993,544,86438,2487054,85465
1998,25166,190361,1452811,87081
1998,25166,90567,1593383,93453
1992,10046,117185,3729162,72130
1997,17888,169280,4391906,80956
1994,8183,138873,7655127,114712
1994,29066,18013,4561949,55860
1994,29066,66675,5910012,98500
1995,8467,33564,6181927,89853
1996,6188,126090,3642917,66965
1994,18353,67046,709128,60782
1994,19597,19685,295261,96280
1995,2311,116009,1037300,61500
1995,23599,164094,1042281,69485
1993,25724,87297,1271447,77057
1997,6757,50680,2348179,97840
1997,6757,165789,7244770,111286
1998,13955,104587,6862892,95494
1995,26155,64161,3825544,67509
1995,26155,3502,2774457,84330
1995,26155,42943,179164,113156
1995,26155,182453,4617098,92127
1993,19423,86632,1053728,97117
1995,14836,148679,6675716,103660
1995,14836,38241,4918610,70754
1995,14836,113949,4188913,117776
1997,25079,66970,1328761,116218
1992,14590,178283,6142095,81676
1992,14590,198481,4975362,94768
1992,14590,54022,998468,58561
1994,26890,99006,2412000,60300
1993,24076,6660,5417510,93999
1993,24076,9697,6770591,96401
1997,10172,43065,4840704,60483
1996,940,106109,3389904,66906
1996,940,166690,6071120,105401
1997,10249,145045,1765864,65402
1992,29963,10712,2731020,97362
1992,28319,55941,4097390,113816
1992,28319,185431,2115419,90985
1995,3875,114746,1324076,105644
1997,4456,115904,1804706,115194
1992,9658,192115,3742041,72426
1992,9658,160011,5089439,64260
1997,12352,15966,4911915,112917
1994,28676,30717,4801426,98862
1994,9017,171714,2078566,107142
1994,9017,33012,1905140,56700
1996,1655,113298,2835008,78677
1994,18880,183034,5254509,67021
1995,5987,147610,787364,99456
1995,5987,31064,3247875,59703
1995,19157,141157,2372337,71889
1997,10477,48661,4668014,96579
1997,10477,48037,482664,59101
1994,10789,30417,660230,80844
1994,10789,11715,1464039,97602
1994,10789,53317,3352348,76218
1994,1451,158919,9296177,118674
1994,1451,109338,6337840,80839
1995,19438,194041,2043072,68102
1994,10969,91791,4449843,106967
1994,10969,124312,267262,80178
1992,25762,191851,6323976,116571
1995,18442,105860,6246899,111951
1993,25930,15368,369607,77001
1993,7024,51595,1781671,92795
1997,4484,29614,5822496,92616
1997,4484,117379,256932,83782
1994,4540,68024,198404,59521
1994,4540,65344,3464513,78560
1996,3955,24951,6657746,112557
1994,22936,17829,1161635,104809
1995,16012,52368,5305206,79221
1994,15682,79998,6835933,118679
1994,15682,116547,5322290,93812
1995,16984,120764,1149385,107085
1997,3266,91073,2711250,63844
1997,3266,48018,2689371,57960
1992,7909,185011,4134149,65760
1995,6568,127868,4360478,113751
1993,26479,198066,1377082,69843
1992,562,61332,2793592,77599
1994,8728,158289,653430,80836
1994,8728,182632,6352704,102877
1994,23209,121026,4523126,62821
1993,6724,2670,6850550,94360
1997,17908,166893,1442479,117593
1993,7807,169060,1591974,67743
1993,7807,56800,2972505,105408
1994,21017,194731,2147058,109543
1994,21017,193821,8367763,114889
1993,29497,121622,7248364,98617
1993,29497,96453,4544025,86967
1995,25834,117093,4591332,66605
1995,13888,162002,3942120,63840
1994,16688,125129,4778056,69247
1996,11554,172906,8271802,118734
1996,11554,3353,4726388,75381
1992,27058,87080,3398649,64024
1992,27058,152030,2855477,64921
1992,22393,77533,3534640,90631
1996,23758,162074,3971700,68164
1994,17932,119389,1126704,84502
1996,10495,170308,5198947,82698
1996,10495,149829,5952101,112729
1996,10495,9302,2289357,72678
1996,28489,133215,2089503,74892
1995,28012,141740,3811141,106904
1995,28012,21166,4337768,65229
1995,28012,143931,3128289,118495
1996,3833,168466,5385954,92067
1997,10537,174020,1841235,65641
1992,4621,109564,4343025,94413
1995,13840,113467,984505,88827
1995,13840,89958,1889511,116877
1996,23767,167897,6602030,117893
1992,2524,108849,845317,111470
1995,29743,28274,973838,72136
1996,17339,5722,1875133,97663
1996,17339,166300,2735332,81978
1996,17339,44007,547776,57060
1994,15292,186454,716309,92427
1998,961,78939,1940945,115075
1996,9884,71763,3351556,104085
1994,8317,116489,6571420,90328
1998,4781,61219,3434411,70812
1992,2666,96110,3824928,66366
1992,2666,110490,6617160,90029
1997,6970,186834,372641,115249
1997,6970,80562,4683212,92553
1992,2801,23770,5928195,101626
1992,21523,167652,4170151,103179
1992,21523,9155,730006,63849
1997,14747,139142,1847302,70868
1997,14747,145125,5733588,70207
1998,6967,194500,7041312,95670
1995,16342,133775,6837150,108526
1995,16342,143724,1909137,106063
1995,16342,165269,5070188,80055
1993,24925,99245,578571,74654
1997,21827,193239,4132577,79933
1994,29443,169159,1842225,73689
1995,4741,23525,2607336,86911
1995,4741,179394,4692747,88403
1994,22624,33940,348552,112436
1994,1327,165334,5919165,83959
1995,25393,156834,550231,113449
1995,25393,167655,3509038,103359
1995,25393,177327,5813884,84259
1997,11710,25289,4164980,72856
1997,11710,122904,1109894,115614
1994,10603,38117,1804238,63306
1998,23938,117275,767608,77536
1995,19744,32552,558190,89073
1995,19744,90763,859342,105225
1994,5143,133269,1289237,78135
1994,14707,106595,6835586,96095
1995,6773,29011,4466927,56400
1998,25265,64005,3007776,58140
1996,26734,14009,876850,55380
1996,26734,44284,5424084,73696
1997,22177,147582,7587324,97774
1997,22177,51788,661116,104386
1997,23812,127051,4915908,64683
1998,3568,194922,3811978,121015
1998,3568,50169,4542670,67149
1998,3568,16197,2945500,66791
1993,15277,25554,4833689,88773
1993,15277,76736,2182018,102763
1995,18088,13423,1615731,80185
1994,15016,65275,2701308,74416
1994,15016,73571,2625769,92674
1996,14728,121210,1273071,73872
1997,20185,15419,784633,80064
1993,16891,179379,3791762,87502
1993,16891,15746,2210114,99704
1995,19762,126214,1026893,74412
1993,19003,20467,4000047,83247
1994,24665,156179,1136356,74110
1992,15871,162548,5524152,96632
1997,14860,34609,1264208,92616
1997,14860,72326,4206556,77899
1997,14860,175068,2880511,68583
1992,14726,171168,1648082,74349
1994,17356,15902,6255393,109074
1994,17356,90115,1750494,66306
1997,14800,89492,5173363,88889
1997,793,139004,2941260,62580
1992,8404,103157,2436315,69609
1992,8404,95256,1351350,75075
1997,4943,161513,289709,94470
1997,26518,87649,7855872,98198
1996,27064,81929,8702329,114655
1996,10753,14682,6706056,95800
1998,10345,112738,644268,105043
1995,26050,38509,2501280,86850
1996,229,83210,3701337,71592
1996,229,71205,4308420,70572
1995,27965,54258,1654721,72735
1996,343,106711,1597470,103062
1996,343,79822,3354988,108109
1994,8266,29663,1304388,95559
1994,14839,97968,1307363,117957
1995,24026,172637,1805369,102577
1997,8536,98635,5861464,98017
1994,10328,146526,6722523,94351
1994,10328,61297,4590241,75497
1993,22937,46017,1637117,57780
1996,4906,53657,148179,96639
1995,25147,138497,866016,92129
1996,3052,108090,909218,65885
1993,3907,62700,2903074,99762
1996,8474,24012,1362830,56160
1996,9115,44952,3490388,113817
1996,9115,105722,5971000,103663
1996,8890,125315,3283759,80418
1996,1168,74665,3541665,98379
1996,1168,45158,3143977,66189
1998,19816,25813,2719498,104328
1993,17491,120300,5286481,79218
1994,4378,20506,3560544,85590
1992,27731,138740,3585939,106724
1997,23878,170725,1307284,107743
1992,6760,26212,3790239,68292
1996,913,167065,105281,67923
1993,20929,38586,1330958,91474
1995,14452,8700,4245359,96522
1994,8644,90145,4560992,68108
1994,8644,66285,5822205,75076
1997,9514,72670,154410,98560
1992,1604,16114,3569331,61806
1992,1604,112591,2042973,96215
1998,4519,132718,3744768,105042
1998,4519,183227,5633946,78613
1992,19153,111312,2114649,79398
1992,19153,20323,365536,74599
1992,19153,9392,5268026,78083
1996,3880,34047,4057581,58862
1997,2425,62633,2549816,95737
1993,6271,134992,7114734,121619
1994,18115,66597,7817950,93815
1994,18115,93751,3384815,104685
1997,25423,13206,2706225,67152
1998,8608,152499,4761522,93089
1996,19255,7576,3845413,89014
1992,12025,62209,3197376,70272
1992,12025,129923,8313580,117175
1993,6970,134607,7963401,98496
1993,6970,131092,3665765,67385
1993,6970,109048,4117170,63422
1994,23890,39666,3582227,96339
1994,23890,72332,3834730,78259
1994,23890,83138,4897095,67267
1998,20182,179528,305428,96451
1992,13552,189357,2244735,86781
1995,19892,159075,2531244,68044
1995,4732,58004,1539200,57720
1996,24736,77791,2207449,106127
1996,24736,573,279978,88414
1992,22253,105011,3143534,60960
1994,18862,76589,2421952,93934
1993,14878,27558,1336995,89133
1993,14878,109270,2947438,76756
1992,19903,126337,1079757,81799
1995,3581,197803,5959008,114048
1995,3581,87362,3932035,80961
1992,8309,26426,2518206,81145
1992,8309,88467,4602164,87327
1998,21796,139090,5257043,67745
1998,21796,162612,7220918,100476
1995,18355,124117,5202320,68466
1995,18355,33083,2929358,60964
1992,12007,45377,6082902,79342
1997,9583,152469,5347931,91287
1998,14582,103140,2688665,68588
1998,14582,60778,1217139,104326
1994,25049,38075,866174,60784
1994,2236,10267,1059534,70635
1997,27442,143294,1397468,80237
1993,13465,95043,1541489,62282
1993,12031,42883,2574490,109552
1993,12031,133398,2865642,85883
1993,22786,54593,3249939,92855
1993,2014,141598,2134746,98375
1993,12485,141577,4920452,97114
1993,11044,56172,3898955,67690
1996,26443,146858,3474446,114291
1992,7550,66513,2219265,88770
1996,15998,34745,4432833,100784
1992,17101,103731,4402744,104083
1992,22018,169940,2954611,120596
1996,15452,111862,2998176,112431
1996,15452,12721,4437183,98023
1996,15452,188721,6840741,108583
1997,10204,21860,3479972,106911
1995,28714,101222,3547338,73393
1996,23332,171292,5086434,81797
1994,3136,55407,4434612,81744
1994,3136,139695,6244884,104081
1997,15260,66662,4745915,97719
1997,15260,181906,6428868,119274
1997,15260,30098,4155539,61685
1993,15721,115513,5765539,91710
1993,15721,138987,7001786,121558
1993,15721,139864,738697,114231
1996,17461,147410,928370,87444
1992,12373,135802,7860270,110268
1998,22597,152278,484218,79816
1998,4270,69506,7303725,88530
1994,24343,10240,4600960,69014
1996,29137,122034,3983345,63361
1992,22264,124380,3791826,84262
1998,20951,141793,7100637,110087
1995,9364,55476,3193609,85888
1997,25856,132176,3711498,72490
1998,14290,152983,3868362,122158
1993,482,24570,5837790,89674
1995,7448,166291,378683,81437
1996,16601,101436,3475705,86245
1998,25867,197658,489826,105339
1995,21563,178834,4699823,114769
1995,27007,38016,175537,57240
1995,12622,119986,5907611,120358
1995,13075,48476,2487124,85468
1995,24787,119716,4998844,104142
1993,23501,121696,6135588,103061
1997,21227,13289,1641112,72136
1997,21227,132093,1721387,67505
1997,16571,73969,3182568,116577
1998,14389,38224,2789328,69733
1996,17468,10244,3398082,69254
1996,17468,136340,4314825,82580
1995,18517,63530,1941589,89611
1995,9545,160409,1954302,88164
1993,6916,198824,7160581,115369
1997,8362,161771,2556714,109966
1993,10597,7311,443464,73098
1995,1504,165506,7315332,94290
1993,2962,60242,4704365,72134
1993,2962,76440,6730922,84986
1997,14375,189398,1767019,89243
1997,26914,11541,5882787,87152
1997,26914,165534,1823464,95971
1992,20177,40405,2287180,80724
1998,17345,150721,6633319,106303
1998,23782,176038,912390,66841
1997,12050,120351,1747099,82281
1995,10441,147951,9395065,119937
1995,10669,71828,7010298,107989
1995,10669,10115,2145555,61506
1998,3154,9777,6512618,101206
1992,16939,87480,5994655,88048
1992,15391,199308,1379154,84438
1992,15391,155016,1469425,64260
1992,15391,191940,2438328,121916
1997,3977,134594,806152,97715
1998,11824,76082,2361634,63484
1993,12652,172710,8385867,106962
1994,9428,190899,8148599,119393
1994,9428,169705,979634,106482
1994,9428,39599,2615603,92315
1995,23182,106433,570014,86365
1996,7316,86102,949911,65286
1998,26120,139728,4065756,106063
1997,3826,73505,3400550,88710
1993,31,96593,2675279,95375
1996,14948,23205,3948700,67692
1997,21295,120462,5434698,88947
1997,21295,193980,9656450,124438
1996,13517,177866,6832667,116631
1996,13517,62300,1874515,75738
1997,19516,147019,2605328,63960
1997,27589,154251,4038443,78315
1997,27589,156759,7146792,108945
1996,12553,188591,5593034,100775
1995,6073,121396,942564,85043
1995,6073,97567,5499428,93873
1995,5534,41161,3240350,66129
1995,5534,176204,752757,76812
1995,5534,66012,1858219,58680
1995,521,178278,5696334,81376
1996,21622,174188,1469177,75730
1996,21622,177284,5635699,81676
1993,1150,83963,5957697,116817
1996,6838,58218,4940082,70572
1996,6838,2438,1050897,80425
1993,21280,1175,2808803,64570
1993,18862,100168,3476444,70089
1997,6838,14882,5210952,107812
1997,6838,45648,5365785,95618
1994,23362,140390,1630644,85823
1994,23362,195692,5309439,107261
1996,12175,66232,3942176,71893
1992,24262,25581,1919382,90394
1993,27260,65341,1128677,78380
1992,671,177171,5928807,74890
1992,671,112701,8397130,102822
1994,10183,42717,3450537,99582
1994,10183,144355,1007532,83961
1992,12302,58344,5196336,78140
1992,20860,100953,1875792,117237
1992,20860,102351,3524123,81201
1994,9217,96564,3517502,93633
1996,13841,83565,1728192,92913
1993,21214,65159,2045953,67449
1993,21214,118896,3676588,114893
1996,26464,132425,1661458,87445
1997,2434,189477,2850975,93988
1997,2434,162814,7541022,112608
1996,24106,108476,6760276,89068
1997,17716,54726,2319393,100843
1994,23743,86313,2962426,77958
1996,25192,95574,5163885,94174
1996,25192,110571,2974933,94894
1996,25192,162066,5085294,67683
1992,5551,188382,3440689,88222
1992,5551,69665,5503900,98079
1996,19850,161832,517015,113629
1997,12478,160138,1962536,71887
1994,400,41513,2303943,87270
1994,820,26238,3248201,69853
1994,820,181619,619022,102036
1994,820,95929,3043298,115495
1994,820,45601,6317861,92796
1998,17396,515,532231,84930
1998,17396,49543,5388069,89552
1992,7126,98760,6994588,105525
1992,17705,135557,917308,95553
1994,22081,135788,4851254,109426
1996,22216,93535,7642650,91711
1992,28687,127851,3720123,112731
1997,14227,106715,7033185,103302
1997,14227,60784,6155583,104686
1997,14225,23604,2786342,91656
1994,27883,196401,1647140,89844
1994,27883,104835,6954557,110389
1994,27883,128432,2037299,87625
1993,4702,133286,5828579,79156
1994,13136,27323,4818733,75019
1994,13136,10936,3684625,110815
1995,21971,199981,10196802,124858
1995,21971,79572,1861884,93094
1993,25048,137213,2047843,75012
1998,2323,163046,3593289,66542
1997,12469,119744,5696880,105824
1997,12469,82946,4212804,115736
1997,26764,90603,4173638,95616
1997,26764,149154,4523844,72189
1995,29192,71167,3422447,68289
1998,1465,46526,5433598,88351
1994,25891,195627,5736324,103357
1994,25891,98715,7725404,102822
1997,28147,158377,3229582,86122
1997,16630,52628,881985,94837
1993,10504,139619,4730355,99516
1993,18239,50528,6180213,88711
1993,26875,21401,2951596,79344
1996,16531,103270,4854978,76396
1998,27362,102938,8831231,116455
1998,27362,73608,3681964,94896
1995,7825,147952,4599885,119997
1993,8551,189635,2457597,103477
1993,4045,46482,279982,85708
1992,21788,21380,6312994,78082
1998,14206,144933,6008951,118675
1995,26401,10332,5665024,74539
1995,26401,34636,1143418,94237
1994,29533,175373,4084403,86902
1994,5800,50898,3823504,110933
1993,10981,128157,4266540,71109
1992,7192,78906,6834647,113094
1992,7192,172721,3237664,107623
1994,29075,90823,4977122,108829
1995,27004,62283,3739575,74716
1994,1118,21763,6274046,101085
1994,1118,154849,2741529,114230
1998,3944,61369,2421255,79821
1996,7019,115136,5189294,69067
1992,6727,35952,1449945,113277
1998,23308,189142,233916,73868
1998,23308,106787,6475545,107626
1993,19864,747,4750434,98864
1993,19864,138525,6218119,93811
1997,5395,168058,2207058,67563
1996,15193,144497,5919321,92489
1993,11783,92524,144069,90991
1992,4933,121828,6677850,110989
1992,4933,43157,102313,66009
1997,10411,191360,2343946,87081
1993,24889,44173,2134911,67030
1996,4376,55828,2729244,107029
1993,1873,6611,5927784,91056
1993,1873,176923,7143714,119995
1993,12344,142650,7796345,101559
1993,12344,53843,5514501,107810
1992,15791,21697,3729461,97121
1998,15209,11514,6426199,85530
1997,7061,113073,2992122,65164
1997,7061,12176,4958790,65290
1993,23428,115965,3843062,118857
1992,4051,6751,2486625,99465
1992,4051,59035,190853,59641
1998,27367,136394,6230778,85823
1995,7126,162419,2933191,88884
1996,24101,71978,3782941,116998
1996,24101,134009,1147300,62580
1996,24101,81171,943627,69130
1993,346,134522,7159992,93391
1993,346,79322,3058102,78079
1992,5620,47836,4109944,107029
1992,5620,98291,4770373,77357
1993,12419,133599,6239758,97955
1996,12094,181304,5912460,83118
1993,25936,108212,1208007,73212
1993,3983,106955,1765755,117717
1992,5707,72472,5295427,86668
1992,5707,30376,4941997,78382
1998,14719,158652,7150517,102639
1996,8296,96337,4610655,79999
1996,8296,187282,406676,82156
1997,12124,26095,836272,61265
1997,12124,168291,3262296,81557
1996,22057,153708,3488166,105702
1993,23011,186105,3096860,71466
1996,7112,190686,6143759,106600
1994,8555,98598,5252781,95795
1992,13657,114856,680989,112251
1992,13657,183680,2380968,105820
1994,24059,143005,905472,62880
1993,9920,162746,3125502,108524
1994,9007,32701,3685627,98022
1992,27022,50376,385973,79582
1992,27022,2516,5872631,85110
1998,15250,126686,6628071,102760
1992,24119,171812,4430721,113028
1992,24119,156628,505386,101077
1992,24119,46012,890949,57480
1992,24119,112089,2355210,66064
1996,5752,109379,391520,83302
1996,3191,150988,1398740,122338
1993,23713,26766,5582722,101565
1992,21229,42765,3381364,102465
1992,21229,8144,1299392,63128
1992,21229,76091,2718945,64025
1992,21229,52005,2388672,57420
1994,23629,61917,7064701,112734
1997,16448,85341,2058479,79580
1994,19825,16836,6357514,105169
1994,19825,161406,2537134,88044
1992,19054,85840,1511795,109550
