"c_nation","d_year","lo_partkey","lo_revenue","lo_supplycost"
"UNITED STATES",1998,162745,7982979,108464
"BRAZIL",1997,4018,3924996,55320
"CANADA",1997,146858,4655453,114291
"BRAZIL",1993,144339,2012745,82999
"PERU",1992,20968,1375162,113337
"PERU",1992,76127,1522305,66187
"BRAZIL",1996,93622,2617304,96937
"BRAZIL",1996,20043,3202108,57782
"BRAZIL",1996,183117,4696030,72006
"BRAZIL",1996,30915,2887003,110754
"CANADA",1996,118478,7111225,89788
"PERU",1996,154196,4891993,75011
"PERU",1996,139190,1829034,73751
"BRAZIL",1997,93324,1807363,79039
"UNITED STATES",1995,131418,139143,86964
"BRAZIL",1995,119906,7279902,115554
"BRAZIL",1995,117483,2079665,90028
"UNITED STATES",1993,107506,1483230,90810
"UNITED STATES",1993,118853,174082,112311
"CANADA",1992,155175,2173710,73810
"ARGENTINA",1992,69661,5550766,97839
"PERU",1997,189947,3637974,122216
"PERU",1997,181213,5888655,77652
"PERU",1997,158435,4301078,89605
"PERU",1997,147659,5131896,102399
"PERU",1997,115279,3319802,77656
"PERU",1997,82773,495127,105346
"UNITED STATES",1993,123620,1081501,98617
"UNITED STATES",1993,68893,519467,111713
"BRAZIL",1997,121254,234646,76515
"CANADA",1993,138092,3836655,67805
"PERU",1997,158724,2224834,106963
"ARGENTINA",1993,35202,3566259,68232
"UNITED STATES",1994,82485,3862407,88048
"UNITED STATES",1994,27678,2202979,96340
"UNITED STATES",1998,89502,4009152,89490
"BRAZIL",1997,4661,6444256,93939
"CANADA",1994,144144,2650740,71288
"PERU",1994,187733,670028,109243
"ARGENTINA",1996,148733,2223599,106903
"BRAZIL",1997,185324,1410729,84559
"CANADA",1997,34469,4951406,84207
"CANADA",1997,113798,8004488,108707
"CANADA",1997,194462,3184517,93387
"CANADA",1997,106680,6476851,101200
"PERU",1996,118366,650649,83061
"BRAZIL",1994,94929,5598607,115435
"CANADA",1994,86503,3288816,89370
"ARGENTINA",1997,15104,605345,61146
"BRAZIL",1994,50804,3821954,105288
"UNITED STATES",1997,99310,1397033,78558
"UNITED STATES",1997,58135,4328794,65587
"ARGENTINA",1996,79946,7927169,115556
"ARGENTINA",1994,135747,7262882,106964
"UNITED STATES",1996,76539,7203314,90931
"UNITED STATES",1996,110344,2957878,81260
"UNITED STATES",1996,30747,936178,100664
"ARGENTINA",1992,195652,7235271,104859
"UNITED STATES",1993,111878,7128589,113392
"ARGENTINA",1994,41973,3420136,114898
"BRAZIL",1993,2200,3447681,66132
"BRAZIL",1993,47438,2986987,83125
"CANADA",1997,27912,5887712,110394
"CANADA",1993,730,1200217,97843
"UNITED STATES",1994,97339,2090020,80179
"UNITED STATES",1994,174999,7802350,124439
"ARGENTINA",1995,154040,3781002,65642
"ARGENTINA",1995,148310,4126545,81498
"ARGENTINA",1997,84980,1334221,117898
"UNITED STATES",1996,88916,1462970,114294
"CANADA",1997,170219,489899,77352
"CANADA",1997,69236,3974848,72313
"PERU",1994,55790,5473051,104747
"BRAZIL",1992,3837,1653788,104449
"UNITED STATES",1997,124479,2428104,90208
"CANADA",1994,151698,4458210,104981
"PERU",1993,1717,1727163,97122
"ARGENTINA",1997,5852,479893,105471
"UNITED STATES",1992,182767,172027,110985
"CANADA",1997,70555,2526310,91533
"PERU",1995,51063,1320306,60843
"PERU",1995,9641,3281154,93038
"PERU",1995,22259,4264312,70875
"PERU",1993,146613,6240133,99576
"BRAZIL",1994,101937,6328667,116335
"BRAZIL",1997,47833,352604,106849
"BRAZIL",1997,13845,8530374,105530
"ARGENTINA",1997,50017,3898984,58020
"ARGENTINA",1997,21895,7674543,109013
"PERU",1996,101674,2010804,100540
"PERU",1996,10332,1270903,74539
"UNITED STATES",1994,37206,4995784,68592
"UNITED STATES",1994,106390,3597100,83783
"ARGENTINA",1995,164237,2605062,78073
"ARGENTINA",1995,121720,2243335,104503
"UNITED STATES",1997,25438,5422361,81805
"UNITED STATES",1997,126981,2987874,120478
"UNITED STATES",1997,82564,618624,92793
"UNITED STATES",1997,40850,4609647,107451
"BRAZIL",1997,61021,2680914,58921
"BRAZIL",1994,138730,7481727,106123
"ARGENTINA",1996,192944,4497563,122216
"CANADA",1993,189273,2084273,81736
"UNITED STATES",1997,147058,4199190,66303
"ARGENTINA",1994,95195,4051406,71411
"BRAZIL",1995,92683,3202224,100540
"UNITED STATES",1998,78302,2330146,76818
"UNITED STATES",1998,90881,1044509,112312
"ARGENTINA",1998,37551,1506412,89313
"ARGENTINA",1998,175616,2679510,101496
"ARGENTINA",1992,45407,4676599,81144
"ARGENTINA",1992,139581,7623208,97234
"ARGENTINA",1992,130674,5345845,102280
"PERU",1994,88739,4245032,103663
"UNITED STATES",1993,11856,2229258,106071
"UNITED STATES",1993,57552,993283,90573
"CANADA",1995,124662,5785243,101199
"CANADA",1995,82131,2644796,66787
"CANADA",1995,88913,5534558,114114
"BRAZIL",1992,137310,5881008,80838
"CANADA",1993,189930,8087799,121195
"CANADA",1993,151664,6557252,102939
"PERU",1994,13538,278693,87091
"PERU",1994,118032,1677947,63001
"PERU",1994,151466,2306539,91047
"CANADA",1997,23593,5441524,90995
"UNITED STATES",1995,155546,5707888,96092
"UNITED STATES",1995,109405,4243200,84864
"PERU",1997,180234,827964,78853
"UNITED STATES",1996,175536,3545366,96691
"BRAZIL",1996,27903,4256842,109854
"BRAZIL",1996,61580,5361615,92494
"UNITED STATES",1995,141131,1336228,70327
"UNITED STATES",1995,185363,1433876,86901
"ARGENTINA",1995,174535,6808311,96571
"ARGENTINA",1995,86454,2736855,86427
"BRAZIL",1996,94814,5990778,108528
"BRAZIL",1993,34593,5743738,91655
"ARGENTINA",1997,93554,2604526,92853
"PERU",1996,139705,3215482,104682
"PERU",1996,110633,157788,98617
"PERU",1996,199273,255242,82336
"ARGENTINA",1992,102024,2241853,61561
"CANADA",1993,60375,4759258,80122
"CANADA",1993,117061,3660013,64683
"PERU",1995,40035,3422355,58501
"PERU",1996,41808,1273854,104988
"PERU",1996,66602,5709704,94116
"ARGENTINA",1997,56032,1897017,59281
"ARGENTINA",1997,17074,2211077,59464
"BRAZIL",1997,18597,750217,90935
"BRAZIL",1994,166671,7840367,104260
"CANADA",1998,63888,4222286,111112
"CANADA",1994,41767,973993,102525
"PERU",1998,18012,2485916,55800
"PERU",1998,111003,4157400,60840
"ARGENTINA",1994,144161,4295190,72309
"ARGENTINA",1994,114547,3825773,93692
"UNITED STATES",1993,90850,3865785,110451
"CANADA",1997,186825,8805842,114709
"CANADA",1997,151256,6212052,78435
"PERU",1993,148886,5106148,116092
"PERU",1993,114383,5231790,83842
"PERU",1993,179849,7329592,115730
"PERU",1997,98091,413854,65345
"ARGENTINA",1997,112300,3377860,78738
"ARGENTINA",1997,15300,4091915,72918
"ARGENTINA",1997,146064,599432,66603
"ARGENTINA",1997,94216,2727813,72612
"CANADA",1996,34468,1009771,84147
"CANADA",1996,157611,1635237,100116
"ARGENTINA",1992,106860,4024950,112011
"UNITED STATES",1995,192827,873518,115189
"PERU",1997,137305,2416140,80538
"PERU",1993,2591,2174667,89615
"PERU",1993,142715,5853174,105462
"BRAZIL",1997,69153,1099707,67329
"BRAZIL",1997,110433,663977,86605
"BRAZIL",1997,44342,2143042,77180
"BRAZIL",1994,141142,2691643,70988
"UNITED STATES",1998,164382,3422135,86782
"ARGENTINA",1995,9489,2603969,83908
"UNITED STATES",1992,70854,4029268,109491
"CANADA",1994,81495,2334330,88589
"ARGENTINA",1996,551,4836564,87093
"ARGENTINA",1996,49553,4611325,90153
"PERU",1997,144489,1441471,92008
"PERU",1997,21531,4043843,87151
"BRAZIL",1993,141920,1522449,117715
"BRAZIL",1993,23465,2374266,83307
"UNITED STATES",1998,75469,4903941,86667
"UNITED STATES",1992,178337,2420214,84919
"UNITED STATES",1992,98915,3712985,114834
"UNITED STATES",1992,192344,7109883,86180
"UNITED STATES",1992,110302,4455258,78738
"UNITED STATES",1992,32239,2203083,70273
"ARGENTINA",1995,104155,5012164,69549
"PERU",1996,40995,3902955,116159
"PERU",1996,1204,1973887,66312
"PERU",1996,22446,2080028,82106
"CANADA",1995,176125,4450149,72067
"BRAZIL",1992,117959,2740052,118617
"ARGENTINA",1994,150320,5862228,82219
"BRAZIL",1992,156592,5250759,98915
"PERU",1993,128806,511909,110088
"CANADA",1993,78575,4772567,93214
"ARGENTINA",1997,73295,2654530,76097
"ARGENTINA",1997,144919,1095861,117834
"CANADA",1996,1545,4911003,86792
"UNITED STATES",1995,25237,3556423,69733
"UNITED STATES",1995,145099,3844142,68645
"ARGENTINA",1997,22478,6121454,84028
"CANADA",1992,94732,3215171,103603
"CANADA",1992,22234,4786792,69373
"BRAZIL",1997,68060,3608490,61683
"BRAZIL",1994,96733,5085406,103783
"ARGENTINA",1994,177897,387078,118493
"UNITED STATES",1995,43257,5410727,72015
"BRAZIL",1996,139222,3064764,75673
"UNITED STATES",1995,137753,1665397,107445
"CANADA",1996,180557,6258716,98253
"UNITED STATES",1995,104656,322166,99639
"BRAZIL",1994,137215,2764879,75132
"BRAZIL",1995,199913,8502531,120774
"ARGENTINA",1994,164062,1576484,67563
"ARGENTINA",1994,186589,5696972,100534
"ARGENTINA",1995,36856,8170017,107571
"CANADA",1996,175877,6506962,117172
"BRAZIL",1992,116019,1304112,62100
"BRAZIL",1992,194836,6950988,115849
"PERU",1992,28037,4261572,57901
"PERU",1992,10161,1049736,64269
"CANADA",1998,163655,8252957,103119
"CANADA",1993,115037,1734797,63121
"CANADA",1993,56691,158178,98861
"PERU",1995,154438,4632502,89545
"CANADA",1995,143034,1744788,64621
"CANADA",1995,163287,2052425,81016
"CANADA",1995,149781,8088386,109846
"ARGENTINA",1997,116169,2616833,71109
"CANADA",1993,13847,2391220,105650
"UNITED STATES",1995,64569,6693989,92013
"PERU",1992,118230,4593486,74893
"UNITED STATES",1992,174298,3594027,82337
"UNITED STATES",1992,13278,4622127,71476
"UNITED STATES",1992,67984,8889316,117118
"ARGENTINA",1994,88754,7856317,104565
"PERU",1996,166744,2801214,108644
"PERU",1996,60018,871406,58680
"ARGENTINA",1995,30894,6379815,109493
"ARGENTINA",1995,143934,1163022,118675
"ARGENTINA",1993,325,3945530,73519
"UNITED STATES",1993,2198,4257735,66011
"UNITED STATES",1993,155781,3453146,110206
"CANADA",1993,92593,3229846,95135
"PERU",1997,78445,5252493,85406
"UNITED STATES",1995,42273,4406569,72916
"UNITED STATES",1995,81222,3851507,72193
"BRAZIL",1995,95300,1668346,77718
"BRAZIL",1995,160077,2865416,68224
"UNITED STATES",1992,123191,4079678,72851
"UNITED STATES",1992,96374,5225220,82222
"BRAZIL",1995,99206,3138340,72312
"UNITED STATES",1996,124524,6178594,92911
"UNITED STATES",1996,33641,2443841,94478
"ARGENTINA",1998,83649,7053004,97958
"ARGENTINA",1998,73251,2879436,73455
"ARGENTINA",1998,116246,3756426,75734
"PERU",1994,71609,1308736,94836
"PERU",1994,187339,1258023,85579
"PERU",1994,85381,3142674,81982
"ARGENTINA",1994,127708,4264614,104142
"ARGENTINA",1992,196559,4767984,99333
"BRAZIL",1996,16488,5751345,84268
"BRAZIL",1996,57798,6301530,105347
"BRAZIL",1994,103438,5872385,86485
"UNITED STATES",1997,80484,4311429,87868
"UNITED STATES",1997,188834,3114984,115369
"CANADA",1998,184909,2436545,119634
"ARGENTINA",1998,125362,5216473,83241
"ARGENTINA",1998,158512,6910244,94230
"ARGENTINA",1998,100622,3115430,97357
"CANADA",1996,57347,1961727,78260
"PERU",1998,2470,134502,82348
"PERU",1998,108590,4273031,95915
"CANADA",1992,176314,1960337,83418
"CANADA",1992,192887,6860284,118792
"CANADA",1992,117398,4812326,84923
"PERU",1993,21226,227149,68833
"PERU",1993,136706,3680582,104562
"CANADA",1992,67479,3647997,86788
"UNITED STATES",1996,185241,5983994,79574
"UNITED STATES",1994,159931,5853334,119455
"PERU",1997,33464,2054266,83847
"PERU",1997,40971,4623143,114718
"BRAZIL",1996,87345,1163132,79940
"BRAZIL",1996,191788,3357287,112786
"BRAZIL",1996,176193,1256498,76151
"BRAZIL",1996,199637,8248992,104197
"PERU",1996,139853,3380630,113571
"BRAZIL",1997,20745,6889500,99944
"BRAZIL",1997,49441,1771420,83426
"UNITED STATES",1998,100120,5000215,67207
"BRAZIL",1997,66536,3123759,90151
"PERU",1995,162273,245689,80116
"CANADA",1997,96545,6164618,92492
"UNITED STATES",1998,145349,4187203,83660
"BRAZIL",1994,42001,1929378,56580
"CANADA",1993,174072,4380279,68764
"BRAZIL",1998,106510,682429,90990
"BRAZIL",1998,106789,817079,107746
"ARGENTINA",1995,102924,8603697,115615
"ARGENTINA",1995,128683,7009329,102700
"BRAZIL",1997,135850,2772199,113151
"BRAZIL",1997,112710,3724499,103362
"ARGENTINA",1993,183721,8047246,108283
"ARGENTINA",1996,177086,3598569,69784
"ARGENTINA",1996,52111,408234,63786
"ARGENTINA",1996,28795,3451027,103427
"PERU",1992,29883,4350912,108772
"PERU",1992,69303,5788965,76338
"ARGENTINA",1993,194940,4432099,122096
"ARGENTINA",1993,156492,5202926,92909
"ARGENTINA",1993,147609,1908403,99396
"PERU",1994,65633,3756780,95917
"UNITED STATES",1996,102646,5757050,98918
"UNITED STATES",1996,96147,3365404,68588
"UNITED STATES",1996,128396,2462770,85463
"CANADA",1994,52008,1117440,57600
"UNITED STATES",1997,149332,3596983,82879
"UNITED STATES",1997,19379,5608958,77902
"ARGENTINA",1998,67245,1781992,72734
"ARGENTINA",1998,6427,3844249,80005
"CANADA",1993,133691,4170300,103481
"PERU",1993,159653,7563062,102759
"UNITED STATES",1992,42692,4707907,98081
"CANADA",1992,130472,1935181,90148
"CANADA",1992,134019,306425,63180
"CANADA",1992,15306,4556670,73278
"CANADA",1992,94865,342214,111591
"PERU",1997,62376,2856081,80302
"PERU",1997,137403,1505218,86424
"UNITED STATES",1992,86419,4008229,84324
"CANADA",1996,66735,7262983,102103
"CANADA",1994,95721,1421444,103003
"BRAZIL",1997,87833,2097596,109249
"BRAZIL",1997,2324,345822,73579
"UNITED STATES",1997,162186,2663616,74890
"UNITED STATES",1997,89057,1845232,62763
"PERU",1992,161136,351956,71827
"PERU",1994,101809,842022,108648
"CANADA",1992,158983,8086240,122518
"CANADA",1998,199401,2850760,90024
"CANADA",1998,116818,3660445,110088
"CANADA",1998,175976,7282441,123118
"PERU",1993,51566,728428,91053
"BRAZIL",1994,107214,2227487,73272
"UNITED STATES",1994,145268,956053,78795
"ARGENTINA",1998,130615,4285168,98736
"ARGENTINA",1998,42035,4738595,58621
"ARGENTINA",1998,76414,4360325,83424
"UNITED STATES",1993,26467,4180380,83607
"UNITED STATES",1993,118693,5451732,102701
"PERU",1993,14360,5390542,76461
"UNITED STATES",1992,112962,1935460,118497
"BRAZIL",1997,159318,1090829,82638
"CANADA",1992,156289,3691448,80716
"CANADA",1992,195049,5437622,68642
"UNITED STATES",1993,6443,5771554,80966
"UNITED STATES",1993,86486,6493636,88348
"CANADA",1994,162536,5116894,95911
"ARGENTINA",1995,105551,7471440,93393
"ARGENTINA",1995,179722,6097020,108103
"ARGENTINA",1995,137158,3001021,71709
"PERU",1994,8882,6669237,107452
"BRAZIL",1993,38693,5492268,97901
"BRAZIL",1993,112569,6402154,94893
"PERU",1998,185680,6105721,105940
"PERU",1998,119275,4573950,77656
"CANADA",1998,137096,3857038,67985
"CANADA",1998,30770,5008767,102046
"BRAZIL",1994,26727,615183,99223
"BRAZIL",1994,197451,4608187,92907
"ARGENTINA",1993,44383,4114878,79642
"BRAZIL",1994,90942,3912270,115976
"BRAZIL",1994,50258,329852,72495
"BRAZIL",1995,68017,4166592,59100
"PERU",1994,69593,1500086,93755
"PERU",1994,120604,5146732,97476
"UNITED STATES",1993,83303,5199224,77178
"BRAZIL",1992,134522,572799,93391
"ARGENTINA",1996,83541,4732172,91472
"ARGENTINA",1993,132843,7278259,112550
"ARGENTINA",1993,118530,6759333,92911
"PERU",1992,7650,2866076,93459
"PERU",1992,10620,6150031,91837
"UNITED STATES",1993,165771,4731519,110206
"UNITED STATES",1997,27792,159940,103187
"ARGENTINA",1998,186286,4034503,82336
"ARGENTINA",1998,101909,7490728,114654
"ARGENTINA",1998,112565,899209,94653
"ARGENTINA",1998,65321,4286018,77179
"CANADA",1994,134258,240358,77535
"PERU",1993,275,2961680,70516
"UNITED STATES",1997,194260,4313318,81255
"UNITED STATES",1997,165808,1817586,112428
"UNITED STATES",1997,131930,1963891,117715
"PERU",1996,112150,1568902,69729
"UNITED STATES",1993,15177,2584074,65530
"PERU",1992,177773,3827392,111046
"UNITED STATES",1994,52705,1949455,99462
"UNITED STATES",1994,120628,7122038,98917
"UNITED STATES",1994,85754,173975,104385
"CANADA",1995,78466,5546726,86667
"CANADA",1995,169735,8052705,108283
"PERU",1997,109269,123991,76695
"BRAZIL",1995,112167,4101118,70749
"UNITED STATES",1997,13435,3385907,80905
"PERU",1997,5590,2176083,89735
"PERU",1997,135246,3492660,76874
"ARGENTINA",1994,17061,3217817,58683
"BRAZIL",1994,125926,2334496,117115
"BRAZIL",1994,30319,2387431,74958
"BRAZIL",1994,39912,2155623,111114
"BRAZIL",1996,170009,2050100,64740
"BRAZIL",1996,62628,1923059,95437
"BRAZIL",1996,174796,6852703,112247
"UNITED STATES",1997,45696,6057836,98501
"UNITED STATES",1994,166899,4914725,117953
"UNITED STATES",1994,39559,6902321,89913
"PERU",1993,6484,255848,83428
"UNITED STATES",1993,54202,1847607,69372
"CANADA",1998,52572,2579572,91474
"BRAZIL",1992,44562,1431232,90393
"BRAZIL",1992,145692,3301611,104261
"BRAZIL",1992,34866,8103870,108051
"CANADA",1992,159305,769465,81858
"CANADA",1995,119367,4852260,83181
"CANADA",1995,162519,2734430,94890
"PERU",1992,68004,2711880,58320
"PERU",1992,173732,821607,108343
"UNITED STATES",1995,131875,6540564,114412
"PERU",1995,74134,1473812,66487
"PERU",1995,177829,8502510,114409
"CANADA",1997,190296,252304,83177
"ARGENTINA",1998,50854,2322841,108291
"PERU",1994,176639,631351,102937
"PERU",1996,57216,527944,70392
"UNITED STATES",1997,14440,2979768,81266
"CANADA",1997,114789,2180770,108226
"CANADA",1997,44148,1165313,65528
"CANADA",1998,179957,4391664,122217
"CANADA",1998,2923,8581824,109555
"CANADA",1998,113293,1504846,78377
"ARGENTINA",1997,57664,3356836,97299
"ARGENTINA",1993,168790,2295605,111527
"PERU",1994,2718,7464990,97242
"BRAZIL",1996,151400,1773610,87084
"UNITED STATES",1995,101687,5873229,101320
"BRAZIL",1994,67501,6696360,88110
"UNITED STATES",1998,1419,2186598,79224
"UNITED STATES",1998,38348,3087216,77180
"CANADA",1996,38097,1024739,62105
"CANADA",1998,165205,3189472,76212
"BRAZIL",1996,47184,2443348,67870
"CANADA",1992,16405,3435640,79284
"CANADA",1992,112708,6889682,103242
"BRAZIL",1993,64283,3165596,74836
"CANADA",1993,154136,2877734,71407
"UNITED STATES",1994,128733,172649,105703
"ARGENTINA",1998,90126,1848294,66967
"CANADA",1997,3394,385324,77843
"UNITED STATES",1997,106715,8016281,103302
"ARGENTINA",1994,48326,2523153,76459
"ARGENTINA",1994,13233,1616184,68773
"ARGENTINA",1992,182572,3805511,99274
"ARGENTINA",1992,116381,5156332,83842
"CANADA",1996,33304,5877175,74238
"CANADA",1996,86065,4414452,63063
"PERU",1993,28799,4319475,103667
"PERU",1993,9223,4087314,67933
"CANADA",1998,15217,4302398,67932
"CANADA",1997,139510,3907864,92970
"CANADA",1992,107865,7231112,112371
"CANADA",1995,127359,134475,83181
"BRAZIL",1992,144876,1863243,115252
"BRAZIL",1994,26007,83970,55980
"CANADA",1994,194723,6523797,109063
"CANADA",1994,125333,1374629,81499
"BRAZIL",1996,126872,6446663,113932
"BRAZIL",1996,49794,4488515,104627
"UNITED STATES",1998,24867,170226,107511
"UNITED STATES",1998,184153,2760081,74229
"CANADA",1996,170492,290623,93749
"ARGENTINA",1996,120350,5097702,82221
"ARGENTINA",1996,53966,7399525,115197
"BRAZIL",1995,87480,4358415,88048
"UNITED STATES",1993,39411,1093832,81024
"UNITED STATES",1992,106062,1249630,64083
"UNITED STATES",1997,116322,6033146,80299
"UNITED STATES",1997,19948,1359860,112076
"UNITED STATES",1997,52312,3483174,75858
"UNITED STATES",1992,186455,1610815,92487
"UNITED STATES",1992,189372,4442564,87682
"UNITED STATES",1992,165022,3717608,65221
"UNITED STATES",1994,181871,956906,117172
"UNITED STATES",1994,161953,4449009,120897
"BRAZIL",1995,117819,2204172,110208
"UNITED STATES",1997,55572,1924738,91654
"UNITED STATES",1998,118289,4546719,78436
"UNITED STATES",1998,77417,5705925,83664
"UNITED STATES",1998,79464,1556049,86607
"PERU",1992,7353,5626202,75621
"ARGENTINA",1994,154102,2020862,69366
"ARGENTINA",1994,109910,4139325,115194
"PERU",1993,29931,4548112,111655
"PERU",1996,22979,7269329,114118
"BRAZIL",1995,15321,5340902,74179
"BRAZIL",1995,158527,466142,95131
"BRAZIL",1994,74958,1977407,115977
"CANADA",1992,164053,1809621,67023
"ARGENTINA",1994,127674,2756705,102100
"ARGENTINA",1994,2697,3800863,95981
"BRAZIL",1997,181038,720655,67141
"ARGENTINA",1992,156169,122516,73509
"UNITED STATES",1992,176398,2064146,88463
"ARGENTINA",1997,144054,4792988,65883
"ARGENTINA",1992,73223,580166,71773
"ARGENTINA",1992,103523,3077464,91591
"PERU",1996,153722,3302839,106543
"UNITED STATES",1997,93481,1540831,88468
"UNITED STATES",1992,78396,4576718,82463
"BRAZIL",1996,128813,2974523,110508
"BRAZIL",1996,145109,2039294,69246
"UNITED STATES",1994,59297,3772638,75377
"UNITED STATES",1994,70,4325542,58204
"UNITED STATES",1994,162071,1829908,67984
"UNITED STATES",1994,13699,7184533,96761
"UNITED STATES",1995,29006,4263600,56100
"UNITED STATES",1995,101968,2127556,118197
"UNITED STATES",1997,153571,1575832,97474
"CANADA",1995,198387,6283157,89122
"ARGENTINA",1994,14443,5398538,81446
"UNITED STATES",1994,185959,7797394,122697
"UNITED STATES",1992,156557,1084305,96813
"UNITED STATES",1996,149543,152883,95552
"UNITED STATES",1996,95414,5636230,84564
