"s_nation","d_year","lo_custkey","lo_revenue"
"JAPAN",1997,313753,3179806
"INDONESIA",1997,313753,2542791
"CHINA",1997,589063,1690671
"CHINA",1994,367171,5994354
"VIETNAM",1992,626092,4457676
"INDONESIA",1995,451363,3605070
"INDONESIA",1997,825202,2167227
"JAPAN",1993,144353,1210177
"INDONESIA",1993,629768,1582883
"INDIA",1993,629768,1591232
"VIETNAM",1995,78446,1098813
"INDONESIA",1992,837866,4116840
"INDONESIA",1992,837866,5850853
"INDIA",1997,610628,3406536
"CHINA",1993,117052,2138148
"VIETNAM",1995,4139,3336454
"INDONESIA",1995,4139,2523403
"CHINA",1995,4139,2157137
"JAPAN",1997,262774,4266583
"VIETNAM",1995,238633,4416417
"INDONESIA",1995,238633,1221116
"INDONESIA",1995,894533,3235864
"VIETNAM",1995,894533,7725856
"JAPAN",1996,801637,6243818
"VIETNAM",1996,801637,2648927
"VIETNAM",1996,292894,2994401
"INDIA",1996,292894,3727403
"CHINA",1993,141262,1702800
"JAPAN",1993,141262,4553452
"INDONESIA",1996,723376,5139952
"INDIA",1996,723376,3367728
"INDIA",1995,568829,823957
"VIETNAM",1994,498455,5440409
"JAPAN",1993,839921,4081200
"CHINA",1993,839921,1573314
"VIETNAM",1993,839921,1869857
"INDIA",1994,218678,7433661
"INDIA",1994,218678,4676530
"INDONESIA",1995,79733,2659147
"VIETNAM",1992,741565,637697
"VIETNAM",1992,741565,5079506
"JAPAN",1994,40168,2484134
"VIETNAM",1997,79528,1271813
"JAPAN",1995,108217,5275745
"INDONESIA",1995,108217,2963566
"INDONESIA",1993,783526,4603945
"INDIA",1993,783526,9097587
"VIETNAM",1993,799423,1141825
"INDIA",1993,799423,1007780
"JAPAN",1997,848750,1599801
"JAPAN",1993,827158,2939307
"INDIA",1993,246859,4461887
"VIETNAM",1993,246859,7046583
"VIETNAM",1996,840221,2305863
"INDIA",1992,232111,4555510
"VIETNAM",1995,376745,6061560
"CHINA",1995,620431,2308074
"INDONESIA",1996,898352,6482860
"INDIA",1992,708427,969661
"INDIA",1992,872768,4775233
"INDIA",1995,423137,6873060
"INDIA",1997,774896,4578048
"INDONESIA",1995,175876,1001505
"INDONESIA",1995,346348,1195273
"INDONESIA",1995,743599,4640537
"INDIA",1994,571996,152906
"INDIA",1996,634160,1122659
"INDIA",1992,81292,2909806
"CHINA",1992,81292,3801393
"JAPAN",1993,60253,2464221
"INDONESIA",1993,139517,2354720
"INDIA",1993,139517,5328523
"CHINA",1996,473902,4786190
"CHINA",1996,473902,4188791
"JAPAN",1997,590297,4728454
"INDONESIA",1993,420490,2624097
"JAPAN",1995,361552,4994631
"CHINA",1992,61342,577146
"JAPAN",1992,61342,3843727
"INDIA",1992,61342,7863100
"CHINA",1995,89696,4712835
"CHINA",1992,277406,425794
"CHINA",1992,277406,4080193
"INDONESIA",1997,353180,4843276
"INDONESIA",1997,353180,4049019
"INDIA",1994,146593,2085481
"VIETNAM",1994,681329,2668473
"INDONESIA",1994,681329,3790480
"VIETNAM",1997,390175,3120816
"INDIA",1997,390175,1937091
"INDONESIA",1992,684256,4855939
"VIETNAM",1992,684256,1463392
"VIETNAM",1997,784436,3553139
"VIETNAM",1997,784436,3973608
"VIETNAM",1994,402346,328012
"INDONESIA",1992,107254,202405
"INDIA",1992,107254,4796591
"INDIA",1993,808967,2158191
"INDIA",1995,444209,2981448
"VIETNAM",1995,444209,2675063
"JAPAN",1992,440920,3823381
"VIETNAM",1992,692926,5252490
"VIETNAM",1993,551962,5710583
"INDONESIA",1993,655210,3680959
"INDONESIA",1993,598666,5474102
"INDIA",1992,46945,4787165
"JAPAN",1994,590908,5465773
"CHINA",1994,590908,5293006
"VIETNAM",1994,590908,5570991
"CHINA",1995,774763,3683507
"VIETNAM",1993,430447,1539176
"CHINA",1994,301864,1672128
"CHINA",1995,828685,3414160
"INDONESIA",1996,193780,1300906
"INDIA",1996,193780,4340851
"VIETNAM",1995,634144,5073233
"VIETNAM",1996,253348,4997404
"INDIA",1995,728989,4244714
"CHINA",1996,888062,257874
"INDIA",1996,751459,3470281
"INDONESIA",1993,6145,3837196
"INDIA",1993,6145,5906062
"INDIA",1997,675746,5189384
"CHINA",1997,675746,6277202
"VIETNAM",1992,374071,6332451
"VIETNAM",1996,232214,379950
"INDONESIA",1994,676177,6525296
"JAPAN",1997,890836,2819481
"INDONESIA",1997,890836,1922678
"INDONESIA",1997,890836,1093068
"VIETNAM",1993,359090,3403286
"INDONESIA",1993,359090,2186170
"JAPAN",1994,30016,3442843
"VIETNAM",1994,351116,6594970
"INDIA",1993,799892,5465794
"JAPAN",1994,476380,1734690
"VIETNAM",1994,541891,2381722
"INDONESIA",1994,541891,717775
"INDONESIA",1997,438682,5797961
"CHINA",1992,312406,6099141
"JAPAN",1997,1787,1380871
"VIETNAM",1997,1787,2356945
"INDIA",1994,319276,3625400
"JAPAN",1995,709765,1426047
"JAPAN",1994,649132,4316976
"JAPAN",1994,649132,1693463
"INDIA",1992,234841,1860799
"VIETNAM",1995,785408,6258530
"JAPAN",1996,37460,3426931
"INDIA",1996,37460,3224786
"VIETNAM",1997,570002,4184490
"VIETNAM",1996,831461,4541011
"JAPAN",1997,49708,4870243
"JAPAN",1997,49708,8085447
"JAPAN",1995,710993,988542
"INDIA",1995,710993,9388272
"CHINA",1994,354193,4059937
"CHINA",1997,533681,7426009
"INDIA",1997,533681,2734495
"INDIA",1994,175793,807319
"INDONESIA",1994,175793,2594632
"INDIA",1994,175793,3602391
"INDONESIA",1994,268310,1497984
"INDONESIA",1995,472870,3748069
"CHINA",1993,493972,714256
"INDIA",1993,493972,2048186
"INDONESIA",1993,493972,1187050
"CHINA",1992,172282,7167124
"INDIA",1993,232226,1678347
"INDONESIA",1997,622049,3726947
"INDIA",1992,369683,1972630
"CHINA",1995,880442,481186
"INDONESIA",1995,880442,5671498
"VIETNAM",1995,880442,1592593
"INDIA",1995,880442,1470850
"VIETNAM",1995,677917,4933832
"VIETNAM",1995,677917,3150436
"JAPAN",1994,673882,3798133
"INDONESIA",1996,333238,298302
"INDIA",1996,412096,1872796
"INDIA",1997,466285,554194
"INDONESIA",1995,520144,6580035
"INDIA",1997,194987,4697228
"INDONESIA",1993,237238,4689366
"VIETNAM",1993,237238,226001
"INDIA",1992,535360,2892164
"INDIA",1992,489914,544363
"VIETNAM",1994,776504,5967627
"JAPAN",1996,712771,8053287
"INDONESIA",1997,437920,4132337
"INDIA",1996,815582,5619231
"JAPAN",1996,815582,4267934
"CHINA",1992,499115,821010
"VIETNAM",1992,622655,2173242
"INDIA",1996,651152,2503781
"CHINA",1997,419563,3956581
"VIETNAM",1992,484696,3353184
"INDIA",1992,484696,4194123
"INDONESIA",1992,484696,274721
"INDIA",1995,572158,1891781
"JAPAN",1995,572158,7583215
"JAPAN",1995,572158,6244012
"CHINA",1994,645968,5283450
"CHINA",1994,645968,2968197
"INDIA",1994,645968,3816988
"INDIA",1996,521278,6490292
"CHINA",1995,500863,5451680
"INDONESIA",1995,500863,4044264
"INDONESIA",1994,342166,6698259
"CHINA",1994,342166,2245068
"VIETNAM",1994,342166,1719046
"VIETNAM",1995,220759,3596081
"JAPAN",1992,474040,2065838
"JAPAN",1992,379540,6105992
"INDONESIA",1992,379540,2212469
"INDIA",1994,669694,696066
"INDIA",1994,669694,6651169
"INDONESIA",1994,669694,4281936
"INDIA",1992,121792,4942526
"VIETNAM",1995,347998,1691121
"VIETNAM",1995,595960,1902095
"INDIA",1992,584858,561980
"VIETNAM",1992,448543,1854481
"INDIA",1992,448543,800253
"VIETNAM",1992,448543,108941
"INDIA",1997,434093,2567423
"CHINA",1995,790802,4175503
"INDONESIA",1992,701896,3560765
"JAPAN",1995,456754,4449712
"VIETNAM",1993,858167,285873
"INDONESIA",1993,858167,555969
"VIETNAM",1992,844060,4318137
"INDIA",1997,307370,1223182
"CHINA",1992,344345,2795096
"INDIA",1994,270790,3410741
"INDONESIA",1995,703654,851300
"INDIA",1995,703654,2469641
"VIETNAM",1997,84890,1814905
"JAPAN",1993,819319,3952923
"JAPAN",1993,819319,5533206
"CHINA",1993,819319,2994316
"JAPAN",1996,314902,8560381
"VIETNAM",1994,865411,2882580
"VIETNAM",1993,56788,1535130
"VIETNAM",1995,817793,7951207
"CHINA",1992,716683,1578897
"INDONESIA",1995,344248,2763779
"VIETNAM",1993,648170,2503315
"INDIA",1992,180437,3972528
"VIETNAM",1993,121,7576171
"CHINA",1993,121,557247
"INDIA",1997,200618,6720175
"VIETNAM",1993,373402,6716250
"VIETNAM",1997,431704,3730167
"INDIA",1997,431704,1315348
"INDONESIA",1997,431704,906340
"JAPAN",1995,485797,1259874
"INDONESIA",1992,179602,3987392
"JAPAN",1992,858464,8119866
"JAPAN",1996,541151,1799653
"CHINA",1993,195535,6683653
"INDONESIA",1996,60335,389805
"INDONESIA",1996,772126,3078724
"CHINA",1996,772126,3399806
"INDIA",1994,15053,6570318
"INDIA",1993,685945,6362512
"CHINA",1996,544360,312967
"CHINA",1997,526336,4042819
"INDIA",1992,225811,2003365
"INDIA",1992,60445,156762
"INDIA",1993,370772,6675015
"JAPAN",1994,713425,1412667
"VIETNAM",1994,713425,3121675
"INDONESIA",1997,709481,1433475
"INDONESIA",1992,851143,636741
"CHINA",1992,851143,405649
"VIETNAM",1992,851143,8734071
"INDIA",1996,536684,6950968
"INDIA",1996,880894,5597853
"VIETNAM",1994,177976,7396187
"INDIA",1994,177976,3311110
"VIETNAM",1994,177976,3983582
"JAPAN",1997,537166,3302291
"INDIA",1997,636409,842136
"CHINA",1992,503336,2887627
"INDIA",1995,467782,362166
"INDIA",1993,502825,3325639
"VIETNAM",1994,868343,3403254
"INDONESIA",1994,565874,4981891
"CHINA",1995,336466,4442343
"CHINA",1996,442888,5417037
"CHINA",1992,525949,3173971
"INDONESIA",1993,113417,4045140
"INDONESIA",1993,113417,995338
"VIETNAM",1993,113417,495285
"CHINA",1997,228355,4883978
"CHINA",1997,228355,9244014
"INDIA",1993,249211,5858780
"CHINA",1996,784312,2518938
"INDONESIA",1992,524059,3472111
"INDIA",1997,338716,780435
"JAPAN",1997,287186,1139571
"INDIA",1996,787439,5579851
"INDONESIA",1996,787439,2169216
"INDONESIA",1992,92791,1564207
"CHINA",1992,92791,2349661
"JAPAN",1997,727757,6832193
"JAPAN",1997,727757,778470
"CHINA",1997,727757,3346513
"INDIA",1997,525514,4668952
"INDONESIA",1997,525514,4709225
"CHINA",1997,525514,6168852
"CHINA",1997,525514,4282007
"VIETNAM",1994,631687,125586
"INDONESIA",1997,336217,3455491
"VIETNAM",1994,319906,5739710
"CHINA",1994,172574,3879751
"VIETNAM",1996,307126,2013601
"VIETNAM",1992,346822,1874570
"INDONESIA",1993,578438,5503888
"INDIA",1993,578438,7692825
"VIETNAM",1993,578438,3381630
"INDIA",1993,578438,1085875
"CHINA",1995,894904,4925105
"INDIA",1995,894904,3673215
"JAPAN",1994,798290,7492303
"CHINA",1994,798290,5785516
"VIETNAM",1994,798290,6111903
"JAPAN",1997,347455,6313996
"VIETNAM",1997,347455,3294761
"CHINA",1997,347455,109302
"INDONESIA",1996,165410,125696
"JAPAN",1994,832013,938840
"INDIA",1995,329671,4506072
"INDIA",1995,329671,3551359
"INDIA",1993,401378,3135231
"CHINA",1993,401378,5774711
"VIETNAM",1993,331462,4951954
"INDIA",1997,67912,6895732
"INDIA",1997,67912,372859
"INDONESIA",1994,162104,2630967
"INDIA",1992,837577,2335079
"INDIA",1993,250003,7499017
"INDIA",1993,250003,4994537
"INDONESIA",1993,250003,1123308
"INDONESIA",1992,761740,752881
"CHINA",1992,720949,706660
"INDONESIA",1995,422194,3745101
"VIETNAM",1995,422194,5153248
"INDONESIA",1992,195187,2564367
"CHINA",1992,195187,2940863
"INDONESIA",1997,899035,7944328
"CHINA",1997,899035,1561437
"VIETNAM",1997,707456,3426635
"JAPAN",1994,311416,1470285
"CHINA",1994,311416,4138483
"INDONESIA",1992,468514,5056776
"CHINA",1995,186509,1834137
"VIETNAM",1995,186509,155645
"CHINA",1995,186509,328659
"INDIA",1996,854740,4748679
"INDONESIA",1995,38048,5770296
"JAPAN",1995,38048,4606192
"INDIA",1992,462310,2633904
"JAPAN",1995,759296,6725341
"INDIA",1995,759296,1893256
"CHINA",1995,759296,6094663
"JAPAN",1993,385394,8175786
"CHINA",1995,15565,321452
"INDONESIA",1995,15565,1818296
"INDIA",1995,15565,708092
"INDONESIA",1995,579397,159952
"INDIA",1995,579397,6888499
"CHINA",1995,579397,185357
"INDIA",1992,821852,1807943
"CHINA",1993,267730,3588581
"VIETNAM",1993,267730,1817516
"CHINA",1994,569461,1450610
"JAPAN",1993,317587,545526
"CHINA",1993,654077,8331609
"INDIA",1994,456727,1672426
"INDONESIA",1992,134455,2062351
"JAPAN",1992,134455,7213108
"INDONESIA",1992,783712,3669049
"VIETNAM",1992,783712,1269187
"INDONESIA",1996,315028,3635815
"JAPAN",1996,865813,5876272
"CHINA",1996,500386,482964
"INDONESIA",1997,379231,2347805
"CHINA",1997,379231,5275195
"INDONESIA",1993,862615,558972
"VIETNAM",1994,606403,231893
"JAPAN",1994,606403,1162353
"JAPAN",1993,696742,791043
"CHINA",1993,696742,1830104
"JAPAN",1997,414952,5766759
"CHINA",1997,414952,1203520
"JAPAN",1997,414952,6567593
"CHINA",1996,74690,7209868
"VIETNAM",1996,699547,2747939
"CHINA",1996,699547,1839407
"INDONESIA",1992,796807,4232892
"CHINA",1997,494584,2572362
"JAPAN",1995,42634,6067648
"JAPAN",1993,122131,4553418
"VIETNAM",1996,622880,6837672
"JAPAN",1996,622880,2178408
"CHINA",1996,202981,6571923
"CHINA",1996,202981,6378568
"INDONESIA",1992,494756,4752363
"INDIA",1996,253483,2430720
"INDONESIA",1993,761131,2049161
"CHINA",1997,334903,1017100
"INDONESIA",1992,105127,4407753
"VIETNAM",1996,290063,4372720
"VIETNAM",1994,685483,2509812
"VIETNAM",1997,7855,6261940
"JAPAN",1996,452296,1671550
"INDIA",1995,208439,2992381
"CHINA",1997,424627,3329072
"INDIA",1995,109169,3881520
"CHINA",1993,235966,5636649
"JAPAN",1993,235966,6894346
"INDIA",1993,235966,4734990
"INDONESIA",1996,456763,1195727
"CHINA",1996,456763,3931562
"CHINA",1996,26561,3227367
"JAPAN",1995,482569,6430491
"VIETNAM",1995,482569,4400004
"JAPAN",1995,300814,3183107
"INDIA",1996,333767,7563202
"JAPAN",1995,813125,3551724
"CHINA",1995,599185,3932208
"INDONESIA",1996,375389,1472073
"JAPAN",1992,112741,3467969
"CHINA",1992,112741,2825529
"JAPAN",1992,112741,5874192
"VIETNAM",1996,447470,118739
"INDIA",1993,860572,2462683
"VIETNAM",1994,628987,897600
"JAPAN",1994,879595,1771292
"INDIA",1993,840244,3714374
"VIETNAM",1992,693361,1977088
"INDIA",1993,89092,2226580
"INDIA",1993,89092,4633543
"INDONESIA",1994,640441,2054952
"JAPAN",1994,640441,4684818
"INDONESIA",1997,690116,2904898
"INDONESIA",1997,690116,7743645
"CHINA",1997,690116,6537778
"INDONESIA",1997,690116,370507
"JAPAN",1997,792338,3121260
"JAPAN",1995,408053,265577
"VIETNAM",1995,143653,91986
"CHINA",1997,548014,1521972
"INDIA",1992,746569,5422792
"INDIA",1992,746569,5129166
"INDIA",1997,494251,5063490
"JAPAN",1997,494251,3458651
"INDONESIA",1997,494251,2893094
"INDIA",1995,759412,3411001
"CHINA",1995,759412,5653065
"CHINA",1996,393305,4399995
"VIETNAM",1995,667829,2094583
"INDIA",1995,667829,3596672
"JAPAN",1992,283570,5419138
"VIETNAM",1992,283570,4264265
"INDIA",1996,436462,8049100
"INDIA",1996,436462,7649467
"JAPAN",1995,609007,3155368
"JAPAN",1995,609007,4683076
"INDONESIA",1993,845069,1728495
"JAPAN",1993,165481,4906738
"INDONESIA",1994,858271,2913674
"VIETNAM",1997,655975,1269290
"INDIA",1997,655975,5172840
"VIETNAM",1994,531670,1271290
"JAPAN",1994,531670,1889832
"INDIA",1994,531670,2356086
"VIETNAM",1997,565801,2936337
"INDONESIA",1997,565801,5591735
"INDONESIA",1996,395935,5733068
"INDONESIA",1996,395935,8290027
"JAPAN",1996,395935,3533807
"INDIA",1993,832852,2268049
"JAPAN",1992,41338,6942952
"VIETNAM",1994,33979,6126678
"JAPAN",1993,158680,5755714
"JAPAN",1993,158680,5430694
"INDIA",1994,849217,3045275
"CHINA",1996,585617,2937049
"VIETNAM",1994,177556,1505109
"VIETNAM",1995,570427,5374189
"INDIA",1996,342613,149750
"VIETNAM",1996,342613,5295537
"JAPAN",1996,68047,1725959
"INDONESIA",1996,68047,4301272
"CHINA",1996,68047,1768174
"JAPAN",1992,732223,752066
"CHINA",1992,732223,4827328
"INDONESIA",1995,26294,5105552
"INDIA",1996,406741,2941961
"INDIA",1992,583513,4394685
"CHINA",1994,700108,5729424
"VIETNAM",1997,591364,346639
"INDIA",1997,591364,6559864
"INDIA",1997,350276,7246188
"VIETNAM",1997,350276,1587773
"JAPAN",1995,172567,1062455
"CHINA",1995,172567,2571883
"CHINA",1997,439723,7626049
"CHINA",1996,115324,4692488
"CHINA",1996,115324,323236
"JAPAN",1993,547874,1619279
"JAPAN",1996,210028,3148533
"CHINA",1996,210028,6409206
"CHINA",1992,130480,4669392
"CHINA",1996,527450,3194904
"INDONESIA",1996,527450,2579811
"JAPAN",1992,706319,7018826
"INDIA",1994,845080,1114696
"INDONESIA",1994,845080,5341380
"INDONESIA",1994,845080,4054648
"VIETNAM",1996,350491,1002832
"CHINA",1994,614725,4794676
"INDONESIA",1994,614725,3592154
"INDIA",1997,569902,2885400
"CHINA",1992,536848,6256770
"JAPAN",1992,288479,4046235
"INDIA",1997,627644,7379721
"INDONESIA",1997,627644,7476685
"JAPAN",1995,523057,227021
"CHINA",1993,862106,3386250
"INDONESIA",1992,664211,1924344
"INDIA",1992,664211,6137118
"VIETNAM",1996,685040,1515301
"JAPAN",1996,685040,7312572
"JAPAN",1995,651922,6275025
"INDIA",1995,651922,6563585
"CHINA",1993,148417,1677840
"CHINA",1995,260815,116040
"INDONESIA",1997,615796,3626968
"INDIA",1992,579620,2613917
"JAPAN",1994,62413,5791722
"INDONESIA",1995,504529,1310733
"INDIA",1993,864208,1797377
"CHINA",1992,361396,1961624
"CHINA",1995,677326,1491039
"INDONESIA",1992,700417,1746164
"VIETNAM",1993,797711,1944783
"INDIA",1993,797711,921627
"INDONESIA",1992,714520,1394713
"CHINA",1992,714520,916292
"INDONESIA",1993,228439,3221729
"INDONESIA",1992,872497,7006477
"VIETNAM",1992,872497,7631887
"VIETNAM",1997,329209,328433
"INDONESIA",1997,329209,5015670
"INDIA",1994,813433,1662528
"INDIA",1994,813433,2257763
"VIETNAM",1994,813433,1297818
"INDONESIA",1992,538243,4797227
"INDONESIA",1992,538243,2299248
"JAPAN",1993,602881,2460858
"INDIA",1993,602881,2218907
"INDIA",1993,602881,6627024
"INDIA",1993,602881,5627634
"VIETNAM",1992,401636,5722593
"INDIA",1992,401636,5542253
"CHINA",1996,724985,303238
"VIETNAM",1993,618832,8253550
"CHINA",1995,299176,2316767
"VIETNAM",1994,848287,4373446
"JAPAN",1994,254674,1603898
"INDONESIA",1997,792488,6808975
"INDONESIA",1992,242867,1509367
"JAPAN",1992,242867,3800549
"CHINA",1992,360322,6507998
"INDONESIA",1992,360322,3145725
"INDIA",1992,301675,2942456
"VIETNAM",1997,361004,4476004
"VIETNAM",1997,361004,8092980
"VIETNAM",1997,478549,2782980
"INDIA",1992,506365,2574495
"INDONESIA",1996,743266,3263650
"INDONESIA",1996,743266,6350309
"VIETNAM",1993,68890,314424
"INDIA",1993,68890,3057183
"CHINA",1993,68890,2704078
"JAPAN",1993,428479,8661324
"VIETNAM",1993,428479,3193228
"INDIA",1995,281495,2442468
"JAPAN",1996,683920,5091254
"CHINA",1997,281533,5526604
"JAPAN",1997,281533,4821693
"CHINA",1997,394090,3008701
"VIETNAM",1993,151433,383712
"JAPAN",1993,151433,3301072
"INDIA",1993,808840,5017980
"CHINA",1996,605740,1965892
"CHINA",1994,835987,2818746
"JAPAN",1997,59678,2309811
"CHINA",1997,59678,1074426
"INDIA",1997,59678,1869793
"JAPAN",1997,593630,827486
"INDIA",1997,623734,2096499
"CHINA",1997,619925,5325159
"INDIA",1997,619925,5535241
"CHINA",1995,527500,891687
"INDONESIA",1994,681263,2535228
"INDONESIA",1995,22717,3992875
"JAPAN",1993,678148,1803189
"INDONESIA",1992,768245,3871450
"INDIA",1992,485887,1076412
"INDONESIA",1992,485887,8952652
"VIETNAM",1992,578981,1420159
"INDIA",1992,578981,3667463
"INDIA",1992,578981,347679
"INDIA",1992,578981,4308952
"INDONESIA",1994,132244,4593903
"VIETNAM",1995,511427,527571
"CHINA",1992,477340,3709359
"INDIA",1995,294134,1869582
"INDONESIA",1993,90356,3494880
"INDIA",1997,310717,157272
"CHINA",1993,870805,2673267
"CHINA",1992,178186,1979540
"CHINA",1996,444647,4950795
"CHINA",1997,25715,9179435
"VIETNAM",1997,25715,1696961
"VIETNAM",1994,898438,7436228
"INDIA",1996,799351,6040020
"VIETNAM",1996,799351,5302675
"INDONESIA",1994,743414,2038776
"CHINA",1997,744851,5303882
"VIETNAM",1993,126865,3555933
"CHINA",1996,710446,3606504
"INDONESIA",1996,710446,8117272
"VIETNAM",1997,652805,8930895
"INDIA",1995,677636,4471343
"INDONESIA",1992,423398,4121100
"VIETNAM",1997,204112,4613906
"INDIA",1993,588560,2841839
"CHINA",1996,449906,877753
"CHINA",1996,449906,2819790
"CHINA",1996,668638,2025513
"INDIA",1996,668638,2119094
"JAPAN",1992,370411,3283534
"INDIA",1994,174361,1355356
"JAPAN",1994,262993,1683609
"INDONESIA",1994,262993,4426812
"VIETNAM",1997,215492,1757258
"INDONESIA",1997,215492,2319903
"VIETNAM",1997,215492,154330
"JAPAN",1995,160084,236208
"VIETNAM",1996,412600,1841053
"INDIA",1996,782422,7105131
"INDONESIA",1996,782422,424874
"CHINA",1996,782422,5576364
"INDIA",1996,782422,2547975
"INDIA",1995,261757,479365
"CHINA",1993,133438,2386382
"INDONESIA",1993,133438,5662316
"CHINA",1992,302822,6126192
"CHINA",1992,166568,3712834
"INDONESIA",1993,505849,3559374
"CHINA",1992,373798,186424
"CHINA",1992,373798,9190681
"CHINA",1993,413188,2378379
"JAPAN",1993,413188,5491357
"INDONESIA",1992,507956,4082192
"JAPAN",1992,507956,1659390
"JAPAN",1996,705829,2982145
"JAPAN",1993,848242,992738
"CHINA",1993,396353,4653182
"INDONESIA",1995,588428,2338383
"INDIA",1993,500824,4611562
"VIETNAM",1993,527224,9537815
"VIETNAM",1993,749141,3219588
"VIETNAM",1993,749141,4561762
"JAPAN",1992,704441,3087336
"CHINA",1997,26423,1625136
"INDONESIA",1997,26423,850027
"CHINA",1997,26423,4861296
"INDIA",1997,386314,5635900
"CHINA",1997,386314,3150082
"INDIA",1994,534349,2973127
"CHINA",1994,534349,1473735
"CHINA",1994,534349,4800251
"INDIA",1994,534349,1754741
"CHINA",1996,488461,5009780
"VIETNAM",1995,646411,4795524
"CHINA",1993,310588,7729402
"CHINA",1992,810145,5566570
"VIETNAM",1992,810145,7567216
"JAPAN",1992,810145,982836
"INDONESIA",1992,810145,3639379
"INDONESIA",1997,272482,301820
"JAPAN",1992,396136,2164887
"VIETNAM",1992,396136,7819990
"INDIA",1995,552151,3543482
"JAPAN",1992,84695,107901
"CHINA",1996,564712,691503
"INDONESIA",1996,609232,408031
"CHINA",1992,538439,490129
"INDIA",1995,27896,2578479
"CHINA",1993,688876,4475958
"JAPAN",1997,81761,1739946
"CHINA",1997,81761,4959950
"INDONESIA",1996,490016,4457295
"JAPAN",1996,490016,1735621
"VIETNAM",1996,490016,4859428
"CHINA",1996,490016,3532530
"JAPAN",1993,738100,6453956
"INDONESIA",1993,738100,2312086
"INDIA",1995,538468,5125890
"VIETNAM",1992,515632,3329168
"INDIA",1995,121753,3373965
"VIETNAM",1995,121753,6969522
"INDONESIA",1993,592474,7067728
"JAPAN",1997,88132,3085568
"INDIA",1995,337784,4009254
"INDIA",1993,819586,3816399
"VIETNAM",1997,279971,1033180
"INDIA",1997,279971,5277974
"CHINA",1996,210623,5930817
"INDONESIA",1996,576788,3608556
"VIETNAM",1993,187865,6150936
