"s_nation","d_yearmonthnum","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
"JORDAN",199203,575590,245819,6053264,105888
"EGYPT",199209,756799,792058,4554079,69001
"EGYPT",199207,522491,309432,576568,86485
"EGYPT",199208,484099,280888,8791164,112132
"JORDAN",199209,428995,527944,4294841,118315
"EGYPT",199204,628829,116487,884046,90208
"IRAN",199208,453796,178744,6251998,109364
"IRAQ",199202,574225,558950,7481255,120535
"IRAQ",199209,494626,28545,7072992,88412
"EGYPT",199207,373075,42939,1659862,112915
"IRAQ",199206,76195,283162,3174355,68709
"JORDAN",199202,327281,496057,3053787,63181
"EGYPT",199203,458953,480709,6691132,101380
"SAUDI ARABIA",199208,641728,428307,4817592,74116
"IRAN",199208,76813,285941,1321873,115615
"SAUDI ARABIA",199205,40027,632746,335742,100722
"IRAQ",199201,766691,221039,2069803,57601
"JORDAN",199210,466318,514306,660140,79216
"IRAN",199209,46288,545151,2033421,71767
"EGYPT",199204,73,341291,3996840,79936
"JORDAN",199212,385387,554897,3284997,117112
"JORDAN",199210,315092,168643,7716073,102698
"IRAN",199203,462457,413116,1916165,61745
"IRAQ",199209,12172,343199,372654,74530
"JORDAN",199210,757228,246526,6122696,88350
"IRAN",199206,453653,372783,2572097,111346
"JORDAN",199210,854110,169182,5517703,75070
"IRAQ",199202,510395,588265,1724027,81194
"IRAQ",199209,169420,299657,7792834,99398
"IRAQ",199201,898085,680810,877482,107446
"SAUDI ARABIA",199203,858052,610239,682624,68952
"EGYPT",199205,708298,575326,1647928,84078
"SAUDI ARABIA",199211,420706,460112,4288360,64325
"JORDAN",199211,446281,31342,1497447,76400
"IRAN",199206,771106,707309,1824350,78976
"IRAQ",199205,459814,199395,4782048,89663
"SAUDI ARABIA",199212,385247,442677,6031576,97179
"IRAN",199212,406184,380365,722675,86721
"JORDAN",199202,507007,142552,5102560,95673
"SAUDI ARABIA",199202,507007,712920,2319468,115973
"EGYPT",199208,256637,121520,6042758,92491
"JORDAN",199202,653230,412194,3650361,66370
"IRAQ",199206,786352,542672,1527753,102879
"EGYPT",199206,786352,218352,2614359,76220
"IRAQ",199204,58510,557183,2108272,74409
"IRAQ",199210,304562,232369,3220841,78081
"IRAN",199202,713275,769028,2742475,65819
"SAUDI ARABIA",199211,721855,28885,5623028,108832
"SAUDI ARABIA",199208,64936,351500,307195,93089
"EGYPT",199205,451111,217527,4477981,86670
"IRAN",199203,308032,401022,4160884,55380
"IRAN",199208,189739,12793,6417181,102347
"SAUDI ARABIA",199202,697511,58044,2204488,60122
"IRAN",199209,453238,92591,2692103,95015
"IRAQ",199210,134989,405472,2181880,82647
"JORDAN",199201,482959,713239,2851259,75132
"IRAQ",199203,389113,622687,5205608,96579
"IRAQ",199211,442031,198145,5969558,74588
"IRAN",199211,442031,622013,1832560,56098
"IRAQ",199211,442031,571689,5458046,105639
"EGYPT",199203,322790,251905,5942048,111413
"JORDAN",199203,322790,351525,5306532,94590
"IRAQ",199211,845977,789189,2172855,76689
"IRAN",199207,667924,406817,7239918,103427
"EGYPT",199206,436067,402662,4537456,93878
"EGYPT",199206,92293,657907,2584709,111892
"SAUDI ARABIA",199211,90682,639822,6342444,105707
"IRAN",199211,299531,33530,4015926,87811
"SAUDI ARABIA",199211,103171,124468,7014562,89547
"IRAQ",199208,518185,573579,8262750,99153
"JORDAN",199210,379711,760375,5907859,86120
"SAUDI ARABIA",199205,632011,550940,2365212,119455
"IRAQ",199212,317197,47455,1110740,84147
"EGYPT",199210,421135,51976,5344332,115678
"IRAQ",199206,687628,186483,615236,94168
"EGYPT",199204,793192,122003,2255000,61500
"IRAQ",199205,741253,775958,3587834,122035
"IRAN",199201,858761,227605,3337981,91955
"SAUDI ARABIA",199204,893942,196732,7885483,109723
"IRAN",199209,888073,99903,6340462,114174
"EGYPT",199210,634547,781123,715229,72245
"SAUDI ARABIA",199212,832436,60711,668684,100302
"SAUDI ARABIA",199205,64747,419345,3221487,75859
"EGYPT",199205,817249,488223,2373952,72672
"EGYPT",199211,691690,219466,1645914,83127
"JORDAN",199202,192472,388886,8294454,118492
"IRAN",199210,527506,14376,2554932,77422
"SAUDI ARABIA",199202,481303,656951,6044290,114475
"EGYPT",199206,491359,560344,5700134,84259
"IRAN",199206,786652,11859,1947935,106251
"IRAN",199201,107218,252335,504629,77239
"EGYPT",199207,526462,439333,5725395,76338
"JORDAN",199206,791723,46290,2325461,74177
"IRAQ",199204,705694,246816,5288400,105768
"EGYPT",199204,419330,498339,1323936,80238
"EGYPT",199209,341086,691753,2418181,104683
"IRAN",199209,341086,675891,4573807,112011
"EGYPT",199204,655334,714584,1409921,95913
"EGYPT",199205,183656,773819,6056896,113566
"IRAN",199206,804586,757090,2752944,68823
"JORDAN",199208,541283,785592,1150806,100653
"EGYPT",199206,136877,226493,1826870,85168
"EGYPT",199201,467954,260353,4728024,78800
"IRAN",199201,456271,7697,6900167,96281
"SAUDI ARABIA",199202,684880,266668,2125045,98079
"SAUDI ARABIA",199208,261970,193704,3523492,107862
"JORDAN",199208,498271,428105,1316143,61984
"IRAQ",199208,498271,752206,5231470,75490
"SAUDI ARABIA",199212,170950,687971,7052184,117536
"IRAN",199206,216299,461998,9701851,117598
"SAUDI ARABIA",199211,364939,136246,1256595,76934
"IRAN",199206,202781,657396,947352,81201
"IRAQ",199203,78209,403034,1652885,56220
"SAUDI ARABIA",199203,531013,577217,256249,77651
"SAUDI ARABIA",199212,829018,764443,7461679,90444
"IRAN",199204,448421,211247,5561820,69493
"IRAN",199204,448421,412494,6469762,84388
"SAUDI ARABIA",199203,517754,85926,1529536,114715
"SAUDI ARABIA",199207,634858,457008,2122956,57898
"IRAN",199207,634858,128966,7820243,119697
"JORDAN",199206,103795,120399,1686235,85163
"IRAN",199211,830735,406303,3673792,72556
"IRAQ",199211,845230,225677,4487448,96159
"EGYPT",199212,488776,236918,5935680,111294
"SAUDI ARABIA",199207,439163,382179,2621951,75669
"EGYPT",199201,296681,646523,5819180,88169
"SAUDI ARABIA",199201,296681,500388,5275768,83301
"IRAQ",199208,812512,278339,3161568,79039
"JORDAN",199203,148664,151878,6754545,115792
"SAUDI ARABIA",199205,589495,34581,7577900,90934
"IRAN",199205,589495,680874,6610649,111290
"EGYPT",199202,199226,522782,4775394,108285
"EGYPT",199206,382907,23124,4412563,62827
"JORDAN",199206,246332,792556,2100214,98911
"SAUDI ARABIA",199208,226195,773421,6126999,89663
"EGYPT",199207,457811,653236,3030081,71352
"EGYPT",199201,781609,269279,2870998,74895
"IRAQ",199207,531289,163934,8223479,119875
"JORDAN",199212,791087,71804,887900,106548
"IRAN",199212,254176,300094,1531712,65644
"JORDAN",199206,772972,180044,3338398,67442
"JORDAN",199202,842290,184111,4141056,71706
"JORDAN",199202,44405,449039,3032202,59280
"SAUDI ARABIA",199211,654122,256125,324333,64866
"EGYPT",199212,232705,719885,933376,114291
"IRAN",199211,342067,463054,398675,61021
"JORDAN",199212,383552,682691,1506294,100419
"IRAN",199204,330514,500699,2719472,101980
"IRAQ",199204,330514,231893,2709946,109492
"IRAQ",199207,443951,638089,2236914,61623
"IRAQ",199204,815542,558791,8878896,110986
"JORDAN",199209,182350,469673,1478385,98559
"EGYPT",199208,611141,290246,5815225,74173
"EGYPT",199208,611141,336197,1571071,73990
"EGYPT",199209,169606,72743,5548703,102944
"JORDAN",199209,169606,187647,4419862,104078
"IRAQ",199206,775528,727480,4220860,90447
"JORDAN",199201,258850,278231,1795691,72553
"JORDAN",199212,350204,583823,747465,114408
"EGYPT",199212,69430,127107,567050,68046
"SAUDI ARABIA",199212,69430,279981,2717904,117658
"IRAQ",199203,128858,429884,6105452,108831
"SAUDI ARABIA",199203,593752,649800,8230918,104986
"JORDAN",199211,885629,61670,4957013,97900
"JORDAN",199201,701129,407595,148754,90154
"EGYPT",199202,547223,737086,3113094,67383
"SAUDI ARABIA",199211,446225,530904,7087465,116092
"JORDAN",199204,428209,127351,3859380,82701
"EGYPT",199210,90289,739638,3155565,100656
"EGYPT",199212,746371,7116,920799,61386
"SAUDI ARABIA",199206,204514,242459,6937128,84086
"IRAQ",199205,613397,298751,8487988,104984
"IRAQ",199209,893963,103165,5607168,70089
"JORDAN",199210,183592,640729,4341194,100181
"EGYPT",199210,183592,727858,6721062,113149
"IRAQ",199212,417086,571955,5164617,121615
"EGYPT",199206,762406,93744,8257740,104264
"SAUDI ARABIA",199209,289501,576689,4414150,105939
"SAUDI ARABIA",199205,683339,400324,4363405,73458
"IRAQ",199212,322750,189893,8550221,118973
"JORDAN",199209,356386,584167,1961787,75068
"IRAN",199206,871594,497298,2461013,77716
"SAUDI ARABIA",199212,823387,87052,102865,62343
"SAUDI ARABIA",199202,846227,255444,2658917,83965
"EGYPT",199205,697502,741729,2980071,106241
"IRAQ",199203,613805,377658,6123337,104138
"JORDAN",199212,203167,458142,4730516,66007
"SAUDI ARABIA",199202,527887,665247,5583439,72732
"SAUDI ARABIA",199202,527887,296521,1365759,91050
"IRAN",199212,347875,580045,4566456,67501
"IRAQ",199204,210733,107716,5688243,103422
"IRAQ",199212,358715,411727,7869037,98322
"EGYPT",199212,358715,246215,5576082,69672
"IRAQ",199210,197864,468597,7671293,93934
"IRAQ",199211,302608,281149,2797071,67807
"IRAN",199205,15200,491745,4341800,104203
"EGYPT",199204,718646,207758,7509155,99944
"SAUDI ARABIA",199202,780913,240650,4208833,95438
"JORDAN",199205,519250,399790,2993411,113386
"IRAN",199202,208129,774996,205025,124257
"JORDAN",199208,369391,464043,3021060,60421
"SAUDI ARABIA",199207,838283,342398,2399673,86422
"JORDAN",199202,200419,198360,2021286,87501
"IRAQ",199202,200419,46552,1648405,89913
"IRAN",199203,424924,148510,4783067,93510
"JORDAN",199207,245341,293811,3930854,108288
"JORDAN",199207,521125,425513,3242356,86309
"IRAN",199210,740750,733311,1053915,80656
"IRAN",199204,569113,299674,3936448,100419
"IRAN",199204,569113,771137,5621289,72486
"EGYPT",199209,423742,591870,6603587,117711
"IRAQ",199208,737438,419028,1763314,56820
"IRAN",199210,845962,626617,907625,92614
"EGYPT",199205,723805,428860,6618708,107330
"IRAQ",199209,793642,365443,5173914,90505
"SAUDI ARABIA",199203,59225,511894,4905709,114352
"IRAQ",199203,59225,591288,2048201,82755
"IRAN",199202,198694,155355,1382143,84621
"JORDAN",199206,893110,154716,6905769,106242
"IRAN",199206,893110,274256,1808452,73814
"EGYPT",199205,624836,512344,1063354,81379
"SAUDI ARABIA",199203,646555,775773,739496,110924
"JORDAN",199207,58501,207016,2101671,55380
"IRAQ",199207,58501,673497,441138,88227
"SAUDI ARABIA",199201,753953,648030,2971164,58680
"JORDAN",199207,682144,457219,806866,70571
"IRAN",199211,299242,361672,3293954,104019
"SAUDI ARABIA",199209,424825,369319,6386180,83298
"JORDAN",199210,867037,597032,2434145,67740
"IRAQ",199204,183451,363151,4807994,72848
"EGYPT",199211,561691,457795,5083033,105166
"SAUDI ARABIA",199204,317987,257274,1970016,73875
"IRAN",199202,201451,97194,4902938,71471
"SAUDI ARABIA",199208,585784,108129,1933104,68227
"EGYPT",199202,241741,130102,2490620,67926
"SAUDI ARABIA",199206,635770,99216,3488867,72912
"EGYPT",199201,747062,134644,4196600,100718
"IRAQ",199203,868474,641931,2569618,112374
"IRAN",199210,303428,218313,4510251,73878
"EGYPT",199210,303428,186530,7762577,96991
"IRAN",199207,684035,222326,5808386,74898
"SAUDI ARABIA",199211,122812,394377,1297739,88281
"JORDAN",199206,728707,27461,277692,83307
"IRAQ",199201,271738,718498,4397734,90987
"IRAN",199211,203419,253322,5624117,76518
"IRAQ",199212,280124,153668,6542308,103299
"SAUDI ARABIA",199207,579115,258695,6780088,99220
"EGYPT",199207,579115,684871,3819318,111350
"EGYPT",199209,371467,188880,8771360,118132
"IRAN",199202,362123,730949,4553793,118794
"EGYPT",199209,713918,311266,510900,76635
"SAUDI ARABIA",199203,385771,479433,4567733,84744
"IRAN",199212,693643,490016,4239241,60359
"IRAQ",199202,857260,40638,4688531,94717
"JORDAN",199207,382708,394444,5787573,92305
"SAUDI ARABIA",199211,423932,213279,4530588,71535
"JORDAN",199203,56975,300433,3547714,86005
"JORDAN",199207,664703,23951,8268529,112497
"IRAN",199204,734269,22886,5495377,108532
"IRAN",199203,112996,595026,1318296,67260
"JORDAN",199207,832060,234728,5819485,99762
"IRAQ",199207,832060,592400,886473,89542
"JORDAN",199209,834340,149627,2682592,100597
"SAUDI ARABIA",199209,252079,733416,4782954,86962
"EGYPT",199209,252079,118116,2919199,68046
"IRAQ",199201,351725,189064,3728996,69183
"IRAQ",199207,489121,540789,1630316,109785
"IRAQ",199212,73658,169330,6095481,83959
"JORDAN",199205,850564,288813,2118916,108108
"JORDAN",199201,308836,143110,3767210,69186
"JORDAN",199202,483575,415013,1091316,55679
"SAUDI ARABIA",199207,789986,642413,6172400,81322
"EGYPT",199211,709450,694633,6061182,97656
"IRAQ",199211,709450,288409,1257651,83843
"IRAQ",199206,420196,40990,7646720,115859
"IRAN",199210,442744,501107,1194510,66484
"EGYPT",199208,754579,761211,2770808,76330
"EGYPT",199210,831928,1188,1067396,65350
"SAUDI ARABIA",199210,786659,618754,331198,100363
"IRAN",199204,765310,453247,3600660,72013
"IRAQ",199207,343669,433101,3344214,62044
"SAUDI ARABIA",199207,343669,203750,8186013,99224
"IRAN",199207,253003,476403,6008579,82762
"IRAN",199201,881698,276840,2543562,109009
"IRAQ",199201,881698,329544,6168237,94411
"JORDAN",199212,850943,535101,2004045,68164
"IRAQ",199210,249289,685858,5962913,110629
"SAUDI ARABIA",199206,694256,226824,5147381,105048
"IRAN",199206,694256,635777,5994590,102764
"EGYPT",199210,312457,218609,3024628,91655
"JORDAN",199208,31789,129461,295111,89427
"EGYPT",199202,688783,645938,5354043,113034
"SAUDI ARABIA",199204,191530,69762,514332,103905
"JORDAN",199204,191530,433170,2511872,66189
"IRAQ",199210,736784,539730,7533655,106182
"IRAN",199207,764140,158633,4186784,101497
"JORDAN",199210,218876,323031,1475628,63241
"JORDAN",199203,615502,639966,5603434,114355
"EGYPT",199206,280003,725275,1415961,78014
"SAUDI ARABIA",199211,773524,742771,7721091,108824
"IRAN",199212,363868,597338,1828584,86118
"IRAN",199206,12083,230161,1309380,65469
"EGYPT",199211,476542,289986,2151831,118558
"IRAN",199203,557882,780816,5500662,113806
"SAUDI ARABIA",199203,557882,50210,3675545,69612
"EGYPT",199212,664819,754493,2729719,92847
"JORDAN",199212,664819,15346,5676030,75680
"IRAQ",199203,676642,414503,3611739,85048
"IRAN",199202,696770,14644,1221973,93518
"SAUDI ARABIA",199204,418159,334315,6479338,80958
"IRAQ",199204,663491,577973,9024180,123057
"IRAN",199204,663491,187278,5541630,81916
"IRAN",199211,572203,634337,5606433,76278
"SAUDI ARABIA",199208,517256,411287,1542160,71895
"SAUDI ARABIA",199201,566602,327244,1744127,76273
"SAUDI ARABIA",199209,733177,533044,2046338,64621
"JORDAN",199205,167548,47800,1541559,104868
"IRAQ",199208,877000,300959,2522442,117596
"JORDAN",199210,103988,356124,1401970,70806
"IRAN",199201,678451,27748,2346036,100544
"IRAN",199212,227744,765242,5621003,78432
"JORDAN",199212,227744,469397,546548,81982
"IRAQ",199211,158239,108050,1152216,63483
"JORDAN",199202,87274,191624,8063414,102937
"SAUDI ARABIA",199204,62255,442235,4120235,70632
"IRAN",199208,5821,486397,4703458,83002
"JORDAN",199211,751300,659369,4117823,79699
"IRAN",199201,709139,345206,5945654,75071
"IRAQ",199208,691741,664802,692573,106006
"JORDAN",199207,537832,91817,537216,108528
"IRAN",199202,612683,488089,2345836,64623
"IRAN",199203,56879,148188,5191956,74170
"EGYPT",199204,604612,268532,4651612,90031
"JORDAN",199211,451310,416118,3515906,62045
"IRAN",199208,148510,474916,8698094,113453
"IRAN",199208,148510,425321,2344290,74778
"EGYPT",199205,279193,92678,6348546,100240
"JORDAN",199202,859105,376259,1850642,80114
"EGYPT",199204,182971,241120,4456662,63666
"SAUDI ARABIA",199211,656978,457934,2081101,113514
"JORDAN",199212,620764,142210,2454331,75132
"JORDAN",199210,371770,590340,4814457,85819
"SAUDI ARABIA",199203,852100,783432,4306766,90924
"SAUDI ARABIA",199203,271429,289137,1672288,67567
"IRAN",199210,198973,342634,7137371,100597
"JORDAN",199201,27884,296119,4917591,66906
"SAUDI ARABIA",199203,832732,243957,5322632,114056
"EGYPT",199201,485135,783454,3314677,92245
"IRAN",199207,641632,268481,3300443,86968
"EGYPT",199201,375244,702598,2881008,96033
"IRAQ",199204,728393,14466,4236631,82827
"EGYPT",199209,709517,793035,902400,67680
"SAUDI ARABIA",199202,374063,409705,4844040,96880
"EGYPT",199203,175124,320945,5111418,117955
"JORDAN",199201,679660,155872,4198900,115672
"IRAQ",199203,33652,500591,4138082,95494
"EGYPT",199209,177736,682981,6873825,117837
"SAUDI ARABIA",199207,875917,593428,1064980,91284
"EGYPT",199203,382912,558700,1758680,105520
"EGYPT",199202,663392,110393,5001681,84203
"IRAQ",199202,30836,758766,7298920,109483
"IRAQ",199207,302627,165169,5677136,74049
"EGYPT",199203,36950,781485,460536,93987
"IRAQ",199204,833546,791064,4573918,69301
"SAUDI ARABIA",199204,833546,324577,7687488,96093
"IRAN",199210,196661,514571,3139389,95133
"EGYPT",199210,522557,206348,860470,75259
"EGYPT",199202,335122,398209,4917648,78431
"SAUDI ARABIA",199210,873098,152108,2756397,69606
"IRAN",199206,212875,779346,3950959,85518
"JORDAN",199207,898753,585671,5043342,105399
"JORDAN",199212,385718,54157,2333415,66669
"SAUDI ARABIA",199201,398261,557898,586761,117352
"IRAQ",199210,386977,325715,696280,104442
"SAUDI ARABIA",199207,600428,417429,2932459,80784
"EGYPT",199207,600428,513300,2316625,78796
"IRAN",199210,161750,290601,2495613,95495
"JORDAN",199211,813860,293347,3450009,80419
"IRAN",199209,796843,611616,6263078,91654
"SAUDI ARABIA",199211,548389,520420,2682024,86424
"SAUDI ARABIA",199204,566072,582468,3376858,93026
"EGYPT",199204,566072,731261,1535169,77533
"EGYPT",199204,566072,691844,7710402,110148
"SAUDI ARABIA",199204,566072,601093,3019954,59643
"EGYPT",199211,99685,772205,3254229,76630
"SAUDI ARABIA",199211,796399,19829,3941840,104929
"JORDAN",199211,267851,97754,7381874,105105
"IRAN",199207,799492,211102,1489242,60785
"IRAQ",199203,506770,163581,6578320,98674
"SAUDI ARABIA",199211,889735,712677,6021876,101378
"SAUDI ARABIA",199204,607087,32952,8670770,113097
"JORDAN",199207,881251,400020,2914560,55200
"IRAQ",199201,119740,222506,7142450,85709
"IRAN",199207,74911,103912,5310902,114954
"IRAQ",199206,43207,128629,649787,99457
"SAUDI ARABIA",199201,834755,114401,2942616,84924
"SAUDI ARABIA",199206,597355,663800,2592741,105826
"EGYPT",199212,16807,576755,7253650,109903
"SAUDI ARABIA",199203,809857,740102,5025108,68524
"EGYPT",199206,243301,696696,4478778,101559
"IRAQ",199208,368000,647004,186390,57058
"EGYPT",199201,348958,487698,6911247,101140
"SAUDI ARABIA",199206,351664,268919,373804,113274
"IRAQ",199202,206726,312492,4570610,90268
"JORDAN",199206,541781,293109,1296057,66125
"IRAN",199201,552670,501723,7071270,103482
"IRAN",199207,176696,519041,3843632,63601
"JORDAN",199201,747394,439341,5633408,76819
"IRAQ",199207,110654,417518,5908476,86129
"IRAN",199210,44494,103610,948802,96816
"SAUDI ARABIA",199206,5537,449696,5160821,98740
"SAUDI ARABIA",199206,807499,180881,2136487,117712
"SAUDI ARABIA",199211,702715,476613,476877,95375
"IRAN",199209,631813,117751,7354462,106125
"IRAN",199203,205951,536777,710990,108825
"IRAN",199204,870599,762570,816270,97952
"JORDAN",199210,474043,504749,8242484,105223
"JORDAN",199204,628630,245339,1525772,77059
"SAUDI ARABIA",199204,628630,197315,2965851,84738
"IRAQ",199212,7141,564781,6395558,110745
"IRAN",199206,522175,345994,403916,122398
"IRAN",199206,3514,394368,5790906,87741
"JORDAN",199205,682621,456289,1369786,74715
"EGYPT",199205,682621,680753,343276,104023
"EGYPT",199208,875476,725450,1022466,88525
"IRAQ",199210,268693,432123,1477140,63306
"IRAN",199210,268693,16545,6800545,87692
"IRAN",199205,587380,658112,2118758,64204
"IRAQ",199203,708847,43875,6238724,109132
"JORDAN",199205,805294,544784,2377388,109725
"EGYPT",199211,293995,276720,6983658,101802
